"company_name";"Country/Region";"sectors";"industries";"activities";"target_type";"Scope";"perc_scope1";"Base year_Target_1";"Target year_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_excl_scope3_Target_4";"% reduction from base year_Target_4"
"Murray & Roberts Holdings Limited";"South Africa";"Construction, Industrial support services";"Infrastructure, Services";"Energy infrastructure construction, Mining & metals support services, Transportation infrastructure & other construction";"absolute";"Scope 2";0;2016;2020;3244.85140231316;11778.1978247434;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nan Ya Plastics";"Taiwan (Province of China)";"Chemicals, Non-energy utilities, Plastic product manufacturing";"Infrastructure, Manufacturing";"Other base chemicals, Plastic products, Specialty chemicals, Waste management";"absolute";"Scope 2";0;2017;2022;2023243;3517980.83;2.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Netcare Limited";"South Africa";"Health care provision, Other services";"Biotech, health care & pharma, Services";"Health care facilities, Health care services";"absolute";"Scope 2";0;2013;2023;0;0;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"OMNIA HOLDINGS LTD";"South Africa";"Chemicals";"Manufacturing";"Nitrogenous fertilizers, Specialty chemicals";"absolute";"Scope 2";0;2014;2019;100336.786398858;75591.7509176183;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Prosafe";"Brazil";"Industrial support services";"Services";"Energy services & equipment";"absolute";"Scope 2";0;2015;2020;7.66374133949192;3.2;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Prosafe";"United Kingdom of Great Britain and Northern Ireland";"Industrial support services";"Services";"Energy services & equipment";"absolute";"Scope 2";0;2015;2020;149.466905311778;62.41;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RCL Foods Ltd";"South Africa";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";"absolute";"Scope 2";0;2015;2020;554790.86;503762.21;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Red Eléctrica S.A.U";"Spain";"Energy utility networks";"Infrastructure";"Electricity networks";"absolute";"Scope 2";0;2015;2020;5440.68;956967.29;85;2015;2030;5440.68;956967.29;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Remgro";"South Africa";"Food & beverage processing, Metal products manufacturing, Web & marketing services";"Food, beverage & agriculture, Manufacturing, Services";"Animal processing, Fabricated metal components, Marketing";"absolute";"Scope 2";0;2015;2020;397230.26;387782.46;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Reynders Label Printing";"Belgium";"Light manufacturing";"Manufacturing";"Other containers & packaging";"absolute";"Scope 2";0;2017;2025;2169.79349525908;2170.03;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Reynders Label Printing";"France";"Light manufacturing";"Manufacturing";"Other containers & packaging";"absolute";"Scope 2";0;2017;2025;86.3305900750996;86.3399999999999;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Reynders Label Printing";"India";"Light manufacturing";"Manufacturing";"Other containers & packaging";"absolute";"Scope 2";0;2017;2025;349.031955959172;349.07;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Reynders Label Printing";"Poland";"Light manufacturing";"Manufacturing";"Other containers & packaging";"absolute";"Scope 2";0;2017;2025;1339.83395979652;1339.98;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Scandic Hotels Group";"Belgium";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"absolute";"Scope 2";0;2015;2020;8.93770046633303;48.9000000000001;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Scandic Hotels Group";"Denmark";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"absolute";"Scope 2";0;2015;2020;433.048951224598;2369.29999999999;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Scandic Hotels Group";"Finland";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"absolute";"Scope 2";0;2015;2020;1746.85436476342;9557.39999999999;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Scandic Hotels Group";"Germany";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"absolute";"Scope 2";0;2015;2020;153.951433594935;842.3;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Scandic Hotels Group";"Poland";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"absolute";"Scope 2";0;2015;2020;160.969995924325;880.700000000001;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Scandic Hotels Group";"Sweden";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"absolute";"Scope 2";0;2015;2020;1128.98327219821;6176.89999999999;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SCOTIA GAS NETWORKS";"United Kingdom of Great Britain and Northern Ireland";"Oil & gas storage & transportation";"Fossil Fuels";"Oil & gas pipelines & storage";"absolute";"Scope 2";0;2012;2021;7406.92928482816;3578.56;51.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SIAS";"Italy";"Construction, Industrial support services, Land & property ownership & development";"Infrastructure, Services";"Infrastructure upkeep & management, Transportation infrastructure & other construction, Transportation support services";"absolute";"Scope 2";0;2017;2021;27772;27772;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Denmark";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;410.149154157732;442.026447462473;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Estonia";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;430.839170836311;464.324517512509;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Finland";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;0;0;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Germany";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;1488.46414105314;1604.14939242316;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Latvia";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;399.195615916131;430.221586847748;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Lithuania";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;1741.61258041458;1876.97283774124;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Luxembourg";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;46.2482725756492;49.8427448177269;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"Sweden";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;219.070764832023;236.097212294496;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Skandinaviska Enskilda Banken AB (SEB AB)";"United Kingdom";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 2";0;2015;2020;7.3023588277341;7.86990707648322;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SSE";"Ireland";"Energy utility networks, Industrial support services, Oil & gas extraction & production, Oil & gas storage & transportation, Renewable power generation";"Fossil Fuels, Infrastructure, Power generation, Services";"Electricity networks, Gas utilities, Industrial services, Oil & gas extraction, Oil & gas pipelines & storage, Other renewable generation";"absolute";"Scope 2";0;2018;2030;0.065999935082031;549;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SSE";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Industrial support services, Oil & gas extraction & production, Oil & gas storage & transportation, Renewable power generation";"Fossil Fuels, Infrastructure, Power generation, Services";"Electricity networks, Gas utilities, Industrial services, Oil & gas extraction, Oil & gas pipelines & storage, Other renewable generation";"absolute";"Scope 2";0;2018;2030;99.934000064918;831270;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Standard Bank Group";"South Africa";"Financial services";"Services";"Asset managers, Banks, Insurance";"absolute";"Scope 2";0;2014;2020;283314;220408;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Stockmann Oyj";"Finland";"Discretionary retail, Other services";"Retail, Services";"Apparel stores, Real estate services";"absolute";"Scope 2";0;2015;2020;5339.8773006135;18807.3619631902;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Belgium";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;3.20476653788768;63.8799999999999;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Brazil";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;1.88382879614406;37.5499999999999;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Canada";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;1.29485009929369;25.81;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"China";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;95.1481539255111;1896.57;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Germany";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;5.63192065659474;112.26;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"India";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;4.19559526555333;83.6300000000001;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Indonesia";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;57.3571937241953;1143.29;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Ireland";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;1.33899841728588;26.6900000000001;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Italy";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;1.07661693649138;21.46;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Japan";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;8198;163409.17;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Mexico";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;1.08665064512597;21.6600000000001;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"Taiwan (Province of China)";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;19.0239115711805;379.2;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"United Kingdom of Great Britain and Northern Ireland";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;110.424475321673;2201.07;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sumitomo Mitsui Financial Group";"United States of America";"Financial services";"Services";"Banks";"absolute";"Scope 2";0;2009;2030;313.25689874075;6244.09;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sun International Ltd";"South Africa";"Bars, hotels & restaurants, Entertainment facilities";"Hospitality";"Gambling, Hotels & lodging";"absolute";"Scope 2";0;2017;2022;244351;244351;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Austria";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Belgium";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"China, Hong Kong Special Administrative Region";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Denmark";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;423.740506329114;9;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"France";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Germany";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"India";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Ireland";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Italy";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Netherlands";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Spain";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"Sweden";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"United Kingdom of Great Britain and Northern Ireland";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;7015.25949367089;149;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Superdry";"United States of America";"Apparel design, Discretionary retail";"Apparel, Retail";"Apparel & footwear design, Apparel stores";"absolute";"Scope 2";0;2014;2020;0;0;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"China";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;0;0;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"China, Hong Kong Special Administrative Region";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;0;0;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"Germany";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;0;0;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"India";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;0;0;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"Luxembourg";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;0;0;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"United Kingdom of Great Britain and Northern Ireland";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;0;0;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Syniverse";"United States of America";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 2";0;2010;2020;10336;2835.13;27.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tata Motors";"India";"Powered machinery, Transportation equipment";"Manufacturing";"Agriculture, construction & mining machinery, Automobiles";"absolute";"Scope 2";0;2012;2020;413366;311058;30;2012;2040;413366;311058;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Terna";"Italy";"Energy utility networks";"Infrastructure";"Electricity networks";"absolute";"Scope 2";0;2016;2022;74716;72489.3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"China";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;185.397908151277;63.71;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"China, Hong Kong Special Administrative Region";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;945.322719556465;324.85;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"Hungary";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;220736.507102053;75853.73;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"India";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;22666.967666715;7789.26;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"Ireland";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;1180.30751131938;405.6;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"Poland";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;724408.642522605;248935.249999999;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"Slovakia";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;0;0;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tesco";"United Kingdom of Great Britain and Northern Ireland";"Convenience retail, Financial services, Oil & gas retailing";"Fossil Fuels, Retail, Services";"Banks, Oil & gas marketing & retailing, Supermarkets, food & drugstores";"absolute";"Scope 2";0;2015;2025;0;0;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tieto Oyj";"Finland";"IT & software development, Specialized professional services";"Services";"IT services, Other professional services";"absolute";"Scope 2";0;2016;2020;17160.0130039012;9681.4267360208;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tieto Oyj";"Sweden";"IT & software development, Specialized professional services";"Services";"IT services, Other professional services";"absolute";"Scope 2";0;2016;2020;334.587126137842;188.769131339402;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Tongaat Hulett Ltd";"South Africa";"Food & beverage processing, Land & property ownership & development";"Food, beverage & agriculture, Infrastructure";"Grain & corn milling, Land sales & leasing, Sugar";"absolute";"Scope 2";0;2013;2020;309504.591288127;232122;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vaisala Oyj";"United States of America";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"absolute";"Scope 2";0;2014;2020;5136.41204971561;746.1;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Veidekke ASA";"Denmark";"Construction";"Infrastructure";"Building sub-contractors, Non-residential building construction, Transportation infrastructure & other construction";"absolute";"Scope 2";0;2014;2021;39.8597488312403;79.8914657622149;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Veidekke ASA";"Sweden";"Construction";"Infrastructure";"Building sub-contractors, Non-residential building construction, Transportation infrastructure & other construction";"absolute";"Scope 2";0;2014;2021;478.614446787056;959.293794114948;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ventas Inc";"Canada";"Financial services";"Services";"REIT";"absolute";"Scope 2";0;2013;2023;4268.45941587102;8457.40000000001;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ventas Inc";"United States of America";"Financial services";"Services";"REIT";"absolute";"Scope 2";0;2013;2023;179271.550584129;355203.38;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WEIHAI MAXPOWER ADVANCED";"China";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";"absolute";"Scope 2";0;2016;2021;26738;24543;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Western Digital Corp";"India";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"absolute";"Scope 2";0;2016;2023;14276.8243498516;14150.8110045876;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Western Digital Corp";"United States of America";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"absolute";"Scope 2";0;2016;2023;83353.7369579729;82618.0212990185;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WHISTL UK LTD";"United Kingdom of Great Britain and Northern Ireland";"Intermodal transport & logistics, Leisure & home manufacturing";"Manufacturing, Transportation services";"Furniture, Logistics - transport";"absolute";"Scope 2";0;2016;2021;2011;1904;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YOOX Net-A-Porter Group";"China";"Discretionary retail";"Retail";"Discretionary delivery retail";"absolute";"Scope 2";0;2016;2020;174;194.119131044149;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YOOX Net-A-Porter Group";"Italy";"Discretionary retail";"Retail";"Discretionary delivery retail";"absolute";"Scope 2";0;2016;2020;807;900.311142256482;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YOOX Net-A-Porter Group";"Japan";"Discretionary retail";"Retail";"Discretionary delivery retail";"absolute";"Scope 2";0;2016;2020;19;21.1969166082691;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YOOX Net-A-Porter Group";"United Kingdom";"Discretionary retail";"Retail";"Discretionary delivery retail";"absolute";"Scope 2";0;2016;2020;1628;1816.24106517169;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YOOX Net-A-Porter Group";"United States of America";"Discretionary retail";"Retail";"Discretionary delivery retail";"absolute";"Scope 2";0;2016;2020;3264;3641.40714786265;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
