"company_name";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"target_type";"Base year_Target_10";"Base year_Target_11";"Target year_Target_10";"Target year_Target_11";"Scope_Target_10";"Scope_Target_11";"perc_scope1_Target_10";"perc_scope1_Target_11";"Most recent accounting year_Target_10";"Most recent accounting year_Target_11";"BaseYearEmissions_excl_scope3_Target_10";"BaseYearEmissions_excl_scope3_Target_11";"MRY_EM_excl_scope3_Target_10";"MRY_EM_excl_scope3_Target_11";"% reduction from base year_Target_10";"% reduction from base year_Target_11";"Base year_Target_1";"Target year_Target_1";"Most recent accounting year_Target_1";"Scope_Target_1";"perc_scope1_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_EM_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"Most recent accounting year_Target_2";"Scope_Target_2";"perc_scope1_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_EM_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"Most recent accounting year_Target_3";"Scope_Target_3";"perc_scope1_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_EM_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"Most recent accounting year_Target_4";"Scope_Target_4";"perc_scope1_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_EM_excl_scope3_Target_4";"% reduction from base year_Target_4";"Base year_Target_5";"Target year_Target_5";"Most recent accounting year_Target_5";"Scope_Target_5";"perc_scope1_Target_5";"BaseYearEmissions_excl_scope3_Target_5";"MRY_EM_excl_scope3_Target_5";"% reduction from base year_Target_5";"Base year_Target_6";"Target year_Target_6";"Most recent accounting year_Target_6";"Scope_Target_6";"perc_scope1_Target_6";"BaseYearEmissions_excl_scope3_Target_6";"MRY_EM_excl_scope3_Target_6";"% reduction from base year_Target_6";"Base year_Target_7";"Target year_Target_7";"Most recent accounting year_Target_7";"Scope_Target_7";"perc_scope1_Target_7";"BaseYearEmissions_excl_scope3_Target_7";"MRY_EM_excl_scope3_Target_7";"% reduction from base year_Target_7";"Base year_Target_8";"Target year_Target_8";"Most recent accounting year_Target_8";"Scope_Target_8";"perc_scope1_Target_8";"BaseYearEmissions_excl_scope3_Target_8";"MRY_EM_excl_scope3_Target_8";"% reduction from base year_Target_8";"Base year_Target_9";"Target year_Target_9";"Most recent accounting year_Target_9";"Scope_Target_9";"perc_scope1_Target_9";"BaseYearEmissions_excl_scope3_Target_9";"MRY_EM_excl_scope3_Target_9";"% reduction from base year_Target_9"
"Morgan Stanley";"United States of America";"Financial services";"Services";"Asset managers";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2012;2022;2017;"Scope 1+2";0.0465036017853641;241507.626912866;140186.275796792;90;2012;2022;2017;"Scope 1+2+3";0.0465036017853641;313934.954004028;156967.477002014;100;2012;2033;2017;"Scope 1+2";0.0465036017853641;241507.626912866;140186.275796792;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Morysan";"Mexico";"Paper products & packaging";"Manufacturing";"Paper products";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2025;2017;"Scope 1";1;205.049769361495;297.73;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"Canada";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0.934782608695652;46.0108016194332;36.5951417004048;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"China";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0;1952.45836437247;1552.90688259109;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"Denmark";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0.355130784708249;994.233408906883;790.773279352227;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"Germany";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0.000844951415293621;2367.55581376519;1883.05870445344;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"Japan";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0;287.067392712551;228.321862348178;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"Poland";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0.0104323402547898;9971.34089878543;7930.80364372469;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"United Kingdom";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0.0836120401337793;2392.56168421052;1902.94736842105;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Motorola Solutions";"United States of America";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2021;2017;"Scope 1+2";0.256545390103709;64908.2380323887;51625.4028340081;7.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"Brazil";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.758064516129032;332.778568630636;310;30;2009;2030;2018;"Scope 1+2";0.758064516129032;332.778568630635;310;40;2009;2050;2018;"Scope 1+2";0.758064516129032;332.778568630636;310;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"China";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.338530066815145;963.984369775197;898;30;2009;2030;2018;"Scope 1+2";0.338530066815145;963.984369775195;898;40;2009;2050;2018;"Scope 1+2";0.338530066815145;963.984369775196;898;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"China, Hong Kong Special Administrative Region";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.266423357664234;588.266630998673;548;30;2009;2030;2018;"Scope 1+2";0.266423357664234;588.266630998672;548;40;2009;2050;2018;"Scope 1+2";0.266423357664234;588.266630998671;548;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"Germany";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.706572769953052;457.302162053713;426;30;2009;2030;2018;"Scope 1+2";0.706572769953052;457.302162053713;426;40;2009;2050;2018;"Scope 1+2";0.706572769953052;457.302162053713;426;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"Indonesia";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.416941694169417;975.792641565317;909;30;2009;2030;2018;"Scope 1+2";0.416941694169417;975.792641565315;909;40;2009;2050;2018;"Scope 1+2";0.416941694169417;975.792641565316;909;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"Japan";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.220003589160735;89726.7634161023;83585;30;2009;2030;2018;"Scope 1+2";0.220003589160735;89726.7634161023;83585;40;2009;2050;2018;"Scope 1+2";0.220003589160735;89726.7634161021;83585;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"Taiwan (Province of China)";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.174482266127113;4509.68634457193;4201;30;2009;2030;2018;"Scope 1+2";0.174482266127113;4509.68634457192;4201;40;2009;2050;2018;"Scope 1+2";0.174482266127113;4509.68634457194;4201;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"United Kingdom of Great Britain and Northern Ireland";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.361869504858862;4639.57733426323;4322;30;2009;2030;2018;"Scope 1+2";0.361869504858862;4639.57733426325;4322;40;2009;2050;2018;"Scope 1+2";0.361869504858862;4639.57733426324;4322;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MS&AD Insurance Group Holdings, Inc.";"United States of America";"Financial services";"Services";"Insurance";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2009;2020;2018;"Scope 1+2";0.921553978333956;2873.70396201359;2677;30;2009;2030;2018;"Scope 1+2";0.921553978333956;2873.70396201358;2677;40;2009;2050;2018;"Scope 1+2";0.921553978333956;2873.70396201359;2677;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MTR Corporation";"China, Hong Kong Special Administrative Region";"Rail transport";"Transportation services";"Passenger rail";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2013;2023;2017;"Scope 2";0;73954;1257664;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MUNTONS PLC";"United Kingdom of Great Britain and Northern Ireland";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010;2025;2017;"Scope 1+2";1;116866;46530;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Murata Mfg. Co.";"China";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2018;"Scope 1+2";0.0189830508474576;152382.038194783;201719.253687603;0;2015;2030;2018;"Scope 1+2";0.0189830508474576;152382.038194783;201719.253687603;12;2015;2050;2018;"Scope 1+2";0.0189830508474576;152382.038194784;201719.253687603;63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Murata Mfg. Co.";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2018;"Scope 1+2";0.147206812024255;800754.696981538;1060017.58327635;0;2015;2030;2018;"Scope 1+2";0.147206812024255;800754.696981538;1060017.58327635;12;2015;2050;2018;"Scope 1+2";0.147206812024255;800754.696981538;1060017.58327635;63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Murray & Roberts Holdings Limited";"Canada";"Construction";"Infrastructure";"Transportation infrastructure & other construction";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.160218294371589;90.5250256965108;1100.41371111712;25;2016;2020;2017;"Scope 2";0;348.808401686728;1266.10862829347;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Murray & Roberts Holdings Limited";"South Africa";"Construction";"Infrastructure";"Transportation infrastructure & other construction";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.791784744394556;4317.91837543956;52488.2102740059;25;2016;2020;2017;"Scope 2";0;3244.85140231316;11778.1978247434;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MVV Energie AG";"Czech Republic";"Renewable power generation";"Power generation";"Biomass generation";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2020;2017;"Scope 1+2";1;313628.698249644;295292.291206814;11;2016;2045;2017;"Scope 1+2";1;313628.698249643;295292.291206814;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MVV Energie AG";"Germany";"Renewable power generation";"Power generation";"Biomass generation";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2020;2017;"Scope 1+2";0.997962359750941;4043710.37126675;3807293.48803932;11;2016;2045;2017;"Scope 1+2";0.997962359750941;4043710.37126676;3807293.48803932;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MVV Energie AG";"United Kingdom";"Renewable power generation";"Power generation";"Biomass generation";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2020;2017;"Scope 1+2";1;99659.8320131318;93833.1865058437;11;2016;2045;2017;"Scope 1+2";1;99659.8320131313;93833.1865058437;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nabtesco Corporation";"China";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.0278782719727602;3952.77448314873;6021.25965531084;0;2015;2030;2017;"Scope 1+2";0.0278782719727602;3249.33496341441;6021.25965531084;30;2015;2030;2017;"Scope 1+2";0.0278782719727602;3952.77448314873;6021.25965531084;30;2015;2050;2017;"Scope 1+2";0.0278782719727602;3249.33496341441;6021.25965531084;80;2015;2050;2017;"Scope 1+2";0.0278782719727602;3952.77448314873;6021.25965531084;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nabtesco Corporation";"Germany";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0;21.0298706275204;32.0347928033137;0;2015;2030;2017;"Scope 1+2";0;17.287374778753;32.0347928033137;30;2015;2030;2017;"Scope 1+2";0;21.0298706275204;32.0347928033137;30;2015;2050;2017;"Scope 1+2";0;17.287374778753;32.0347928033137;80;2015;2050;2017;"Scope 1+2";0;21.0298706275204;32.0347928033137;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nabtesco Corporation";"Italy";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.555921052631579;255.723226830648;389.543080488294;0;2015;2030;2017;"Scope 1+2";0.555921052631579;210.214477309636;389.543080488294;30;2015;2030;2017;"Scope 1+2";0.555921052631579;255.723226830648;389.543080488294;30;2015;2050;2017;"Scope 1+2";0.555921052631579;210.214477309636;389.543080488294;80;2015;2050;2017;"Scope 1+2";0.555921052631579;255.723226830648;389.543080488294;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nabtesco Corporation";"Japan";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.107527114967462;38779.0814371476;59072.1579293104;0;2015;2030;2017;"Scope 1+2";0.107527114967462;31877.9190920205;59072.1579293104;30;2015;2030;2017;"Scope 1+2";0.107527114967462;38779.0814371476;59072.1579293104;30;2015;2050;2017;"Scope 1+2";0.107527114967462;31877.9190920205;59072.1579293104;80;2015;2050;2017;"Scope 1+2";0.107527114967462;38779.0814371476;59072.1579293104;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nabtesco Corporation";"Netherlands";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.470588235294118;14.3003120267139;21.7836591062533;0;2015;2030;2017;"Scope 1+2";0.470588235294118;11.755414849552;21.7836591062533;30;2015;2030;2017;"Scope 1+2";0.470588235294118;14.3003120267139;21.7836591062533;30;2015;2050;2017;"Scope 1+2";0.470588235294118;11.755414849552;21.7836591062533;80;2015;2050;2017;"Scope 1+2";0.470588235294118;14.3003120267139;21.7836591062533;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nabtesco Corporation";"United States of America";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2015;2020;2017;"Scope 1+2";0.126600284495021;591.359962045873;900.818373629181;0;2015;2030;2017;"Scope 1+2";0.126600284495021;486.120978778534;900.818373629181;30;2015;2030;2017;"Scope 1+2";0.126600284495021;591.359962045873;900.818373629181;30;2015;2050;2017;"Scope 1+2";0.126600284495021;486.120978778534;900.818373629181;80;2015;2050;2017;"Scope 1+2";0.126600284495021;591.359962045873;900.818373629181;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Namics";"Japan";"Chemicals";"Manufacturing";"Specialty chemicals";"absolute";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016;2017;2018;"Scope 1+2";NA;10515;13286;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
