"Scope_Target_1";"Scope_Target_2";"TwoTargets";"Country";"Actor name";"Action description";"Included in aggregation";"Sufficient data";"Actor type";"Target type";"Action or initiative";"Sector targeted";"Subsector";"Subsector 2";"Smaller actor types included";"Geographic coverage";"Action status";"Base Year";"BY Scope 1 emissions (tCO2e)";"BY Scope 2 emissions (tCO2e)";"MRY Year";"MRY Scope 1 emissions (tCO2e)";"MRY Scope 2 emissions (tCO2e)";"Target Year 1";"Target Year 1 Scope 1 emissions reduction (perc)";"Target Year 1 Scope 2 emissions reduction (perc)";"Target Year 2";"Target Year 2 Scope 1 emissions reduction (perc)";"Target Year 2 Scope 2 emissions reduction (perc)"
"Scope 1+2";NA;FALSE;"Ireland";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;5.44132101599105;218.153756473244;2019;4.47856224083311;179.554776048997;2030;0.6;0.6;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"Italy";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;70.1478604624692;101.086779596714;2019;31.8146161203779;47.7219241805669;2025;0.50023043996264;0.50023043996264;"2030";"0.6";"0.6"
"Scope 1+2";NA;FALSE;"Japan";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.826869510784;158.878716163666;2019;1.50363281009921;130.767550194434;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;51.3586057628469;43.4618149742967;2019;42.2714836774664;35.7719095951021;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"New Zealand";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;16.3337849270634;3.17246694614641;2019;13.4437707698655;2.6111472992583;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"Norway";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0.608956503594666;0.412518921789935;2019;0.501210936699737;0.339529989377241;2030;0.6;0.6;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"Papua New Guinea";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;365.570339738605;228.172073145285;2019;228.667553365216;343.001330047825;2025;-0.0359557623266136;-0.0359557623266136;"2030";"0.6";"0.6"
"Scope 1+2";NA;FALSE;"Poland";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;17.9052855815012;33.2372388413605;2019;14.7372183484455;27.3564162869663;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"Singapore";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;2.39653849801772;84.6154883623878;2019;1.97250755733444;69.6440680591649;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;3.23139822068782;70.2362573742815;2019;2.65965158345506;57.8090227151584;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"Sweden";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;19.9678801904509;2.86798869434908;2019;16.4348682953317;2.36054183090844;2030;0.6;0.6;"";"";""
"Scope 1+2";NA;FALSE;"Switzerland";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;1.71882884079139;3.49658895612421;2019;1.41470828907184;2.87792086234042;2030;0.6;0.6;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"United Kingdom";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;5135.88022004288;35794.7284720299;2019;14095.8633548349;21143.7950322524;2025;0.0736433654589128;0.0736433654589128;"2030";"0.6";"0.6"
"Scope 1+2+3";NA;FALSE;"United Kingdom of Great Britain and Northern Ireland";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;5656.55406270706;20751.6336103066;2019;5836.53999999999;21411.93;2050;1;1;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"News Corp";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;14964.3105036326;37664.6963882619;2019;17064.5647215677;25596.8470823516;2025;0.127822701634001;0.127822701634001;"2030";"0.6";"0.6"
"Scope 1+2+3";NA;FALSE;"Africa and Middle East";"Nexans";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;12344.0302569784;40252.0986636338;2019;11372.0702381398;37082.6775134157;2022;0.05;0.05;"";"";""
"Scope 1+2+3";NA;FALSE;"Americas";"Nexans";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;32780.0803486514;60423.1481057524;2019;30199.0005189747;55665.4731042711;2022;0.05;0.05;"";"";""
"Scope 1+2+3";NA;FALSE;"Asia Pacific (or JAPA)";"Nexans";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;16267.0398728344;54015.132398792;2019;14986.1849128176;49762.0199216723;2022;0.05;0.05;"";"";""
"Scope 1+2+3";NA;FALSE;"Europe";"Nexans";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;78518.1924592865;79214.1941652859;2019;72335.7267464568;72976.9257812709;2022;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Argentina";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;1428.72944419751;2681.35334607521;2019;1763.18;3309.03;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Austria";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;950.668491717783;918.134384488498;2019;1173.21;1133.06;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Belgium";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;2572.26887496173;1565.25114746002;2019;3174.41;1931.66;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Chile";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;291.21874961725;1043.90322092828;2019;359.390000000001;1288.27;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Colombia";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;580.314476546062;977.611432324847;2019;716.159999999998;1206.46;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Ecuador";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;281.981169980541;2491.92624154246;2019;347.99;3075.26;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"France";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;1258.32851246037;3.7760632550054;2019;1552.89;4.66000000000001;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;10070.0314184965;17353.5550427198;2019;12427.32;21415.84;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Hungary";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;121.717266423682;172.256550804516;2019;150.21;212.58;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Italy";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;7446.58311109133;0;2019;9189.75;0;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Luxembourg";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;215.494906016337;0;2019;265.94;0;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Mexico";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;826.5607989846;4343.16151015892;2019;1020.05;5359.85;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;11765.9943178159;0;2019;14520.29;0;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Romania";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;83.3570015112455;105.737874280183;2019;102.87;130.49;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;9308.82244387157;0;2019;11487.92;0;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Switzerland";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;215.478699736273;29.6169768176924;2019;265.92;36.55;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom of Great Britain and Northern Ireland";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;82.8465036892168;154.089310852323;2019;102.24;190.16;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"Uruguay";"NH Hotel Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;84.2645531948519;9.25378591677286;2019;103.99;11.42;2030;0.21;0.21;"";"";""
"Scope 2";NA;FALSE;"Republic of Korea";"NH Investment & Securities Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;0;3046;2019;0;163.845;2030;0.37;0.37;"";"";""
"Scope 1+2";NA;FALSE;"Brazil";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;2402.49820205458;551.200260489731;2020;2873.451;659.250000000001;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"China";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;645.271771613311;4120.77314742122;2020;771.762000000001;4928.55300000001;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"France";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;6574.71670712152;312.346814277515;2020;7863.534;373.575;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0;129.348327794924;2020;0;154.704;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Japan";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;45626.152762298;146270.175791958;2020;54570.078;174942.975;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Malaysia";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;4032.58110574288;3590.15102998979;2020;4823.073;4293.915;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;454.189014643539;7880.69385764186;2020;543.222;9425.517;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Poland";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0;4647.7205964494;2020;0;5558.79600000002;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Thailand";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;14410.5796102435;42980.3915119472;2020;17235.432;51405.6779999999;2030;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Viet Nam";"Nichirei Corporation";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;6.61440312587677;887.06495254814;2020;7.91100000000001;1060.953;2030;0.3;0.3;"";"";""
"Scope 1";NA;FALSE;"Japan";"Nifco Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;363;0;2020;0.3993;0;2030;0.025;0.025;"";"";""
"Scope 1+2";NA;FALSE;"Belgium";"NIKE Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;4679.99847102294;7019.99770653442;2019;4527.50565035431;6791.25847553147;2025;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"China";"NIKE Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;2004.15881367062;3006.23822050593;2019;1938.85540973645;2908.28311460467;2025;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"Japan";"NIKE Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1530.97624400906;2296.46436601358;2019;1481.0909956973;2221.63649354595;2025;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"Rest of world";"NIKE Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;19621.7876094052;29432.6814141078;2019;18982.4323280636;28473.6484920954;2025;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"South Korea";"NIKE Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;756.677493653765;1135.01624048065;2019;732.021954542336;1098.0329318135;2025;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"NIKE Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;76026.3937664782;114039.590649717;2019;73549.1538052907;110323.730707936;2025;0.65;0.65;"";"";""
"Scope 1+2";NA;FALSE;"Americas";"Nilfisk Holding A/S";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;3324.18001766115;2898.90475589756;2019;3024.99999999999;2638;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Asia Pacific (or JAPA)";"Nilfisk Holding A/S";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;2538.46474075943;3510.99344014129;2019;2310;3195;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Europe, Middle East and Africa (EMEA)";"Nilfisk Holding A/S";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;10491.2220259871;3369.23501955342;2019;9546.99999999999;3066;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"China";"NINGBO JINLONG ELECTRIC APPLIANCE CO., LTD.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;72.3549789120834;3299.76502108792;2019;59.8851;2731.0734;2021;0.3;0.3;"";"";""
"Scope 1+2";NA;FALSE;"Other, please specify: There is no facility outside of China";"Ningbo SANHUAN";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;1152.8;1729.2;2019;1150.4;1725.6;2020;0.05;0.05;"";"";""
"Scope 2";NA;FALSE;"China";"NINGBO SUNICO COMMUTATOR CO., LTD.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2019;0;12243.47;2019;0;12194.49612;2020;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"India";"Nippon Closures";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;107.722869978447;802.176305106166;2020;26.25;195.475;2030;0.08;0.08;"";"";""
"Scope 1+2";NA;FALSE;"Indonesia";"Nippon Closures";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;7.89967713175275;1024.80356972829;2020;1.92499999999999;249.724999999999;2030;0.08;0.08;"";"";""
"Scope 1+2";NA;FALSE;"Japan";"Nippon Closures";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;5146.28057510365;50245.5373202801;2020;1254.05;12243.875;2030;0.08;0.08;"";"";""
"Scope 1+2";NA;FALSE;"Thailand";"Nippon Closures";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;12141.0855990375;13490.4940836341;2020;2958.55;3287.375;2030;0.08;0.08;"";"";""
"Scope 1+2";NA;FALSE;"Australia";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;122.055098419477;183.082647629215;2020;110.323452398459;165.485178597689;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Bangladesh";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;11.3539626436722;17.0309439655084;2020;10.2626467347404;15.3939701021106;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Belgium";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;163.213213002788;244.819819504183;2020;147.525546811893;221.28832021784;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Brazil";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;33.3522652657872;50.0283978986808;2020;30.1465247832999;45.2197871749499;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Canada";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;384.615484554397;576.923226831596;2020;347.647158139331;521.470737208996;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"China";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;7773.56148625672;11660.3422293851;2020;7026.38522848211;10539.5778427232;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"France";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;259.012272808773;388.518409213159;2020;234.116628636265;351.174942954398;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;462.319166397029;693.478749595543;2020;417.882146730211;626.823220095316;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"India";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;958.34540939246;1437.51811408869;2020;866.231525954182;1299.34728893127;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Indonesia";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;347.715105962462;521.572658943693;2020;314.293556251425;471.440334377137;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Italy";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;93.670191810296;140.505287715444;2020;84.6668355616083;127.000253342412;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Malaysia";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;5672.36877451213;8508.55316176819;2020;5127.15416713421;7690.73125070131;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Mexico";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;315.782086027134;473.673129040701;2020;285.429862309967;428.144793464951;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;1211.32588954678;1816.98883432017;2020;1094.89612351262;1642.34418526892;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"New Zealand";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;18.4501892959674;27.6752839439511;2020;16.6768009439531;25.0152014159297;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Philippines";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;475.09237437116;712.63856155674;2020;429.427624306794;644.14143646019;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Russia";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;6.03179265445088;9.04768898167632;2020;5.45203107783084;8.17804661674625;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Singapore";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;2861.1985862054;4291.79787930811;2020;2586.18697715458;3879.28046573187;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"South Korea";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;173.147930316002;259.721895474002;2020;156.505362704791;234.758044057187;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Switzerland";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;16.6761326328936;25.0141989493404;2020;15.07326239165;22.6098935874749;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Thailand";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;1871.62977954285;2807.44466931427;2020;1691.73317267986;2537.59975901979;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Turkey";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;4.25773599137709;6.38660398706563;2020;3.84849252552765;5.77273878829147;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"United Arab Emirates";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;24.836793283033;37.2551899245495;2020;22.4495397322446;33.6743095983669;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;797.615875717975;1196.42381357696;2020;720.950933115513;1081.42639967327;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"Nippon Express Co., Ltd.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2013;6229.4225667173;9344.13385007594;2020;5630.66527255741;8445.99790883611;2031;0.2569;0.2569;"";"";""
"Scope 1+2";NA;FALSE;"Asia Pacific (or JAPA)";"Nippon Sheet Glass Company, Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;1026050.72392244;330740.026990553;2019;952362.000000001;306987;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"EU28";"Nippon Sheet Glass Company, Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;1156238.52790594;344799.766823923;2019;1073200;320037;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"North America";"Nippon Sheet Glass Company, Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;598513.967021606;215060.150715565;2019;555530;199615;2030;0.21;0.21;"";"";""
"Scope 1+2";NA;FALSE;"South America";"Nippon Sheet Glass Company, Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2018;418520.208037577;62972.551207699;2019;388462.999999999;58449.9999999998;2030;0.21;0.21;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"China, Hong Kong Special Administrative Region";"Nishimatsu Construction Co Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";1990;2570.08552191611;1350.1188603019;2019;876.631847999999;460.512765599999;2020;0.745399999999999;0.745399999999999;"2030";"0.6164";"0.6164"
"Scope 1+2";"Scope 1+2";TRUE;"Japan";"Nishimatsu Construction Co Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";1990;109543.219466129;75672.276643157;2019;37364.1554328;25811.0973936;2020;0.7454;0.7454;"2030";"0.6164";"0.6164"
"Scope 1+2";"Scope 1+2";TRUE;"Singapore";"Nishimatsu Construction Co Ltd";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";1990;1780.51635699339;3125.85718498882;2019;607.317278400001;1066.2003024;2020;0.7454;0.7454;"2030";"0.6164";"0.6164"
