"company_name";"Country/Region";"sectors";"industries";"activities";"target_type";"Scope";"perc_scope1";"Base year_Target_1";"Target year_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_excl_scope3_Target_4";"% reduction from base year_Target_4"
"Investec Limited";"United Kingdom";"Financial services";"Services";"Asset managers, Banks";"absolute";"Scope 1";1;2014;2020;6388.58795372956;9109.60111687276;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iren SpA";"Italy";"Energy utility networks, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Electricity networks, Gas utilities";"absolute";"Scope 1";1;2016;2022;3408288;3429844;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Italgas";"Italy";"Energy utility networks";"Infrastructure";"Gas utilities";"absolute";"Scope 1";1;2015;2020;534192;513883;5.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Itaú Unibanco Holding S.A.";"Brazil";"Financial services, Specialized professional services";"Services";"Banks, Other financial";"absolute";"Scope 1";1;2013;2020;9595.62058919597;7513;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Itausa Investimentos Itau S.A.";"Brazil";"Financial services";"Services";"Asset managers";"absolute";"Scope 1";1;2012;2025;264847.722467704;351038.69;25;2013;2020;10153.6007711884;351038.69;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"J Sainsbury Plc";"China";"Convenience retail, Financial services";"Retail, Services";"Banks, Supermarkets, food & drugstores";"absolute";"Scope 1";0;2006;2030;0;0;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"J Sainsbury Plc";"China, Hong Kong Special Administrative Region";"Convenience retail, Financial services";"Retail, Services";"Banks, Supermarkets, food & drugstores";"absolute";"Scope 1";0;2006;2030;0;0;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"J Sainsbury Plc";"India";"Convenience retail, Financial services";"Retail, Services";"Banks, Supermarkets, food & drugstores";"absolute";"Scope 1";0;2006;2030;0;0;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"J Sainsbury Plc";"Ireland";"Convenience retail, Financial services";"Retail, Services";"Banks, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2006;2030;44.8119863225328;150;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"J Sainsbury Plc";"United Kingdom of Great Britain and Northern Ireland";"Convenience retail, Financial services";"Retail, Services";"Banks, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2006;2030;173994.188013677;582414;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JIFA Group Co., Ltd.";"China";"Powered machinery";"Manufacturing";"Industrial machinery";"absolute";"Scope 1";1;2018;2021;25;30;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kelly Services";"United States of America";"Specialized professional services";"Services";"Other professional services";"absolute";"Scope 1";1;2017;2020;700;690;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kesko Corporation";"Estonia";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2025;798.787428192205;912.999999999998;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kesko Corporation";"Finland";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2025;33689.0566374251;38506;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kesko Corporation";"Latvia";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2025;507.444368402495;580;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kesko Corporation";"Lithuania";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2025;1216.99158008254;1391;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kesko Corporation";"Poland";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2025;370.084427300442;423;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kesko Corporation";"Sweden";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2025;57.7436695078705;65.9999999999999;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Klabin S/A";"Brazil";"Chemicals, Paper products & packaging, Wood & paper materials";"Manufacturing, Materials";"Other base chemicals, Paper packaging, Paper products, Pulp & paper mills";"absolute";"Scope 1";1;2004;2022;703999.543604783;709560;30.67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Koninklijke KPN NV (Royal KPN)";"Netherlands";"Construction, Media, telecommunications & data center services";"Infrastructure, Services";"Telecommunications services, Utility line construction";"absolute";"Scope 1";1;2010;2030;63500;25178;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Koninklijke KPN NV (Royal KPN)";"United States of America";"Construction, Media, telecommunications & data center services";"Infrastructure, Services";"Telecommunications services, Utility line construction";"absolute";"Scope 1";0;2010;2030;0;0;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Kroger";"United States of America";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"absolute";"Scope 1";1;2010;2020;245000;2791304;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Las Vegas Sands Corporation";"United States of America";"Bars, hotels & restaurants, Entertainment facilities";"Hospitality";"Food & beverage amenities, Gambling, Hotels & lodging";"absolute";"Scope 1";1;2015;2030;33323.6004759883;53790.4399136199;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Austria";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;105.378819589787;107.445723454723;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Belgium";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;198.827961490163;202.727780103251;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Brazil";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;1385.83089158644;1413.01262731966;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Canada";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;99.4139807450813;101.363890051626;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"China";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;2302.42779405609;2347.58769359565;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Croatia";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;18.8886563415655;19.2591391098089;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Czech Republic";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;67.6015069066553;68.9274452351053;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Denmark";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;30.8183340309753;31.4228059160039;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"France";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;14100.8790288824;14377.4541649226;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Germany";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;536.835496023441;547.365006278778;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Greece";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;71.5780661364587;72.9820008371702;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Hungary";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;123.273336123901;125.691223664015;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"India";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;3053.99748848891;3113.89870238593;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Indonesia";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;116.314357471745;118.595751360402;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Italy";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;9112.2854750942;9291.01416213201;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Mexico";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;410.579740477187;418.632865913213;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Netherlands";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;927.532440351613;945.725094181663;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Poland";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;1170.10255336961;1193.05298590763;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Portugal";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;130.232314776057;132.78669596763;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Romania";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;74.5604855588113;76.022917538719;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Slovakia";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;79.5311845960653;81.0911120413006;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Slovenia";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;12.9238174968606;13.1773057067113;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"South Africa";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;30.8183340309753;31.4228059160039;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"Spain";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;601.454583507744;613.251534812336;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"United Kingdom";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;1556.82293846798;1587.35851820846;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LEGRAND";"United States of America";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"absolute";"Scope 1";1;2016;2030;7568.38635412307;7716.83294963023;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LG Innotek";"China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 1";1;2010;2020;1130.2970566243;1200;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LG Innotek";"Indonesia";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 1";0;2010;2020;0;0;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LG Innotek";"Mexico";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 1";0;2010;2020;0;0;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LG Innotek";"Poland";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 1";1;2010;2020;129.04224729794;137;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Mahindra & Mahindra";"India";"Commercial & consumer services, Construction, Financial services, Metal products manufacturing, Metal smelting, refining & forming, Powered machinery, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Materials, Services";"Agriculture, construction & mining machinery, Automobiles, Banks, Fabricated metal components, Iron & steel, Non-residential building construction, Other professional services, Travel services";"absolute";"Scope 1";1;2016;2019;38051;41777;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Austria";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";0;2011;2020;0;0;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Brazil";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;467.734522754898;479.5;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"China";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;682.668046725314;699.839999999998;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"France";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;486.765806464904;499.009999999999;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Germany";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;1306.71076536393;1339.58;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Greece";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;183.104165310369;187.71;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Indonesia";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;2054.93968231732;2106.63;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Italy";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;1355.10348626877;1389.19;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Luxembourg";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";0;2011;2020;0;0;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Mexico";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;5931.36148004697;6080.55999999998;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Puerto Rico";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;290.609945816766;297.92;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"Spain";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;25047.5690014216;25677.62;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Meliá Hotels International S.A.";"United Kingdom of Great Britain and Northern Ireland";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";"absolute";"Scope 1";1;2011;2020;1541.87539257092;1580.66;11.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Metro AG";"Germany";"Convenience retail, Trading, wholesale, distribution, rental & leasing";"Retail, Services";"Food & beverage wholesale, Hypermarkets & superstores, Supermarkets, food & drugstores";"absolute";"Scope 1";1;2011;2030;276269.826649122;249075;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Morysan";"Mexico";"Paper products & packaging";"Manufacturing";"Paper products";"absolute";"Scope 1";1;2016;2025;205.049769361495;296.356639961156;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"NiSource Inc.";"United States of America";"Energy utility networks, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Coal generation, Gas utilities, Oil & gas pipelines & storage";"absolute";"Scope 1";1;2005;2025;18369782;12033952;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Oi S.A";"Brazil";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 1";1;2014;2020;41108.47;93376.54;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RCL Foods Ltd";"South Africa";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";"absolute";"Scope 1";1;2015;2020;51419.53;580401.22;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Red Eléctrica S.A.U";"Spain";"Energy utility networks";"Infrastructure";"Electricity networks";"absolute";"Scope 1";1;2015;2020;2124;28764.78;30;2015;2030;2124;28764.78;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Region Västra Götaland";"Sweden";"Commercial & consumer services, Other services";"Services";"Consumer services, Health care services";"absolute";"Scope 1";1;2009;2020;9548.48418760526;55783;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Remgro";"South Africa";"Food & beverage processing, Metal products manufacturing, Web & marketing services";"Food, beverage & agriculture, Manufacturing, Services";"Animal processing, Fabricated metal components, Marketing";"absolute";"Scope 1";1;2015;2020;36816.38;434343.06;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REN - Redes Energéticas Nacionais";"Portugal";"Energy utility networks";"Infrastructure";"Electricity networks, Gas utilities";"absolute";"Scope 1";1;2012;2020;23411;28159;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rinchem Company Inc";"Ireland";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 1";0;2017;2050;0;0;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rohm Co., Ltd.";"China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 1";1;1995;2020;27199.2519763486;13088.4680046233;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rohm Co., Ltd.";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"absolute";"Scope 1";1;1995;2020;245540.26097548;118155.670325749;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Royal Dutch Shell";"Canada";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2025;312054.794520548;6700000;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Royal Dutch Shell";"Germany";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2025;172328.767123288;3700000;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Royal Dutch Shell";"Netherlands";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2025;326027.397260274;7000000;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Royal Dutch Shell";"United Kingdom of Great Britain and Northern Ireland";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2025;130410.95890411;2800000;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Royal Dutch Shell";"United States of America";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2025;861643.83561644;18500000;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RWE AG";"Germany";"Nuclear power generation, Thermal power generation";"Power generation";"Coal generation, Non-CCGT generation, Nuclear generation";"absolute";"Scope 1";1;2015;2030;101220157.583716;97136966.5134603;41.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RWE AG";"Hungary";"Nuclear power generation, Thermal power generation";"Power generation";"Coal generation, Non-CCGT generation, Nuclear generation";"absolute";"Scope 1";0;2015;2030;0;0;41.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RWE AG";"Netherlands";"Nuclear power generation, Thermal power generation";"Power generation";"Coal generation, Non-CCGT generation, Nuclear generation";"absolute";"Scope 1";1;2015;2030;13731057.1240972;13177150.3611293;41.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RWE AG";"Poland";"Nuclear power generation, Thermal power generation";"Power generation";"Coal generation, Non-CCGT generation, Nuclear generation";"absolute";"Scope 1";0;2015;2030;0;0;41.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RWE AG";"United Kingdom";"Nuclear power generation, Thermal power generation";"Power generation";"Coal generation, Non-CCGT generation, Nuclear generation";"absolute";"Scope 1";1;2015;2030;16143269.8621142;15492055.1543007;41.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sasol Limited";"Germany";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Natural gas extraction, Oil & gas extraction, Oil & gas refining, Other base chemicals";"absolute";"Scope 1";1;2014;2020;609863.707105097;602781.568255635;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sasol Limited";"Italy";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Natural gas extraction, Oil & gas extraction, Oil & gas refining, Other base chemicals";"absolute";"Scope 1";1;2014;2020;381012.248989223;376587.683927799;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sasol Limited";"South Africa";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Natural gas extraction, Oil & gas extraction, Oil & gas refining, Other base chemicals";"absolute";"Scope 1";1;2014;2020;54263965.4920238;53633816.6019363;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Sasol Limited";"United States of America";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Natural gas extraction, Oil & gas extraction, Oil & gas refining, Other base chemicals";"absolute";"Scope 1";1;2014;2020;906752.262690729;896222.458487553;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Senior Plc";"Brazil";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Industrial machinery, Other vehicle equipment & systems";"absolute";"Scope 1";1;2014;2020;51.0098569771937;46;9.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
