"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"% reduction from base year";"Target year";"Target status";"% achieved (emissions)";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Include"
31448;"Jupiter Fund Management";"Services";"Scope 1+2 (location-based)";100;627.07;NA;627.07;627.07;NA;1;2018;"New";0;"Unknown";627.07;627.07;TRUE;TRUE;TRUE;TRUE
31463;"Superdry";"Retail";"Scope 2 (market-based)";100;7439;NA;NA;158;NA;98;2020;"Underway";98;"Unknown";158;294.584400000001;TRUE;TRUE;TRUE;TRUE
31497;"CenturyLink";"Services";"Scope 1";100;279520;NA;286250;235997;NA;20;2024;"Underway";15.57;"Unknown";235997;270815.7472;TRUE;TRUE;TRUE;TRUE
31514;"SK Holdings";"Fossil Fuels";"Scope 1";100;652.63;NA;612;518;NA;1;2020;"Underway";60;"Unknown";518;648.71422;TRUE;TRUE;TRUE;TRUE
31538;"MS&AD Insurance Group Holdings, Inc.";"Services";"Scope 1 +2 (market-based)";100;112360;NA;NA;104669;NA;30;2020;"Underway";22.8;"Unknown";104669;104674.576;TRUE;TRUE;TRUE;TRUE
31538;"MS&AD Insurance Group Holdings, Inc.";"Services";"Scope 1 +2 (market-based)";100;112360;NA;NA;104669;NA;70;2050;"Underway";9.8;"Unknown";104669;104652.104;TRUE;TRUE;TRUE;TRUE
31538;"MS&AD Insurance Group Holdings, Inc.";"Services";"Scope 1 +2 (market-based)";100;112360;NA;NA;104669;NA;40;2030;"Underway";17.1;"Unknown";104669;104674.576;TRUE;TRUE;TRUE;TRUE
31648;"Capital Power Corporation";"Power generation";"Scope 1";92;9700000;NA;10451109.83;10521371.37;NA;100;2031;NA;2;"Unknown";9679661.6604;9506000;FALSE;TRUE;TRUE;FALSE
31678;"MIGROS TICARET A.S.";"Retail";"Scope 1+2 (location-based)";100;431972;NA;455343.55;409300;NA;19.2;2026;"Underway";27.45;"Unknown";409300;409205.347712;TRUE;TRUE;TRUE;TRUE
31678;"MIGROS TICARET A.S.";"Retail";"Scope 1+2 (location-based)";100;431972;NA;455343.55;409300;NA;34.6;2036;"Underway";15.17;"Unknown";409300;409298.5672696;TRUE;TRUE;TRUE;TRUE
31888;"Ecorodovias Infraestrutura e Logística S.A";"Infrastructure";"Scope 1";100;7248.29;NA;7248.29;8236.66;NA;1;2017;"Expired";0;"Unknown";8236.66;7248.29;FALSE;TRUE;TRUE;FALSE
31888;"Ecorodovias Infraestrutura e Logística S.A";"Infrastructure";"Scope 1";100;9381.31;NA;13221;8236.66;NA;4;2020;"Underway";100;"Unknown";8236.66;9006.0576;TRUE;TRUE;TRUE;TRUE
31888;"Ecorodovias Infraestrutura e Logística S.A";"Infrastructure";"Scope 2 (location-based)";100;2646.29;NA;2646.29;2617.03;NA;2;2017;"Expired";100;"Unknown";2617.03;2593.3642;FALSE;TRUE;TRUE;FALSE
31907;"Otsuka Holdings Co., Ltd.";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";46;281309;NA;NA;537329;NA;10;2018;"Underway";69.1;"Unknown";247171.34;261870.5481;TRUE;TRUE;TRUE;TRUE
31917;"Amadeus IT Group, S.A.";"Services";"Scope 1+2 (location-based)";100;31807;NA;34171;40073;NA;0;2020;"Underway";100;"Unknown";40073;31807;TRUE;TRUE;TRUE;TRUE
31917;"Amadeus IT Group, S.A.";"Services";"Scope 1+2 (location-based)";100;31807;NA;34171;40073;NA;0;2050;"New";0;"Unknown";40073;31807;TRUE;TRUE;TRUE;TRUE
31965;"Palfinger AG";"Manufacturing";"Scope 1 +2 (market-based)";100;74413.93;NA;62204.33;63162.27;NA;25;2030;"New";0;"Unknown";63162.27;74413.93;TRUE;TRUE;TRUE;TRUE
32014;"Tata Global Beverages";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;38819;NA;NA;29845;NA;25;2020;"Underway";23.12;"Unknown";29845;36575.2618;TRUE;TRUE;TRUE;TRUE
32296;"Kimball Electronics";"Manufacturing";"Scope 1";75;308;NA;1946;1946;NA;7;2017;"Underway";7;"Unknown";1459.5;306.4908;FALSE;TRUE;TRUE;FALSE
32296;"Kimball Electronics";"Manufacturing";"Scope 2 (location-based)";75;7739;NA;48538;48538;NA;2;2017;"Underway";2;"Unknown";36403.5;7735.9044;FALSE;TRUE;TRUE;FALSE
32296;"Kimball Electronics";"Manufacturing";"Scope 2 (location-based)";100;7274;NA;40503;48538;NA;2;2016;"Retired";2;"Unknown";48538;7271.0904;FALSE;TRUE;TRUE;FALSE
32296;"Kimball Electronics";"Manufacturing";"Scope 1";100;420;NA;1217;1946;NA;9;2016;"Retired";9;"Unknown";1946;416.598;FALSE;TRUE;TRUE;FALSE
32334;"Signify NV";"Manufacturing";"Scope 1 +2 (market-based)";100;357582;NA;357583;241159;NA;50;2020;"Underway";65;"Unknown";241159;241367.85;TRUE;TRUE;TRUE;TRUE
32334;"Signify NV";"Manufacturing";"Scope 1+2 (market-based) +3 (upstream)";100;665663;357583;NA;4499511;241159;30;2020;"Underway";53;"Unknown";241159;559822.583;TRUE;TRUE;TRUE;TRUE
32419;"Gemtek Technology Co.,Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;28533.9;NA;28533.9;24803.1;NA;10;2020;"Underway";100;"Unknown";24803.1;25680.51;TRUE;TRUE;TRUE;TRUE
32490;"American Water Works";"Infrastructure";"Scope 1+2 (location-based)";100;853676;NA;853676;590522;NA;16;2017;"Retired";100;"Unknown";590522;717087.84;FALSE;TRUE;TRUE;FALSE
32490;"American Water Works";"Infrastructure";"Scope 1+2 (location-based)";100;853676;NA;853676;590522;NA;40;2025;"Underway";77;"Unknown";590522;590743.792;TRUE;TRUE;TRUE;TRUE
32491;"Motorola Solutions";"Manufacturing";"Scope 1+2 (location-based)";100;123529;NA;123500;98250;NA;7.5;2021;"New";100;"Unknown";98250;114264.325;TRUE;TRUE;TRUE;TRUE
32524;"Virgin Atlantic Airways Ltd.";"Transportation services";"Scope 1";99.9;5218451;NA;5221376;3982550;NA;50;2050;"Underway";47.5;"Unknown";3978567.45;3979068.8875;TRUE;TRUE;TRUE;TRUE
32533;"Integrated Device Technology, Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;17370.72;NA;17420.72;14104.9;NA;18.8;2017;"Expired";30;"Unknown";14104.9;16391.011392;FALSE;TRUE;TRUE;FALSE
32569;"Kingbright";"Manufacturing";"Scope 1";10;28611;NA;28611;713.39;NA;8;2017;"Underway";100;"Unknown";71.339;26322.12;FALSE;TRUE;TRUE;FALSE
32634;"TPK Holding Co., Ltd.";"Manufacturing";"Scope 2 (location-based)";100;236818.12;NA;231835.17;157259.35;NA;3;2018;"Underway";100;"Unknown";157259.35;229713.5764;TRUE;TRUE;TRUE;TRUE
32738;"Sanden";"Manufacturing";"Scope 1+2 (location-based)";100;125776;NA;113048;137223;NA;0;2017;"Expired";1;"Unknown";137223;125776;FALSE;TRUE;TRUE;FALSE
32739;"Lancer-Hoshizaki";"Manufacturing";"Scope 2 (location-based)";100;9571;NA;8479;7255.1;NA;4;2017;"Underway";4.5;"Unknown";7255.1;9553.7722;FALSE;TRUE;TRUE;FALSE
33241;"Zatkoff Seals and Packing";"Services";"Scope 1+2 (location-based)";100;978.35;NA;NA;534.91;NA;45;2020;"Underway";100;"Unknown";534.91;538.0925;TRUE;TRUE;TRUE;TRUE
33282;"Level 3 Communications, Inc.";"Services";"Scope 1 +2 (market-based)";100;692235.93;NA;692235.94;520381.1;NA;25;2025;"Underway";99;"Unknown";520381.1;520907.537325;TRUE;TRUE;TRUE;TRUE
33411;"Harris Tea Company";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;3792;NA;NA;3089;NA;18.5;2014;"Expired";100;"Unknown";3089;3090.48;FALSE;TRUE;TRUE;FALSE
33419;"Hp Hood Llc";"Food, beverage & agriculture";"Scope 1+2 (location-based)";NA;NA;NA;124635;85691;NA;NA;2025;"Underway";NA;"Unknown";85691;0;TRUE;FALSE;TRUE;FALSE
33461;"Mario Camacho Foods, Llc";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;5488;NA;5488;4148;NA;20;2020;"Underway";35;"Unknown";4148;5103.84;TRUE;TRUE;TRUE;TRUE
33628;"BECK GROUP - HC BECK";"Infrastructure";"Scope 1 +2 (market-based)";100;1966.23;NA;NA;5385.41;NA;100;2030;"Underway";0;"Unknown";5385.41;1966.23;TRUE;TRUE;TRUE;TRUE
33677;"DG3 NORTH AMERICA INC";"Services";"Scope 1";100;6035;NA;4978.51;879.43;NA;2;2020;"Underway";100;"Unknown";879.43;5914.3;TRUE;TRUE;TRUE;TRUE
34144;"CONSTRUTORA NORBERTO ODEBRECHT S.A";"Infrastructure";"Scope 1+2 (location-based)";100;558007;NA;598987;161410;NA;25;2020;"Underway";70;"Unknown";161410;460355.775;TRUE;TRUE;TRUE;TRUE
34322;"FARATRONIC";"Manufacturing";"Scope 1+2 (location-based)";100;NA;NA;54763.54;21141.06;NA;10;2017;"Underway";80;"Unknown";21141.06;0;FALSE;TRUE;TRUE;FALSE
34376;"CHUNXING ELECTRIC";"Manufacturing";"Scope 1";89.35;14060.9;NA;15737.04;15737.04;NA;2;2018;"Underway";70;"Unknown";14061.04524;13864.0474;TRUE;TRUE;TRUE;TRUE
34376;"CHUNXING ELECTRIC";"Manufacturing";"Scope 2 (location-based)";100;35488.79;NA;35488.79;35488.79;NA;2;2018;"Underway";70;"Unknown";35488.79;34991.94694;TRUE;TRUE;TRUE;TRUE
34425;"Sunrex";"Manufacturing";"Scope 2 (location-based)";1;9954.83;NA;9736.17;9768.23;NA;0;2017;"Underway";0;"Unknown";97.6823;9954.83;FALSE;TRUE;TRUE;FALSE
34462;"TTR Transport";"Transportation services";"Scope 1";100;2016;NA;33463;33463;NA;1;2017;"Underway";1.63;"Unknown";33463;2015.671392;FALSE;TRUE;TRUE;FALSE
34462;"TTR Transport";"Transportation services";"Scope 1";100;2016;NA;39213.8;33463;NA;1;2017;"Underway";1.63;"Unknown";33463;2015.671392;FALSE;TRUE;TRUE;FALSE
34494;"SEMTECH";"Manufacturing";"Scope 2 (location-based)";100;1;NA;1;1;NA;3;2018;"Underway";100;"Unknown";1;0.97;TRUE;TRUE;TRUE;TRUE
34772;"Camargo Correa";"Infrastructure";"Scope 1+2 (location-based) +3 (downstream)";13;1254009;NA;NA;160827;NA;10;2020;"Underway";20;"Unknown";20907.51;1228928.82;TRUE;TRUE;TRUE;TRUE
35050;"Pacific Market International";"Retail";"Scope 1+2 (location-based) +3 (upstream)";100;13035;941;62598.61;38953.33;1189.14;20;2030;"Underway";0;"Unknown";1189.14;13035;TRUE;TRUE;TRUE;TRUE
35221;"PostNL";"Transportation services";"Scope 1+2 (location-based)";100;138600;NA;138600;40527.87;NA;55;2020;"Underway";100;"Unknown";40527.87;62370;TRUE;TRUE;TRUE;TRUE
35223;"BRISA BRIDGESTONE SABANCI LASTIK SAN. VE TIC. A.S";"Materials";"Scope 2 (location-based)";71;68884;NA;96898;96898;NA;4;2020;"New";36;"Unknown";68797.58;67892.0704;TRUE;TRUE;TRUE;TRUE
35262;"Suzhou RAKEN Technology LTD.";"Manufacturing";"Scope 1+2 (location-based)";100;17696;NA;17695.7;12570.18;NA;28.97;2017;"Expired";100;"Unknown";12570.18;12569.4688;FALSE;TRUE;TRUE;FALSE
35311;"Interface, Inc.";"Manufacturing";"Scope 1 +2 (market-based)";85;43669;NA;51271;8550;NA;100;2020;"Underway";94;"Unknown";7267.5;2620.14;TRUE;TRUE;TRUE;TRUE
35313;"Davies Office Refurbising, Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;1307;NA;1307;987;NA;10;2020;"Underway";100;"Unknown";987;1176.3;TRUE;TRUE;TRUE;TRUE
35322;"Kimball Office";"Manufacturing";"Scope 1";8;NA;NA;4825.24;4825.24;NA;8;2018;"Underway";4.9;"Unknown";386.0192;0;TRUE;TRUE;TRUE;TRUE
35495;"Gestamp";"Manufacturing";"Scope 1+2 (location-based)";10;513652;NA;513652;666636;NA;10;2020;"Underway";8;"Unknown";66663.6;509542.784;TRUE;TRUE;TRUE;TRUE
35761;"Bernhardt Design a Division of Bernhardt Furniture Company";"Manufacturing";"Scope 1+2 (location-based)";100;5045;NA;5045.44;3274.85;NA;64;2017;"Retired";36;"Unknown";3274.85;3882.632;FALSE;TRUE;TRUE;FALSE
35787;"Infraserv GmbH & Co. Höchst KG";"Services";"Scope 1+2 (location-based)";0.13;1450;NA;1090405;1246950;NA;10;2020;"Underway";100;"Unknown";1621.035;1305;TRUE;TRUE;TRUE;TRUE
35787;"Infraserv GmbH & Co. Höchst KG";"Services";"Scope 1";0.75;6600;NA;NA;1163766;NA;100;2017;"Underway";0;"Unknown";8728.245;6600;FALSE;TRUE;TRUE;FALSE
35787;"Infraserv GmbH & Co. Höchst KG";"Services";"Scope 1+2 (location-based)";0.24;2087;NA;1338246;1246950;NA;100;2017;"New";100;"Unknown";2992.68;0;FALSE;TRUE;TRUE;FALSE
35787;"Infraserv GmbH & Co. Höchst KG";"Services";"Scope 2 (location-based)";17.6;155000;NA;NA;83184;NA;100;2021;"New";0;"Unknown";14640.384;155000;TRUE;TRUE;TRUE;TRUE
35790;"Krueger International, Inc";"Infrastructure";"Scope 1+2 (location-based)";100;28190;NA;28189;23121.02;NA;25;2020;"Underway";18;"Unknown";23121.02;26921.45;TRUE;TRUE;TRUE;TRUE
35800;"Bel Fuse Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;13896.75;NA;13896.75;21454;NA;25;2025;"Underway";80;"Unknown";21454;11117.4;TRUE;TRUE;TRUE;TRUE
35800;"Bel Fuse Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;6625;NA;28535;21454;NA;21;2025;"Underway";100;"Unknown";21454;5233.75;TRUE;TRUE;TRUE;TRUE
35801;"bpost";"Transportation services";"Scope 1 +2 (market-based)";100;109196;NA;109113;82508;NA;45;2020;"Underway";80;"Unknown";82508;69885.44;TRUE;TRUE;TRUE;TRUE
35801;"bpost";"Transportation services";"Scope 1 +2 (market-based)";100;91667;NA;82508;82508;NA;20;2030;"New";0;"Unknown";82508;91667;TRUE;TRUE;TRUE;TRUE
35814;"Inscape Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;3974;NA;3973;3444;NA;10;2025;"New";13.3;"Unknown";3444;3921.1458;TRUE;TRUE;TRUE;TRUE
35831;"Freshfields Bruckhaus Deringer";"Services";"Scope 2 (market-based)";100;13478;NA;NA;4285.31;NA;10;2020;"Underway";0;"Unknown";4285.31;13478;TRUE;TRUE;TRUE;TRUE
36186;"Sofidel S.p.A.";"Manufacturing";"Scope 1+2 (location-based)";100;838704;NA;838703;727741;NA;14;2020;"Underway";95;"Unknown";727741;727156.368;TRUE;TRUE;TRUE;TRUE
36595;"Bankia";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;44551;35743.49;44551;39842;35840.7;20;2020;"Underway";0;"Unknown";35840.7;44551;TRUE;TRUE;TRUE;TRUE
36595;"Bankia";"Services";"Scope 2 (market-based)";100;0;NA;0;0;NA;100;2020;"Underway";100;"Unknown";0;0;TRUE;FALSE;TRUE;FALSE
36702;"DIA";"Retail";"Scope 1 +2 (market-based)";100;848992.7;NA;848992.75;746859.31;NA;34;2030;"Underway";35.38;"Unknown";746859.31;746865.6701316;TRUE;TRUE;TRUE;TRUE
36702;"DIA";"Retail";"Scope 1";13;86612;NA;648655.78;479666.46;NA;20;2021;"Underway";0;"Unknown";62356.6398;86612;TRUE;TRUE;TRUE;TRUE
36702;"DIA";"Retail";"Scope 1 +2 (market-based)";84;713817.83;NA;848992.75;746859.31;NA;45;2036;"Underway";36;"Unknown";627361.8204;598179.34154;TRUE;TRUE;TRUE;TRUE
36917;"VMware, Inc";"Services";"Scope 1 +2 (market-based)";100;31200;NA;31200;27907;NA;35;2030;"New";15;"Unknown";27907;29562;TRUE;TRUE;TRUE;TRUE
36933;"DGB Financial Group";"Services";"Scope 1+2 (location-based)";100;18134;NA;18131.92;18043.03;NA;2.3;2025;"New";21.73;"Unknown";18043.03;18043.3680814;TRUE;TRUE;TRUE;TRUE
36933;"DGB Financial Group";"Services";"Scope 1+2 (location-based)";100;18134;NA;18131.92;18043.03;NA;3;2035;"New";16.66;"Unknown";18043.03;18043.366268;TRUE;TRUE;TRUE;TRUE
37091;"PTT Global Chemical";"Manufacturing";"Scope 1 +2 (market-based)";100;785704.71;NA;7857047.09;7780309.97;NA;10;2022;"Underway";58.03;"Unknown";7780309.97;740110.2656787;TRUE;TRUE;TRUE;TRUE
37091;"PTT Global Chemical";"Manufacturing";"Scope 2 (location-based)";100;501.95;NA;5019.47;5474.92;NA;10;2022;NA;53.26;"Unknown";5474.92;475.216143;FALSE;TRUE;TRUE;FALSE
37110;"BanColombia SA";"Services";"Scope 1+2 (location-based)";100;28209;NA;24618;24618;NA;24;2030;"New";0;"Unknown";24618;28209;TRUE;TRUE;TRUE;TRUE
37110;"BanColombia SA";"Services";"Scope 1+2 (location-based)";100;28209;NA;28285;24618;NA;10;2020;"Replaced";100;"Unknown";24618;25388.1;FALSE;TRUE;TRUE;FALSE
37113;"OMNIA HOLDINGS LTD";"Manufacturing";"Scope 2 (location-based)";100;100511;NA;NA;75723;NA;15;2019;"Underway";13;"Unknown";75723;98551.0355;TRUE;TRUE;TRUE;TRUE
37134;"Van Lanschot Kempen NV";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;5324;3723;5350;5258;3690;18.3;2025;"Underway";7;"Unknown";3690;5255.79956;TRUE;TRUE;TRUE;TRUE
37178;"Chorus";"Services";"Scope 1+2 (location-based)";100;16292;NA;16292;10082;NA;66.7;2030;"Underway";38;"Unknown";10082;12162.62968;TRUE;TRUE;TRUE;TRUE
37310;"Sumitomo Mitsui Trust Holdings, Inc.";"Services";"Scope 1+2 (location-based)";100;24076;NA;52516.63;37923.2;NA;17;2019;"Underway";100;"Unknown";37923.2;19983.08;TRUE;TRUE;TRUE;TRUE
37310;"Sumitomo Mitsui Trust Holdings, Inc.";"Services";"Scope 1+2 (location-based)";100;3760;NA;52516.63;37923.2;NA;17;2019;"Underway";30;"Unknown";37923.2;3568.24;TRUE;TRUE;TRUE;TRUE
37310;"Sumitomo Mitsui Trust Holdings, Inc.";"Services";"Scope 1+2 (location-based)";100;13287;NA;52516.63;37923.2;NA;6;2019;"Underway";100;"Unknown";37923.2;12489.78;TRUE;TRUE;TRUE;TRUE
37310;"Sumitomo Mitsui Trust Holdings, Inc.";"Services";"Scope 1 +2 (market-based)";100;46563;NA;NA;37068.88;NA;7.5;2020;"Underway";100;"Unknown";37068.88;43070.775;TRUE;TRUE;TRUE;TRUE
37360;"SCSK Corporation";"Services";"Scope 1+2 (location-based)";100;45612;NA;45612;42784;NA;5;2020;"Underway";100;"Unknown";42784;43331.4;TRUE;TRUE;TRUE;TRUE
37363;"Anritsu Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;16004;NA;13872.21;13945;NA;3;2017;"Expired";100;"Unknown";13945;15523.88;FALSE;TRUE;TRUE;FALSE
37363;"Anritsu Corporation";"Manufacturing";"Scope 1+2 (location-based)";35.8;5948;NA;10860.3;13945;NA;6.79;2020;"Underway";100;"Unknown";4992.31;5544.1308;TRUE;TRUE;TRUE;TRUE
37382;"Korea East-West Power";"Power generation";"Scope 1+2 (location-based)";100;44174222;NA;44174223;38578040;NA;11.9;2030;"Underway";100;"Unknown";38578040;38917489.582;TRUE;TRUE;TRUE;TRUE
37382;"Korea East-West Power";"Power generation";"Scope 1+2 (location-based)";100;44174222;NA;44174223;38578040;NA;30;2040;"Underway";100;"Unknown";38578040;30921955.4;TRUE;TRUE;TRUE;TRUE
37464;"Banco Davivienda SA";"Services";"Scope 1";100;5463;NA;5463;2857;NA;49;2020;"Underway";96;"Unknown";2857;2893.2048;TRUE;TRUE;TRUE;TRUE
37464;"Banco Davivienda SA";"Services";"Scope 2 (location-based)";100;9041;NA;9041;6994;NA;26;2020;"Underway";86;"Unknown";6994;7019.4324;TRUE;TRUE;TRUE;TRUE
37478;"Empresa de Energia de Bogota S.A. E.S.P.";"Infrastructure";"Scope 1";100;107.67;NA;3634.7;484321;NA;11.14;2018;"Underway";9.28;"Unknown";484321;106.5569161536;TRUE;TRUE;TRUE;TRUE
37523;"Ecova, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;4020;2215;4038;3493;1302;3;2017;"Expired";100;"Unknown";1302;3899.4;FALSE;TRUE;TRUE;FALSE
37523;"Ecova, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;4001;2028;4227;3493;1302;9;2019;"Replaced";100;"Unknown";1302;3640.91;FALSE;TRUE;TRUE;FALSE
37523;"Ecova, Inc.";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;4001;1302;3493;3493;1302;20;2023;"New";0;"Unknown";1302;4001;TRUE;TRUE;TRUE;TRUE
37764;"Trans-Expedite Inc.";"Transportation services";"Scope 1";100;6845;NA;6845;2451;NA;25;2020;"Underway";100;"Unknown";2451;5133.75;TRUE;TRUE;TRUE;TRUE
37874;"Toyoda Gosei";"Manufacturing";"Scope 1+2 (location-based)";31.3;154346;NA;NA;564332;NA;17;2020;"Underway";76.5;"Unknown";176635.916;134273.3027;TRUE;TRUE;TRUE;TRUE
37878;"Cavium";"Manufacturing";"Scope 1";1;170;NA;1529;1281;NA;20;2017;"Expired";20;"Unknown";12.81;163.2;FALSE;TRUE;TRUE;FALSE
37878;"Cavium";"Manufacturing";"Scope 1";1;5;NA;1529;1281;NA;20;2017;"Expired";20;"Unknown";12.81;4.8;FALSE;TRUE;TRUE;FALSE
37878;"Cavium";"Manufacturing";"Scope 2 (location-based)";37;4104;NA;12298;12308;NA;40;2017;"Expired";40;"Unknown";4553.96;3447.36;FALSE;TRUE;TRUE;FALSE
37921;"Trinseo LLC";"Manufacturing";"Scope 1 +2 (market-based)";61;587518;NA;1131649;1131649;NA;4;2023;"New";0;"Unknown";690305.89;587518;TRUE;TRUE;TRUE;TRUE
38000;"Linklaters LLP";"Services";"Scope 1+2 (location-based)";100;29271;NA;29271;12309;NA;60;2050;"Underway";96.67;"Unknown";12309;12293.23458;TRUE;TRUE;TRUE;TRUE
38000;"Linklaters LLP";"Services";"Scope 1+2 (location-based)";100;29271;NA;29271;12309;NA;24;2030;"Underway";100;"Unknown";12309;22245.96;TRUE;TRUE;TRUE;TRUE
38000;"Linklaters LLP";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;45512;29271;NA;22948;12309;50;2050;"Underway";100;"Unknown";12309;22756;TRUE;TRUE;TRUE;TRUE
38000;"Linklaters LLP";"Services";"Scope 2 (location-based)";55;28203;NA;28203;10689;NA;20;2020;"Underway";100;"Unknown";5878.95;22562.4;TRUE;TRUE;TRUE;TRUE
38043;"Luis Simoes";"Transportation services";"Scope 1";74.4;27408.85;NA;34926;35611;NA;5;2018;"Underway";92;"Unknown";26494.584;26148.0429;TRUE;TRUE;TRUE;TRUE
38092;"Bright International Corp.";"Manufacturing";"Scope 2 (location-based)";100;899;NA;898;744;NA;5;2018;"Underway";17.2;"Unknown";744;891.2686;TRUE;TRUE;TRUE;TRUE
38092;"Bright International Corp.";"Manufacturing";"Scope 1+2 (location-based)";100;1041;NA;1041;935;NA;5;2018;"Underway";9.3;"Unknown";935;1036.15935;TRUE;TRUE;TRUE;TRUE
38118;"Reynders Label Printing";"Manufacturing";"Scope 2 (location-based)";31;3945;NA;3945.43;3945.43;NA;0.05;2025;"New";0;"Unknown";1223.0833;3945;TRUE;TRUE;TRUE;TRUE
38125;"SAUER";"Materials";"Scope 2 (location-based)";0;316;NA;14244;14244;NA;100;2019;"Underway";50;"Unknown";0;158;TRUE;TRUE;TRUE;TRUE
38125;"SAUER";"Materials";"Scope 2 (location-based)";40;392;NA;14244;14244;NA;60;2018;"Underway";40;"Unknown";5697.6;297.92;TRUE;TRUE;TRUE;TRUE
38127;"SHENGDA";"Manufacturing";"Scope 2 (location-based)";1;1;NA;5;5;NA;90;2014;"Expired";80;"Unknown";0.05;0.28;FALSE;TRUE;TRUE;FALSE
38280;"American Textile Company, Inc.";"Manufacturing";"Scope 1+2 (location-based)";100;0;NA;NA;34;NA;0;2018;"Retired";100;"Unknown";34;0;FALSE;FALSE;TRUE;FALSE
40228;"Charles River Laboratories International Inc.";"Biotech, health care & pharma";"Scope 1+2 (location-based)";95;124241;NA;122225;114974;NA;6.2;2021;"Underway";41;"Unknown";109225.3;121082.79378;TRUE;TRUE;TRUE;TRUE
40255;"Digital Realty Trust Inc";"Services";"Scope 2 (market-based)";20;203400;NA;954983;1148279;NA;100;2017;"Retired";100;"Unknown";229655.8;0;FALSE;TRUE;TRUE;FALSE
40255;"Digital Realty Trust Inc";"Services";"Scope 2 (market-based)";29;289400;NA;NA;1148279;NA;100;2030;"Underway";90;"Unknown";333000.91;28940;TRUE;TRUE;TRUE;TRUE
40316;"Ingram Micro Inc.";"Services";"Scope 1+2 (location-based)";100;96497;NA;96497;96381;NA;10;2017;"Expired";1.2;"Unknown";96381;96381.2036;FALSE;TRUE;TRUE;FALSE
40342;"Macerich Co.";"Services";"Scope 2 (market-based)";97;92269;NA;92269;24110;NA;32.87;2020;"Underway";100;"Unknown";23386.7;61940.1797;TRUE;TRUE;TRUE;TRUE
40344;"ManpowerGroup";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";18;5435;36879;47509;42030;28875;3;2017;"Underway";100;"Unknown";5197.5;5271.95;FALSE;TRUE;TRUE;FALSE
40344;"ManpowerGroup";"Services";"Scope 1+2 (location-based)";4;1211;NA;36879;28875;NA;5;2017;"Underway";100;"Unknown";1155;1150.45;FALSE;TRUE;TRUE;FALSE
40418;"Smithfield Foods, Inc.";"Food, beverage & agriculture";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;18000000;1207742;NA;1135180;NA;25;2025;"Underway";10;"Unknown";1135180;17550000;TRUE;TRUE;TRUE;TRUE
40757;"IMA SpA";"Manufacturing";"Scope 2 (market-based)";28.58;2308.54;NA;NA;11007.78;NA;0;2020;"Underway";0;"Unknown";3146.023524;2308.54;TRUE;TRUE;TRUE;TRUE
41029;"Beijing Wingain Electronic Equipment Co Ltd";"Manufacturing";"Scope 2 (location-based)";100;2200;NA;NA;NA;NA;10;2000;"Underway";55;"Unknown";0;2079;FALSE;TRUE;TRUE;FALSE
41143;"Deutsche Bahn AG";"Transportation services";"Scope 1+2 (market-based) +3 (upstream)";100;22651913;10700253;NA;22275771;9023586;100;2050;"New";14;"Unknown";9023586;19480645.18;TRUE;TRUE;TRUE;TRUE
41143;"Deutsche Bahn AG";"Transportation services";"Scope 1+2 (market-based) +3 (upstream)";98;22651913;10700253;NA;22275771;9023586;11;2022;"New";100;"Unknown";8843114.28;20160202.57;TRUE;TRUE;TRUE;TRUE
41211;"INNOVIA FILMS LTD";"Manufacturing";"Scope 2 (location-based)";100;40000;NA;40000;37215;NA;11.5;2020;"Underway";100;"Unknown";37215;35400;TRUE;TRUE;TRUE;TRUE
41240;"Airsys";"Manufacturing";"Scope 2 (market-based)";3;2017;NA;NA;1430;NA;2;2017;"Underway";90;"Unknown";42.9;1980.694;FALSE;TRUE;TRUE;FALSE
41290;"La Poste";"Transportation services";"Scope 1+2 (location-based) +3 (upstream)";45;615850;430382;3254889;3254889;430382;14;2020;"Underway";14;"Unknown";193671.9;603779.34;TRUE;TRUE;TRUE;TRUE
