"account_id";"incorporation_country";"Target reference number";"Scope";"% emissions in Scope";"BY";"MRY";"TR";"TY";"TYset";"source_year";"BY_EM";"MRY_EM";"TYSet";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include";"TYset_EM";"TY_EM";"Timelapsed";"reduction_required";"reduction_achieved";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_expired";"maturity_remaining";"annual_ambition_MRY_g";"annual_ambition_BY_g";"annual_progress_g";"annual_ambition_MRY_a";"annual_ambition_BY_a";"annual_progress_BY_a";"annual_progress_TYset_a";"diff_required_achieved_a";"net_zero"
22369;"Denmark";"Abs 1";"Scope 1";99;2008;2020;100;2050;2019;2021;3300000;4294000;2019;TRUE;TRUE;TRUE;TRUE;TRUE;4211166.66666667;0;0.285714285714286;942857.142857143;-994000;FALSE;"3";-100;-105.424242424242;42;12;30;NA;NA;-2.2183834269905;NA;NA;-2.51010101010101;-1.96699251988759;NA;TRUE
22372;"Finland";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;100;2030;2019;2021;50200;43700;2019;TRUE;TRUE;TRUE;TRUE;TRUE;50200;0;0.0909090909090909;4563.63636363636;6500;TRUE;"2";-100;142.430278884462;11;1;10;NA;NA;12.9482071713147;NA;NA;12.9482071713147;12.9482071713147;NA;TRUE
22376;"Sweden";NA;"Scope 1+2 (location-based)";57;2016;2020;50;2020;2016;2021;300;29;2016;FALSE;TRUE;TRUE;FALSE;FALSE;300;150;1;150;271;TRUE;"0";417.241379310345;180.666666666667;4;4;0;NA;15.9103584746286;44.2404595514848;-Inf;12.5;22.5833333333333;22.5833333333333;Inf;FALSE
22379;"Sweden";"Abs 1";"Scope 1+2 (market-based)";100;2016;2020;59;2030;2017;2021;157543;141262;2017;TRUE;TRUE;TRUE;TRUE;TRUE;153472.75;64592.63;0.285714285714286;26557.2485714286;16281;FALSE;"2";-54.2745890614603;61.305296579239;14;4;10;7.52682656556091;6.17000265188991;2.69020449893108;5.42745890614603;4.21428571428571;2.58358035583936;2.65209947694298;-1.21317319186031;FALSE
22408;"United States of America";"Abs 1";"Scope 1+2 (location-based)";100;2017;2020;25;2030;2020;2021;44065068;32248474;2020;TRUE;TRUE;TRUE;TRUE;TRUE;32248474;33048801;0.230769230769231;2542215.46153846;11816594;TRUE;"2";2.48175153962324;464.814811284682;13;3;10;-0.245446357396117;2.18863314488896;9.88337715849733;-0.248175153962324;1.92307692307692;8.93874637085926;NA;2.17125207703925;FALSE
22416;"Switzerland";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";100;2004;2020;75;2020;2006;2021;360502;75110;2006;FALSE;TRUE;TRUE;TRUE;FALSE;324828;90125.5;1;270376.5;285392;TRUE;"0";19.9913460258288;105.553552176317;16;16;0;NA;8.29959567953288;9.33819103875548;-Inf;4.6875;4.94782275826486;5.49121381161723;Inf;FALSE
22416;"Switzerland";"Abs 2";"Scope 1";100;2004;2020;100;2040;2006;2021;41858;9972;2006;TRUE;TRUE;TRUE;TRUE;TRUE;37872.25;0;0.444444444444444;18603.5555555556;31886;TRUE;"3";-100;171.397343399111;36;16;20;NA;NA;8.5754698128065;NA;NA;4.76103731664198;5.26209823815591;NA;TRUE
22416;"Switzerland";"Abs 3";"Scope 1+2 (market-based)";100;2004;2020;90;2040;2015;2021;261584;85082;2015;TRUE;TRUE;TRUE;TRUE;TRUE;140238.875;26158.4;0.444444444444444;104633.6;176502;TRUE;"3";-69.2550715780071;168.685775888434;36;16;20;5.72670767165757;6.19581333601857;6.77891419970918;3.46275357890036;2.5;4.21714439721084;7.86613198373133;-0.962753578900356;FALSE
22416;"Switzerland";"Abs 4";"Scope 1+2 (market-based) +3 (upstream)";100;2004;2020;90;2035;2020;2021;360502;75110;2020;TRUE;TRUE;TRUE;TRUE;TRUE;75110;36050.2;0.516129032258065;167458.993548387;285392;TRUE;"3";-52.0034615896685;170.425006118012;31;16;15;4.77580109142205;7.15854554805256;9.33819103875548;3.46689743931123;2.90322580645161;4.94782275826486;NA;-0.56367163285962;FALSE
22480;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;50;2030;2020;2021;252454;229274;2020;TRUE;TRUE;TRUE;TRUE;TRUE;229274;126227;0.0909090909090909;11475.1818181818;23180;TRUE;"2";-44.9449130734405;202.001156646359;11;1;10;5.79374375794922;6.10690893382937;9.1818707566527;4.49449130734405;4.54545454545455;9.1818707566527;NA;0.0509632381104943;FALSE
22485;"France";"Abs 1";"Scope 1";100;2019;2020;10;2025;2019;2021;516;316;2019;TRUE;TRUE;TRUE;TRUE;TRUE;516;464.4;0.166666666666667;8.59999999999999;200;TRUE;"1";46.9620253164557;2325.58139534884;6;1;5;-8.00429482540723;1.74068061473102;38.7596899224806;-9.39240506329114;1.66666666666667;38.7596899224806;38.7596899224806;11.0590717299578;FALSE
22485;"France";"Abs 2";"Scope 2 (location-based)";100;2019;2020;10;2025;2019;2021;1361;1571;2019;TRUE;TRUE;TRUE;TRUE;TRUE;1361;1224.9;0.166666666666667;22.6833333333333;-210;FALSE;"1";-22.0305537873966;-925.789860396768;6;1;5;4.85523672220429;1.74068061473102;-15.4298310066128;4.40611075747931;1.66666666666667;-15.4298310066128;-15.4298310066128;-2.73944409081265;FALSE
22499;"United Kingdom of Great Britain and Northern Ireland";"Abs 2";"Scope 1+2 (market-based)";100;2018;2020;15;2030;2020;2021;3021432;2319561;2020;TRUE;TRUE;TRUE;TRUE;TRUE;2319561;2568217.2;0.166666666666667;75535.8;701871;TRUE;"2";10.7199681319008;929.189867585965;12;2;10;-1.02354290966502;1.34519470118689;12.3813642480375;-1.07199681319008;1.25;11.6148733448246;NA;2.32199681319008;FALSE
22503;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;86;2040;2020;2021;501995;501995;2020;TRUE;TRUE;TRUE;TRUE;TRUE;501995;70279.3;0;0;0;TRUE;"3";-86;NA;20;0;20;9.36281646284032;9.36281646284032;NA;4.3;4.3;NA;NA;0;FALSE
22503;"Republic of Korea";"Abs 2";"Scope 1+2 (location-based)";100;2020;2020;100;2050;2020;2021;501995;501995;2020;TRUE;TRUE;TRUE;TRUE;TRUE;501995;0;0;0;0;TRUE;"3";-100;NA;30;0;30;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
22507;"Republic of Korea";"Abs 3";"Scope 1+2 (location-based)";100;2015;2020;30;2030;2019;2021;77179;63947;2019;TRUE;TRUE;TRUE;TRUE;TRUE;66593.4;54025.3;0.333333333333333;7717.9;13232;TRUE;"2";-15.515505027601;171.445600487179;15;5;10;1.67188779941232;2.34978526062839;3.69159164346229;1.5515505027601;2;3.42891200974358;3.97396739016178;0.448449497239901;FALSE
22507;"Republic of Korea";"Abs 4";"Scope 1+2 (location-based)";100;2015;2020;52.5;2050;2019;2021;77179;63947;2019;TRUE;TRUE;TRUE;TRUE;TRUE;66593.4;36660.025;0.142857142857143;5788.425;13232;TRUE;"3";-42.6712355544435;228.594133982906;35;5;30;1.83746784296849;2.10451224446453;3.69159164346229;1.42237451848145;1.5;3.42891200974358;3.97396739016178;0.0776254815185493;FALSE
22508;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2016;2020;26.57;2030;2017;2021;3995571;3133199;2017;TRUE;TRUE;TRUE;TRUE;TRUE;3779978;2933947.7853;0.285714285714286;303320.918485714;862372;TRUE;"2";-6.35935396060067;284.310097801783;14;4;10;0.654902546250768;2.18182909286507;5.89725724450988;0.635935396060066;1.89785714285714;5.39579949899526;5.70355171379304;1.26192174679708;FALSE
22508;"Republic of Korea";"Abs 2";"Scope 1+2 (location-based)";100;2016;2020;52.05;2050;2017;2021;3995571;3133199;2017;TRUE;TRUE;TRUE;TRUE;TRUE;3779978;1915876.2945;0.117647058823529;244669.965352941;862372;TRUE;"3";-38.8523903365219;352.463367849835;34;4;30;1.62622980057013;2.13859880843217;5.89725724450988;1.29507967788406;1.53088235294118;5.39579949899526;5.70355171379304;0.235802675057114;FALSE
22520;"France";"Abs 1";"Scope 1+2 (location-based)";100;2017;2020;43;2027;2018;2021;114928;110996;2018;TRUE;TRUE;TRUE;TRUE;TRUE;113617.333333333;65508.96;0.3;14825.712;3932;FALSE;"2";-40.9807921006162;26.5214918514537;10;3;7;7.25622524983698;5.46611948886202;1.15368280531966;5.8543988715166;4.3;1.14042414961251;1.15357985283935;-1.5543988715166;FALSE
22534;"Chile";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2017;2020;55;2030;2017;2021;262000;218000;2017;TRUE;TRUE;TRUE;TRUE;TRUE;262000;117900;0.230769230769231;33253.8461538462;44000;TRUE;"2";-45.9174311926606;132.315521628499;13;3;10;5.96149176428148;5.95752733837673;5.94431137827007;4.59174311926606;4.23076923076923;5.59796437659033;5.59796437659033;-0.360973888496825;FALSE
22564;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based)";56.6;2015;2020;20;2025;2018;2021;56575;43577.35;2018;TRUE;TRUE;TRUE;FALSE;FALSE;48776.41;45260;0.5;5657.5;12997.65;TRUE;"1";3.8612949158221;229.741935483871;10;5;5;-0.760600385612165;2.20672314570715;5.08666124159014;-0.77225898316442;2;4.59483870967742;5.3294820180493;2.77225898316442;FALSE
22570;"Taiwan, Greater China";"Abs 1";"Scope 2 (location-based)";100;2018;2020;2;2020;2019;2021;25030;20201;2019;FALSE;TRUE;TRUE;TRUE;FALSE;22615.5;24529.4;1;500.600000000002;4829;TRUE;"0";21.4266620464333;964.642429085094;2;2;0;NA;1.00505063388335;10.1628409741837;-Inf;1;9.64642429085098;10.6763060732683;Inf;FALSE
22570;"Taiwan, Greater China";"Abs 2";"Scope 2 (market-based)";100;2018;2020;7.2;2023;2019;2021;25030;20201;2019;TRUE;TRUE;TRUE;TRUE;TRUE;22615.5;23227.84;0.4;720.864;4829;TRUE;"1";14.983614672541;669.89057575354;5;2;3;-4.76397921519935;1.48335913025061;10.1628409741837;-4.99453822418032;1.44;9.64642429085098;10.6763060732683;6.43453822418032;FALSE
22603;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based)";100;2016;2020;1;2025;2020;2021;77742.57;70350.81;2020;TRUE;TRUE;TRUE;TRUE;TRUE;70350.81;76965.1443;0.444444444444444;345.522533333336;7391.76000000001;TRUE;"1";9.40193055346485;2139.29897094988;9;4;5;-1.81341323603905;0.111608070185742;2.46678229621432;-1.88038611069297;0.111111111111112;2.37699885661099;NA;1.99149722180408;FALSE
22615;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based)";0;2016;2020;1;2020;2017;2021;1830479;1784090;2017;FALSE;TRUE;TRUE;FALSE;FALSE;1818881.75;1812174.21;1;18304.79;46389;TRUE;"0";1.57414760466119;253.425469508254;4;4;0;NA;0.250943006631887;0.639675308613208;-Inf;0.25;0.633563673770636;0.637603296640917;Inf;FALSE
22616;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (market-based)";100;2020;2020;42;2030;2021;2021;25106;24698;2021;TRUE;TRUE;TRUE;TRUE;TRUE;24698;14561.48;0;0;408;TRUE;"2";-41.0418657381164;Inf;10;0;10;5.14627883507803;5.30156554360525;NA;4.10418657381164;4.2;NA;NA;0.0958134261883554;FALSE
22631;"Thailand";"Abs 1";"Scope 1+2 (market-based)";100;2020;2020;100;2030;2021;2021;1409284;1409284;2021;TRUE;TRUE;TRUE;TRUE;TRUE;1409284;0;0;0;0;TRUE;"2";-100;NA;10;0;10;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
22631;"Thailand";"Abs 2";"Scope 1+2 (market-based)";100;2020;2020;50;2025;2021;2021;1409284;1409284;2021;TRUE;TRUE;TRUE;TRUE;TRUE;1409284;704642;0;0;0;TRUE;"1";-50;NA;5;0;5;12.9449436703876;12.9449436703876;NA;10;10;NA;NA;0;FALSE
22696;"Austria";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";100;2019;2020;12.5;2024;2020;2021;8071;7116;2020;TRUE;TRUE;TRUE;TRUE;TRUE;7116;7062.125;0.2;201.775;955;TRUE;"1";-0.757096683530079;473.299467228348;5;1;4;0.189813927224769;2.63528193848319;11.8324866807087;0.189274170882518;2.5;11.8324866807087;NA;2.31072582911748;FALSE
22710;"Switzerland";"Abs 1";"Scope 1+2 (market-based)";100;2017;2020;55;2030;2020;2021;562608.29;431920.57;2020;TRUE;TRUE;TRUE;TRUE;TRUE;431920.57;253173.7305;0.230769230769231;71407.9752692308;130687.72;TRUE;"2";-41.3841923527745;183.015579852623;13;3;10;5.20149786077043;5.95752733837673;8.43434913296876;4.13841923527745;4.23076923076923;7.74296683991865;NA;0.0923499954917819;FALSE
22714;"France";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;75;2030;2020;2021;1161306;701862;2020;TRUE;TRUE;TRUE;TRUE;TRUE;701862;290326.5;0.0909090909090909;79179.9545454545;459444;TRUE;"2";-58.6348171007976;580.252922141107;11;1;10;8.44891515433223;11.8408745003979;39.5626992368936;5.86348171007976;6.81818181818182;39.5626992368936;NA;0.954700108102058;FALSE
22734;"Mexico";"Abs 1";"Scope 1+2 (location-based)";100;2013;2020;14;2020;2016;2021;69647;66801.21;2016;FALSE;TRUE;TRUE;TRUE;FALSE;68427.3757142857;59896.42;1;9750.58;2845.78999999999;FALSE;"0";-10.3363247462134;29.1858535594805;7;7;0;NA;2.13156674469579;0.594205185446028;Inf;2;0.58371707118961;0.59412102879543;-Inf;FALSE
22734;"Mexico";"Abs 2";"Scope 1+2 (location-based)";100;2013;2020;100;2050;2016;2021;69647;66801.21;2016;FALSE;TRUE;TRUE;TRUE;FALSE;68427.3757142857;0;0.189189189189189;13176.4594594595;2845.78999999999;FALSE;"3";-100;21.5975316340156;37;7;30;NA;NA;0.594205185446028;NA;NA;0.58371707118961;0.59412102879543;NA;TRUE
22796;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1";100;2018;2020;30;2025;2019;2021;10414;8731;2019;TRUE;TRUE;TRUE;TRUE;TRUE;9572.5;7289.8;0.285714285714286;892.628571428572;1683;TRUE;"1";-16.5067002634292;188.544267332437;7;2;5;3.54376077264357;4.96772007513091;8.43632663546268;3.30134005268583;4.28571428571429;8.08046859996159;8.7908069992165;0.984374233028452;FALSE
22796;"United Kingdom of Great Britain and Northern Ireland";"Abs 2";"Scope 2 (market-based)";100;2018;2020;30;2025;2019;2021;47089;38016;2019;TRUE;TRUE;TRUE;TRUE;TRUE;42552.5;32962.3;0.285714285714286;4036.2;9073;TRUE;"1";-13.2936132154882;224.790644665775;7;2;5;2.81254318054127;4.96772007513091;10.1488840040262;2.65872264309765;4.28571428571429;9.63388477139035;10.6609482404089;1.62699164261664;FALSE
22819;"Sweden";"Abs 1";"Scope 1+2 (market-based)";100;2020;2020;20;2025;2020;2021;19924;19924;2020;TRUE;TRUE;TRUE;TRUE;TRUE;19924;15939.2;0;0;0;TRUE;"1";-20;NA;5;0;5;4.3647500209963;4.3647500209963;NA;4;4;NA;NA;0;FALSE
22861;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2018;2020;30;2030;2020;2021;123995;103096;2020;TRUE;TRUE;TRUE;TRUE;TRUE;103096;86796.5;0.166666666666667;6199.75;20899;TRUE;"2";-15.8100217273221;337.094237670874;12;2;10;1.70621930680337;2.92855303767776;8.81596185929453;1.58100217273221;2.5;8.42735594177184;NA;0.918997827267789;FALSE
22865;"United States of America";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;1.5;2020;2020;2021;1071758.8;1002695;2020;FALSE;TRUE;TRUE;TRUE;FALSE;1002695;1055682.418;1;16076.382;69063.8;TRUE;"0";5.28450007230514;429.59790330934;1;1;0;NA;1.5;6.44396854964009;-Inf;1.5;6.44396854964009;NA;Inf;FALSE
22872;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2017;2021;55;2030;2020;2021;101261;72058;2020;TRUE;TRUE;TRUE;TRUE;TRUE;79358.75;45567.45;0.307692307692308;17136.4769230769;29203;TRUE;"2";-36.7628160648367;170.414258024493;13;4;9;4.9645061733642;5.95752733837673;8.15405266479198;4.08475734053741;4.23076923076923;7.20983399334393;9.19967867437428;0.146011890231824;FALSE
22873;"United States of America";"Abs 1";"Scope 1+2 (location-based)";100;2018;2020;30;2030;2020;2021;417160;361023;2020;TRUE;TRUE;TRUE;TRUE;TRUE;361023;292012;0.166666666666667;20858;56137;TRUE;"2";-19.1154026197777;269.138939495637;12;2;10;2.09912287457183;2.92855303767776;6.97148124084844;1.91154026197777;2.5;6.72847348739093;NA;0.588459738022231;FALSE
22902;"South Africa";"Abs 1";"Scope 1+2 (market-based)";100;2017;2021;50;2025;2020;2021;599213;609738.15;2020;TRUE;TRUE;TRUE;TRUE;TRUE;607106.8625;299606.5;0.5;149803.25;-10525.15;FALSE;"1";-50.8630877041235;-7.02598241359919;8;4;4;16.2756150934939;8.29959567953288;-0.436260737266947;12.7157719260309;6.25;-0.439123900849949;-0.433414224501535;-6.46577192603087;FALSE
22913;"Portugal";"Abs 1";"Scope 2 (market-based)";100;2018;2020;100;2030;2019;2021;12151;3899;2019;TRUE;TRUE;TRUE;TRUE;TRUE;8025;0;0.166666666666667;2025.16666666667;8252;TRUE;"2";-100;407.472635997037;12;2;10;NA;NA;43.3538227234231;NA;NA;33.9560529997531;51.4143302180685;NA;TRUE
22942;"France";"Abs 1";"Scope 1+2 (market-based)";100;2018;2021;28;2030;2020;2021;17622;12014;2020;TRUE;TRUE;TRUE;TRUE;TRUE;13883.3333333333;12687.84;0.25;1233.54;5608;TRUE;"2";5.60878974529715;454.626522042252;12;3;9;-0.608191106610945;2.70040302726658;11.9875433193912;-0.623198860588573;2.33333333333333;10.6079521809859;13.4645858343337;2.95653219392191;FALSE
22943;"Sweden";"Abs 1";"Other, please specify: Energy consumption in buildings, business travel, paper consumption and company cars";100;2015;2020;58.03;2020;2016;2021;23193;9734;2016;FALSE;TRUE;FALSE;TRUE;FALSE;20501.2;9734.1021;1;13458.8979;13459;TRUE;"0";0.00104890076020325;100.000758605948;5;5;0;NA;15.9403081060158;15.9404844454555;-Inf;11.606;11.6060880438063;13.1299631241098;Inf;FALSE
22965;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;25;2030;2020;2021;66096;66096;2020;TRUE;TRUE;TRUE;TRUE;TRUE;66096;49572;0;0;0;TRUE;"2";-25;NA;10;0;10;2.83583421369265;2.83583421369265;NA;2.5;2.5;NA;NA;0;FALSE
22965;"United Kingdom of Great Britain and Northern Ireland";"Abs 3";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2020;2020;100;2050;2020;2021;7510951;7510951;2020;TRUE;TRUE;TRUE;TRUE;TRUE;7510951;0;0;0;0;TRUE;"3";-100;NA;30;0;30;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
22976;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2016;2020;6.01;2030;2019;2021;652037;613103;2019;TRUE;TRUE;TRUE;TRUE;TRUE;622836.5;612849.5763;0.285714285714286;11196.4067714286;38934;TRUE;"2";-0.0413346044628837;347.736562227743;14;4;10;0.00413422949491205;0.441748496579042;1.5274237436125;0.00413346044628787;0.429285714285715;1.49278338499196;1.56276968353653;0.425152253839427;FALSE
22977;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based)";100;2010;2020;3;2019;2019;2021;8722.83;15972.24;2019;FALSE;TRUE;TRUE;TRUE;FALSE;15247.299;8461.1451;1.11111111111111;290.761;-7249.41;FALSE;"0";-47.0259331189614;-2493.25390956834;9;10;0;NA;0.337863590831144;-6.2357875764725;-47.0259331189614;0.333333333333334;-8.3108463652278;-4.75455357699748;47.3592664522947;FALSE
22978;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2016;2020;6.03;2020;2020;2021;3289909;3551243;2020;FALSE;TRUE;TRUE;TRUE;FALSE;3551243;3091527.4873;1;198381.5127;-261334;FALSE;"0";-12.945200108807;-131.733041271441;4;4;0;NA;1.54283947065;-1.92931986053761;Inf;1.5075;-1.98587559716697;NA;-Inf;FALSE
22980;"Republic of Korea";"Abs 2";"Scope 1+2 (location-based)";49.5;2015;2020;37.5;2030;2020;2021;342276.48;261973.48;2020;TRUE;TRUE;TRUE;FALSE;FALSE;261973.48;213922.8;0.333333333333333;42784.56;80303;TRUE;"2";-18.3418107817631;187.691541060607;15;5;10;2.00588964080509;3.08477660806984;5.20704661304143;1.83418107817631;2.5;4.69228852651517;NA;0.665818921823689;FALSE
22990;"France";"Abs 1";"Scope 1+2 (location-based)";94;2019;2020;20;2030;2020;2021;239800;217800;2020;TRUE;TRUE;TRUE;TRUE;TRUE;217800;191840;0.0909090909090909;4360;22000;TRUE;"2";-11.9191919191919;504.587155963303;11;1;10;1.26113538148797;2.00814052919691;9.1743119266055;1.19191919191919;1.81818181818182;9.1743119266055;NA;0.626262626262626;FALSE
23005;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2014;2020;16.8;2022;2016;2021;8148522;6744793;2016;TRUE;TRUE;TRUE;TRUE;TRUE;7680612.33333333;6779570.304;0.75;1026713.772;1403729;TRUE;"1";0.515617069345198;136.720577660665;8;6;2;-0.257477062484068;2.27280902599523;3.10196638428378;-0.257808534672595;2.1;2.87113213087396;3.04604402852082;2.3578085346726;FALSE
23005;"Republic of Korea";"Abs 2";"Scope 1+2 (location-based)";100;2014;2020;33.6;2030;2016;2021;8148522;6744793;2016;TRUE;TRUE;TRUE;TRUE;TRUE;7680612.33333333;5410618.608;0.375;1026713.772;1403729;TRUE;"2";-19.7808056081187;136.720577660665;16;6;10;2.17996145316509;2.52673693781835;3.10196638428378;1.97808056081188;2.1;2.87113213087396;3.04604402852082;0.121919439188126;FALSE
23005;"Republic of Korea";"Abs 3";"Scope 1+2 (location-based)";100;2014;2020;75.6;2050;2016;2021;8148522;6744793;2016;TRUE;TRUE;TRUE;TRUE;TRUE;7680612.33333333;1988239.368;0.166666666666667;1026713.772;1403729;TRUE;"3";-70.5218623017786;136.720577660665;36;6;30;3.98995613624603;3.84252498539986;3.10196638428378;2.35072874339262;2.1;2.87113213087396;3.04604402852082;-0.250728743392619;FALSE
23011;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (location-based)";100;2019;2021;25;2025;2020;2021;2533;2192.86;2020;TRUE;TRUE;TRUE;TRUE;TRUE;2362.93;1899.75;0.333333333333333;211.083333333333;340.14;TRUE;"1";-13.3665623888438;161.140150019739;6;2;4;3.52353393264975;4.68157070030635;6.95611026777647;3.34164059721095;4.16666666666667;6.71417291748914;7.19742015209931;0.825026069455717;FALSE
23017;"France";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;80;2026;2021;2021;479707;372197;2021;TRUE;TRUE;TRUE;TRUE;TRUE;372197;95941.4;0.142857142857143;54823.6571428571;107510;TRUE;"2";-74.2229518238997;196.10147444169;7;1;6;20.2240109517847;20.5402595298148;22.4115970790503;12.37049197065;11.4285714285714;22.4115970790503;0;-0.941920542078524;FALSE
23018;"Philippines";"Abs 1";"Scope 1+2 (market-based)";81;2016;2020;100;2022;2017;2021;213826;23292;2017;TRUE;TRUE;TRUE;FALSE;FALSE;166192.5;0;0.666666666666667;142550.666666667;190534;TRUE;"1";-100;133.660546425598;6;4;2;NA;NA;42.5504584409749;NA;NA;22.2767577375997;28.6616423725499;NA;TRUE
23024;"Switzerland";"Abs 1";"Scope 1+2 (market-based)";98;2018;2020;50;2025;2020;2021;1464111;1050775;2020;TRUE;TRUE;TRUE;TRUE;TRUE;1050775;732055.5;0.285714285714286;209158.714285714;413336;TRUE;"1";-30.3318503009683;197.618349974831;7;2;5;6.97346277884956;9.42763357360933;15.2835274893644;6.06637006019367;7.14285714285714;14.1155964267737;NA;1.07648708266348;FALSE
23024;"Switzerland";"Abs 2";"Scope 2 (market-based)";98;2018;2020;100;2030;2020;2021;771838;564471;2020;TRUE;TRUE;TRUE;TRUE;TRUE;564471;0;0.166666666666667;128639.666666667;207367;TRUE;"2";-100;161.199889095898;12;2;10;NA;NA;14.4819599047369;NA;NA;13.4333240913249;NA;NA;TRUE
23046;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (market-based)";100;2018;2020;29;2025;2019;2021;29958;20463;2019;TRUE;TRUE;TRUE;TRUE;TRUE;25210.5;21270.18;0.285714285714286;2482.23428571429;9495;TRUE;"1";3.9445829057323;382.518284218596;7;2;5;-0.77675550336207;4.77495366054917;17.352781124208;-0.78891658114646;4.14285714285714;15.8471860604847;18.8314392812519;4.9317737240036;FALSE
23046;"United Kingdom of Great Britain and Northern Ireland";"Abs 2";"Scope 1+2 (market-based)";100;2018;2020;100;2040;2019;2021;29958;20463;2019;TRUE;TRUE;TRUE;TRUE;TRUE;25210.5;0;0.0909090909090909;2723.45454545455;9495;TRUE;"3";-100;348.638093330663;22;2;20;NA;NA;17.352781124208;NA;NA;15.8471860604847;18.8314392812519;NA;TRUE
23073;"Ireland";"Abs 1";"Scope 1+2 (location-based)";100;2019;2021;50.1;2030;2021;2021;33387.75;24400;2021;TRUE;TRUE;TRUE;TRUE;TRUE;24400;16660.48725;0.181818181818182;3041.3205;8987.75;TRUE;"2";-31.7193145491803;295.521303986213;11;2;9;4.15076467569889;6.12399594423239;14.5127519660593;3.52436828324226;4.55454545454545;13.4596521179175;NA;1.0301771713032;FALSE
23073;"Ireland";"Abs 2";"Other, please specify: Scope 3; categories 1 (purchased good and services), 3 (Fuel and energy-related activities) and 6 (business travel)";83;2019;2021;15;2030;2021;2021;412607;383536.9;2021;TRUE;TRUE;FALSE;FALSE;FALSE;383536.9;350715.95;0.181818181818182;11252.9181818182;29070.1;TRUE;"2";-8.55744258244774;258.333878646428;11;2;9;0.989067331871252;1.46658415028694;3.58707006714807;0.950826953605305;1.36363636363636;3.52273470881492;NA;0.412809410031059;FALSE
23095;"Brazil";"Abs 1";"Scope 1";98;2019;2020;90;2019;2020;2021;4239.4;1739.3;2020;FALSE;TRUE;TRUE;TRUE;FALSE;1739.3;423.94;Inf;Inf;2500.1;FALSE;"0";-75.625826481918;0;0;1;0;NA;100;58.9729678728122;-75.625826481918;Inf;58.9729678728122;Inf;Inf;FALSE
23096;"Mexico";"Abs 1";"Scope 1+2 (location-based)";100;2015;2020;50;2030;2020;2021;777282.42;749608.65;2020;TRUE;TRUE;TRUE;TRUE;TRUE;749608.65;388641.21;0.333333333333333;129547.07;27673.77;FALSE;"2";-48.1541188191999;21.3619420338878;15;5;10;6.35783930718408;4.51583960895835;0.722427632906741;4.81541188191999;3.33333333333333;0.712064734462926;NA;-1.48207854858665;FALSE
23096;"Mexico";"Abs 3";"Scope 2 (location-based)";100;2015;2020;100;2030;2019;2021;227105.12;179737.22;2019;TRUE;TRUE;TRUE;TRUE;TRUE;189210.8;0;0.333333333333333;75701.7066666667;47367.9;FALSE;"2";-100;62.5717729305266;15;5;10;NA;NA;4.57059435282781;NA;NA;4.17145152870178;5.0068917841899;NA;TRUE
23102;"Netherlands";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;75;2024;2020;2021;54000;48600;2020;TRUE;TRUE;TRUE;TRUE;TRUE;48600;13500;0.2;8100;5400;FALSE;"1";-72.2222222222222;66.6666666666667;5;1;4;27.4020470884523;24.2141716744801;10;18.0555555555556;15;10;NA;-3.05555555555555;FALSE
