"company_name";"Country/Region";"Scope(s) (or Scope 3 category)";"count_TY"
"Saga";"Global";"Scope 1+2 (location-based)";1
"Sage Group";"Global";"Scope 1+2 (location-based)";1
"SAIFU CHEMICAL DEVELOPMENT CO";"Global";"Scope 1+2 (location-based)";1
"Saint-Gobain";"Global";"Scope 1+2 (location-based)";1
"Saint-Gobain";"Global";"Scope 3 (upstream & downstream)";1
"Salesforce.com, Inc.";"Global";"Scope 1+2 (market-based)";2
"Salesforce.com, Inc.";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"Salmar ASA";"Global";"Scope 1";1
"Salmar ASA";"Global";"Scope 2 (location-based)";1
"Salmar ASA";"Global";"Scope 3: Waste generated in operations";1
"Salvatore Ferragamo SpA";"Global";"Other, please specify: Scope 3 GHG emissions from Purchased goods and services and Downstream transportation and distribution";1
"Salvatore Ferragamo SpA";"Global";"Scope 1+2 (market-based)";1
"Samhallsbyggnadsbolaget I Norden Ab";"Global";"Scope 1+2 (market-based)";1
"Samsung C&T";"Global";"Scope 1+2 (location-based) +3 (upstream)";2
"Samsung Electro-Mechanics Co., Ltd.";"Global";"Scope 1+2 (location-based)";2
"Samsung Engineering";"Global";"Scope 1+2 (location-based)";2
"Samsung Fire & Marine Insurance";"Global";"Scope 1+2 (location-based)";3
"Samsung Heavy Industries Co Ltd";"Global";"Scope 1+2 (location-based)";1
"Samsung SDI";"Global";"Scope 1+2 (location-based)";1
"SANOFI";"Global";"Scope 1+2 (market-based)";2
"SANOFI";"Global";"Scope 3 (upstream & downstream)";1
"SANOU";"Global";"Scope 2 (location-based)";1
"Santen Pharmaceutical Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"SanwaKogyo";"Global";"Scope 1";1
"Sanying Packaging (Jiangsu) Co., Ltd";"Global";"Scope 1";1
"Sanying Packaging (Jiangsu) Co., Ltd";"Global";"Scope 2 (location-based)";1
"Sanying Packaging (Jiangsu) Co., Ltd";"Global";"Scope 3: Employee commuting";1
"Sanyo Steel";"Global";"Scope 1+2 (location-based)";1
"SAP SE";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"Sapporo Holdings Limited";"Global";"Scope 1+2 (market-based)";2
"Sarena Industries & Embroidery Mills (Pvt.) Ltd";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"SAS";"Global";"Scope 1+2 (location-based)";2
"Sasol Limited";"Global";"Scope 1";1
"Sasol Limited";"Global";"Scope 1+2 (location-based)";1
"SAUER";"Global";"Scope 2 (location-based)";1
"SBM (Somers Building Maintenance)";"Global";"Scope 1";1
"SBM (Somers Building Maintenance)";"Global";"Scope 2 (location-based)";1
"Scandi Standard AB";"Global";"Scope 1";1
"Scandi Standard AB";"Global";"Scope 1+2 (location-based)";1
"Scandic Hotels Group";"Global";"Scope 2 (market-based)";1
"Scatec Solar";"Global";"Scope 1+2 (market-based)";2
"Scentre Group";"Global";"Scope 1+2 (location-based)";1
"Schaeffler";"Global";"Scope 1+2 (market-based)";1
"Schibsted ASA";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"Schneider Electric";"Global";"Scope 1+2 (market-based)";1
"Schneider Electric";"Global";"Scope 3 (upstream & downstream)";1
"Schnitzer Steel Industries, Inc.";"Global";"Scope 1";1
"Schreiber Foods Inc";"Global";"Scope 1+2 (market-based)";1
"SCOTIA GAS NETWORKS";"Global";"Other, please specify: Contractor vehicles (for subcontracted works such as mains replacement or helicopter surveys)";1
"SCOTIA GAS NETWORKS";"Global";"Other, please specify: Shrinkage (loss of gas from the network including leakage, own use and theft)";1
"SCOTIA GAS NETWORKS";"Global";"Scope 1";1
"SCOTIA GAS NETWORKS";"Global";"Scope 3: Business travel";1
"SCOTIA GAS NETWORKS";"Global";"Scope 3: Purchased goods & services";1
"SCREEN Holdings CO., Ltd.";"Global";"Scope 1+2 (market-based)";1
"SCREEN Holdings CO., Ltd.";"Global";"Scope 3: Use of sold products";1
"SCSK Corporation";"Global";"Scope 1+2 (market-based)";1
"SDL Plc";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";2
"SDP GLOBAL CO.,LTD.";"Global";"Scope 1+2 (market-based)";1
"Seagate Technology PLC";"Global";"Scope 1+2 (market-based)";2
"Seagate Technology PLC";"Global";"Scope 3 (upstream & downstream)";2
"Secom Co., Ltd.";"Global";"Scope 1+2 (location-based)";3
"Secom Co., Ltd.";"Global";"Scope 1+2 (market-based)";2
"SEIDO CHEMICAL INDUSTRY CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"Seiko Epson Corporation";"Global";"Scope 1+2 (market-based)";1
"SEKE SA";"Global";"Scope 1";1
"SEKE SA";"Global";"Scope 2 (location-based)";1
"SEKE SA";"Global";"Scope 3 (downstream)";1
"SEKISUI CHEMICAL CO.,LTD.";"Global";"Other, please specify: Scope1+2 (market-based) +3";2
"SEKISUI CHEMICAL CO.,LTD.";"Global";"Scope 1+2 (market-based)";1
"SEKISUI CHEMICAL CO.,LTD.";"Global";"Scope 3 (upstream & downstream)";1
"Sekisui House, Ltd.";"Global";"Scope 1+2 (market-based)";1
"Sekisui House, Ltd.";"Global";"Scope 3: Use of sold products";1
"Sempra Energy";"Global";"Scope 1";1
"SEMTECH";"Global";"Scope 2 (location-based)";1
"Senior Plc";"Global";"Other, please specify: Scope 3 ;      Supplier  Engagement";1
"Senior Plc";"Global";"Scope 1";1
"Senior Plc";"Global";"Scope 2 (market-based)";1
"SENJU METAL INDUSTRY";"Global";"Scope 1+2 (location-based)";1
"Sensirion Holding AG";"Global";"Scope 1";1
"Seoul Semiconductor";"Global";"Scope 1+2 (location-based)";1
"Serco Group";"Global";"Scope 1+2 (location-based)";3
"Serco Group";"Global";"Scope 3: Business travel";1
"SERTRANS CATALUNYA SA";"Global";"Scope 1";1
"SERVICIOS LOGISTICOS VENEZUELA CA";"Global";"Scope 1";1
"Sethness";"Global";"Scope 2 (location-based)";1
"Settsu Oil Mill, Inc.";"Global";"Scope 1+2 (location-based)";1
"Seven & I Holdings Co., Ltd.";"Global";"Scope 1+2 (market-based)";2
"Severfield";"Global";"Scope 1+2 (location-based)";1
"Severfield";"Global";"Scope 1+2 (market-based)";2
"Severn Trent";"Global";"Scope 1+2 (location-based)";1
"Severn Trent";"Global";"Scope 1+2 (market-based)";1
"SG Holdings";"Global";"Scope 1+2 (location-based)";2
"SGS Société Générale de Surveillance SA";"Global";"Other, please specify: Scope 1 + 2 (market based) + Scope 3 (business travel)";1
"SGS Société Générale de Surveillance SA";"Global";"Other, please specify: Scope1+2(market based)+3.Business travel";1
"SH ZIJIANG INT'L";"Global";"Scope 1";1
"SH ZIJIANG INT'L";"Global";"Scope 2 (location-based)";1
"SH ZIJIANG INT'L";"Global";"Scope 3: Business travel";1
"SH ZIJIANG INT'L";"Global";"Scope 3: Employee commuting";1
"SH ZIJIANG INT'L";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"Shaftesbury";"Global";"Scope 1+2 (location-based)";1
"Shandong Linuo Technical Glass Co., Ltd";"Global";"Scope 2 (location-based)";1
"SHANDONG TOPSCIENCE BIOTECH";"Global";"Scope 1";1
"SHANGHAI FUYUN INFORMATION TECHNOLOGY";"Global";"Scope 1";1
"SHANGHAI JINLANG INTERNATIONAL";"Global";"Scope 1+2 (location-based)";1
"SHANGHAI LIBA SCIENCE & TECHNOLOGY CO";"Global";"Scope 1";1
"SHANGHAI RONG QING";"Global";"Scope 1";1
"SHANGHAI SCAL AEROSOL";"Global";"Scope 2 (location-based)";1
"SHANGHAI SHUNFU DIECASTING";"Global";"Scope 2 (location-based)";1
"SHANGHAI TONGCHENG INDUSTRIAL CO.,LTD.";"Global";"Scope 1";1
"SHANGHAI TONGCHENG INDUSTRIAL CO.,LTD.";"Global";"Scope 2 (location-based)";1
"SHANGHAI XINPENG METAL PRODUCTS CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"SHANGHAI YILI ELECTRIC CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"SHANGHAI YUEDA NAILS CO., LTD";"Global";"Scope 1+2 (location-based)";1
"SHANGHAI ZHENHENG INTERNATIONAL";"Global";"Scope 3 (upstream)";1
"Shaoguan Hongda Gear Co., Ltd";"Global";"Scope 1";1
"Sharon Laboratories";"Global";"Scope 2 (location-based)";1
"Sharp Corporation";"Global";"Scope 1+2 (market-based)";1
"Sharp Corporation";"Global";"Scope 3: Use of sold products";1
"SHEH KAI PRECISION CO., LTD";"Global";"Scope 2 (location-based)";1
"SHEH KAI PRECISION CO., LTD";"Global";"Scope 3: Business travel";1
"SHEH KAI PRECISION CO., LTD";"Global";"Scope 3: Employee commuting";1
"SHENGDA";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"SHENZHEN TAT FOOK TECHNOLOGY CO. LTD";"Global";"Scope 1+2 (location-based)";1
"SHENZHEN TOPBAND CO., LTD.";"Global";"Scope 1";1
"Shimadzu Corporation";"Global";"Scope 1+2 (market-based)";1
"Shimizu Corporation";"Global";"Scope 1+2 (market-based)";2
"Shimizu Corporation";"Global";"Scope 3: Use of sold products";2
"SHIN SUNG VINA CO.,LTD";"Global";"Scope 3: Waste generated in operations";1
"Shinhan Financial Group";"Global";"Scope 1+2 (location-based)";3
"SHINWHA INTERTEK CORP.";"Global";"Scope 1+2 (location-based)";2
"Shionogi & Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"Shionogi & Co., Ltd.";"Global";"Scope 1+2 (market-based)";2
"Shionogi & Co., Ltd.";"Global";"Scope 3 (upstream & downstream)";2
"Shiseido Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Showa Denko K.K.";"Global";"Scope 1+2 (market-based)";1
"SHUANGRONG";"Global";"Scope 2 (location-based)";1
"Shummi Enterprise Co., Ltd";"Global";"Scope 1";1
"SHUNDA MACHINERY MANUFACTURING";"Global";"Scope 2 (location-based)";1
"Siam Cement";"Global";"Scope 1+2 (location-based)";3
"Sibanye Stillwater";"Global";"Scope 1+2 (market-based)";1
"SICHUAN ZHONGXING ELECTRONIC";"Global";"Scope 1";1
"Siemens AG";"Global";"Scope 1+2 (market-based)";3
"Sif Holding";"Global";"Scope 1";1
"Sif Holding";"Global";"Scope 2 (location-based)";1
"Sif Holding";"Global";"Scope 3: Business travel";1
"Signify NV";"Global";"Scope 1+2 (market-based)";1
"Signify NV";"Global";"Scope 3: Use of sold products";1
"Silgan Plastics";"Global";"Scope 1+2 (location-based)";1
"Silicon Laboratories";"Global";"Scope 1+2 (location-based)";1
"Siltronic AG";"Global";"Scope 1+2 (location-based)";1
"SimCorp A/S";"Global";"Scope 3 (upstream)";1
"Simon Property Group";"Global";"Scope 1+2 (market-based)";1
"Simon Property Group";"Global";"Scope 2 (market-based)";1
"Sims Metal Management";"Global";"Scope 1+2 (location-based)";1
"Singtel";"Global";"Scope 1+2 (market-based)";1
"SINOCHEM GROUP - NINGBO NUOBAI - LINHAI, ZHEJIANG (Langhua site)";"Global";"Scope 1";1
"SINORGCHEM CO.";"Global";"Scope 1";1
"SIP ADVANCE PRINTING CO.";"Global";"Scope 1";1
"Sixt SE";"Global";NA;1
"SK Holdings";"Global";"Scope 1+2 (location-based)";1
"SK Hynix";"Global";"Scope 1+2 (location-based)";2
"SK Telecom";"Global";"Scope 1+2 (location-based)";2
"Skandinaviska Enskilda Banken AB (SEB AB)";"Global";"Other, please specify: Energy consumption in buildings, business travel, paper consumption and company cars";1
"Skanska AB";"Global";"Scope 1+2 (market-based)";2
"SKF";"Global";"Scope 1+2 (market-based)";1
"SKT ELECTRIC MACHINE CO.,LTD.";"Global";"Scope 2 (location-based)";1
"SKY ACHIEVER";"Global";"Scope 1";1
"SKY Perfect JSAT Holdings Inc.";"Global";NA;1
"Slovenska Grafia";"Global";"Scope 1";1
"Slovenska Grafia";"Global";"Scope 2 (market-based)";1
"Slovenska Grafia";"Global";"Scope 3: Purchased goods & services";1
"Smart Metering Systems Plc";"Global";"Scope 1+2 (location-based)";1
"Smith & Nephew";"Global";"Scope 1+2 (location-based)";1
"Smithfield Foods, Inc.";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"SMUD";"Global";"Scope 1+2 (market-based)";2
"Snam S.P.A";"Global";"Scope 1";1
"Snam S.P.A";"Global";"Scope 1+2 (market-based)";1
"SNF SA";"Global";"Scope 1";1
"SOCIEDAD ESPA„OLA DE MONTAJES INDUS";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"Sodexo";"Global";"Scope 1+2 (market-based)";1
"Sodexo";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Sofidel S.p.A.";"Global";"Other, please specify: Scope 1+2 (market based), Scope 3 direct emissions from pulping process";1
"SoftBank Corp.";"Global";"Scope 1+2 (market-based)";1
"SoftBank Group Corp";"Global";"Scope 1+2 (market-based)";1
"Sogefi SpA";"Global";"Scope 2 (location-based)";2
"Sohgo Security Services Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Sojitz Corporation";"Global";"Scope 3: Use of sold products";1
"SOLABIA";"Global";"Scope 1";1
"SOLABIA";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"SOLABIA";"Global";"Scope 2 (location-based)";1
"SOLABIA";"Global";"Scope 3: Upstream transportation & distribution";1
"Solid State Storage Technology Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"Solvay S.A.";"Global";"Scope 1+2 (market-based)";2
"Sompo Holdings, Inc";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";2
"Sonae";"Global";"Scope 1+2 (market-based)";1
"Sonavox";"Global";"Scope 1";1
"Sony Corporation";"Global";"Scope 1+2 (market-based)";1
"Sopra Steria Group";"Global";"Scope 1+2 (market-based)";3
"Sopra Steria Group";"Global";"Scope 3: Business travel";1
"Sopra Steria Group";"Global";"Scope 3: Purchased goods & services";1
"SpareBank 1 Østlandet";"Global";"Scope 1+2 (location-based)";2
"SpareBank 1 Østlandet";"Global";"Scope 3 (upstream & downstream)";2
"Spark New Zealand";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"SPECIALTY PRINTING LLC";"Global";"Scope 1";1
"Spirit Aerosystems Holdings Inc";"Global";"Scope 1+2 (market-based)";1
"Spread Profit";"Global";NA;1
"SSAB";"Global";"Scope 1";1
"SSE";"Global";"Scope 1+2 (location-based)";1
"SSE";"Global";"Scope 3: Use of sold products";1
"St. James Place";"Global";"Other, please specify: Scope 1 excluding refrigerants";1
"St. James Place";"Global";"Scope 1+2 (market-based)";1
"St. James Place";"Global";"Scope 2 (market-based)";1
"St. James Place";"Global";"Scope 3: Business travel";1
"Standard Bank Group";"Global";"Scope 1+2 (location-based)";1
"Standard Bank Group";"Global";"Scope 2 (location-based)";1
"Standard Bank Group";"Global";"Scope 3: Purchased goods & services";1
"Standard Chartered";"Global";"Scope 1+2 (location-based)";1
"Standard Life Aberdeen";"Global";"Scope 1+2 (location-based)";1
"Stanley Black & Decker, Inc.";"Global";"Other, please specify: Target Abs2 considers three Scope 3 categories...  1- purchased goods & services (PGS); 4- upstream transportation/distribution logistics (UTDL); and  9- downstream transportation/distribution logistics (DTDL).";1
"Stanley Black & Decker, Inc.";"Global";"Scope 1+2 (market-based)";1
"State Bank of India";"Global";"Scope 1+2 (location-based)";1
"STE TRANSPORTES S.A";"Global";"Scope 1";1
"Steelcase";"Global";"Scope 1+2 (location-based)";2
"Steelcase";"Global";"Scope 1+2 (market-based)";1
"Steelcase";"Global";"Scope 3: Business travel";1
"Steelcase";"Global";"Scope 3: Waste generated in operations";1
"Sterling Styles Ltd";"Global";"Scope 2 (location-based)";1
"Sthree Plc";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"STMicroelectronics International NV";"Global";"Scope 1+2 (market-based)";1
"STMicroelectronics International NV";"Global";"Scope 2 (market-based)";1
"Stockmann Oyj";"Global";"Scope 1+2 (market-based)";1
"Stockmann Oyj";"Global";"Scope 2 (market-based)";1
"Storebrand ASA";"Global";"Scope 1+2 (location-based) +3 (upstream)";2
"STRATEC SE";"Global";"Scope 1+2 (location-based)";1
"Straumann Holding AG";"Global";"Scope 1+2 (market-based)";1
"STREPARAVA HOLDING SPA";"Global";"Scope 1+2 (location-based)";1
"STREPARAVA HOLDING SPA";"Global";"Scope 3 (upstream)";1
"Strong Tower Consulting";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"SUBARU CORPORATION";"Global";"Scope 1+2 (market-based)";2
"Suez";"Global";"Other, please specify: Cumulated avoided GHG emissions";1
"Suez";"Global";"Scope 1+2 (market-based)";1
"Sul América S/A";"Global";"Other, please specify: Escopo 1 + Escopo 2 + Escopo 3";1
"Sumco Corporation";"Global";"Scope 1+2 (market-based)";1
"Sumitomo Bakelite Company Limited";"Global";"Scope 1+2 (market-based)";1
"Sumitomo Chemical Co., Ltd.";"Global";"Scope 1+2 (market-based)";2
"Sumitomo Dainippon Pharma Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"Sumitomo Electric Industries, Ltd.";"Global";"Scope 1+2 (market-based)";1
"Sumitomo Forestry Co., Ltd.";"Global";"Other, please specify: スコープ3カテゴリ1とカテゴリ11の合算値";1
"Sumitomo Forestry Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Sumitomo Heavy Industries. Ltd.";"Global";"Scope 1+2 (location-based)";1
"Sumitomo Metal Mining Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Sumitomo Mitsui Financial Group";"Global";"Scope 2 (location-based)";1
"Sumitomo Mitsui Trust Holdings, Inc.";"Global";"Scope 1+2 (location-based)";1
"Sumitomo Mitsui Trust Holdings, Inc.";"Global";"Scope 1+2 (market-based)";1
"Sun Messe Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"Sun Messe Co., Ltd.";"Global";"Scope 3 (upstream & downstream)";1
"Suncorp Group";"Global";"Scope 1+2 (market-based)";2
"SUNCRAFT HARDWARE TOOLS (HONG KONG) LIMITED";"Global";"Scope 1";1
"SUNCRAFT HARDWARE TOOLS (HONG KONG) LIMITED";"Global";"Scope 2 (location-based)";1
"SUNG WOO PRINTEC CO., LTD.";"Global";"Scope 2 (location-based)";1
"Sunmatch Industrial Co., Ltd.";"Global";"Scope 1";1
"Sunmatch Industrial Co., Ltd.";"Global";"Scope 2 (location-based)";1
"Sunmatch Industrial Co., Ltd.";"Global";"Scope 3: Employee commuting";1
"Sunmatch Industrial Co., Ltd.";"Global";"Scope 3: Waste generated in operations";1
"Sunrex";"Global";"Scope 2 (location-based)";1
"SUNSTRONG INTERNATIONAL INDUSTRIAL LIMITED";"Global";"Scope 1";1
"SUNSTRONG INTERNATIONAL INDUSTRIAL LIMITED";"Global";"Scope 2 (location-based)";1
"Suntory Beverage & Food";"Global";"Scope 1+2 (market-based)";2
"Superdry";"Global";"Scope 2 (market-based)";1
"Superlink Technology Inc.";"Global";"Scope 1+2 (location-based)";1
"Supreme Group";"Global";"Scope 2 (location-based)";1
"Suzhong Lakel Metals";"Global";"Scope 2 (location-based)";1
"SUZHOU EN HAUTE PRECISION";"Global";"Scope 1+2 (location-based)";1
"SUZHOU FUKUDA LASER PRECISION";"Global";"Scope 1";1
"SUZHOU FUKUDA LASER PRECISION";"Global";"Scope 2 (location-based)";1
"SUZHOU HONGJI TOOLS  CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"SUZHOU HUAYANG ROLLING BEARINGS CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"SUZHOU INDUSTRIAL PARK JIT PACKING CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"Suzhou Mecq Technology Co,,LTD";"Global";"Scope 1+2 (location-based)";1
"SUZHOU NEW DISTRICT FENGQIAO SANYUAN PACKAGING";"Global";"Scope 2 (market-based)";1
"Suzhou Radiant Automatic Equipment";"Global";"Scope 1";1
"SUZHOU RONGCHANG SOFTBAG CO., LTD.";"Global";"Scope 2 (location-based)";1
"SUZHOU TIANYE COMMERCIAL";"Global";"Scope 1+2 (location-based)";1
"SUZHOU UNICORN PRINTING PACKAGING CO.,LTD";"Global";"Scope 2 (market-based)";1
"Suzhou Victory Precision Manufacture Co.,Ltd";"Global";"Scope 2 (location-based)";1
"SWATYCOMET, umetni brusi in nekovine, d.o.o.";"Global";"Scope 2 (location-based)";1
"Swedbank";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"Swedish Match";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Swire Pacific";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Swisscom";"Global";"Other, please specify: Scope 3 in total (relevant categories)";1
"Swisscom";"Global";"Scope 1";2
"Swisscom";"Global";"Scope 2 (market-based)";2
"Swisscom";"Global";"Scope 3 (upstream & downstream)";1
"Sykes Enterprises Incorporated";"Global";"Scope 1+2 (location-based)";1
"Symrise AG";"Global";"Scope 1+2 (market-based)";1
"Symrise AG";"Global";"Scope 3: Purchased goods & services";1
"Syniverse";"Global";"Scope 2 (market-based)";1
"Syniverse";"Global";"Scope 3: Business travel";1
"Synopsys, Inc.";"Global";"Scope 1+2 (market-based)";1
"T Mobile USA inc";"Global";"Scope 1+2 (market-based)";1
"T Mobile USA inc";"Global";"Scope 2 (market-based)";2
"T&D Holdings, Inc.";"Global";"Scope 2 (location-based)";2
"T. İŞ BANKASI A.Ş.";"Global";"Scope 1+2 (market-based)";3
"T. Rowe Price Associates, Inc.";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"T.GARANTİ BANKASI A.Ş.";"Global";"Scope 1+2 (location-based)";2
"T.SINAİ KALKINMA BANKASI A.Ş.";"Global";"Scope 1+2 (market-based)";1
"T.SINAİ KALKINMA BANKASI A.Ş.";"Global";"Scope 1+2 (market-based) +3 (upstream)";1
"T.SINAİ KALKINMA BANKASI A.Ş.";"Global";"Scope 3 (upstream)";1
"TAIJI SEMICONDUCTOR";"Global";"Scope 3: Waste generated in operations";1
"Taisei Corporation";"Global";"Scope 1+2 (market-based)";1
"Taisei Corporation";"Global";"Scope 3: Use of sold products";1
"Taishin Financial Holdings";"Global";"Scope 1+2 (location-based)";3
"Taishin Financial Holdings";"Global";"Scope 2 (location-based)";1
"Taiwan Mobile Co. Ltd.";"Global";"Scope 1+2 (location-based)";1
"Taiyo Yuden Co., Ltd.";"Global";"Scope 3: Waste generated in operations";1
"Takeda Pharmaceutical Company Limited";"Global";"Scope 1+2 (market-based)";2
"Takeda Pharmaceutical Company Limited";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Takeda Pharmaceutical Company Limited";"Global";"Scope 3 (upstream & downstream)";2
"Talanx AG";"Global";"Scope 1+2 (location-based)";1
"Tanaka Seimitsu";"Global";"Scope 1+2 (location-based)";1
"TANAX, INC.";"Global";"Scope 1+2 (market-based)";1
"Tapestry Inc";"Global";"Scope 1+2 (location-based)";1
"Tapestry Inc";"Global";"Scope 1+2 (market-based)";1
"Tapestry Inc";"Global";"Scope 3: Upstream transportation & distribution";1
"Target Corporation";"Global";"Other, please specify: Scope 3: Retail Purchased goods & services";1
"Target Corporation";"Global";"Scope 1+2 (market-based)";1
"Tata Chemicals";"Global";"Scope 1+2 (location-based)";1
"Tata Communications";"Global";"Scope 1+2 (location-based)";1
"Tata Consumer Products Ltd";"Global";"Scope 1+2 (location-based)";1
"Tata Consumer Products Ltd";"Global";"Scope 2 (location-based)";1
"Tata Motors";"Global";"Scope 1";2
"Tata Motors";"Global";"Scope 2 (location-based)";2
"TaYu Group";"Global";NA;1
"Tbc Bank Group";"Global";"Other, please specify: Scope 1 + Scope 2 + Scope 3";1
"Tbc Bank Group";"Global";"Scope 1";1
"Tbc Bank Group";"Global";"Scope 2 (market-based)";1
"Tbc Bank Group";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"TC Energy";"Global";"Scope 1";1
"TD Bank Group";"Global";"Scope 1+2 (location-based)";1
"TD Bank Group";"Global";"Scope 1+2 (market-based) +3 (upstream)";1
"Tecan Group Ltd";"Global";"Scope 1+2 (location-based)";1
"TECH-TOOL SOURCING CO. LTD.";"Global";"Scope 1+2 (location-based)";1
"Tech Mahindra";"Global";"Scope 1+2 (location-based)";2
"Technicolor SA";"Global";"Scope 2 (location-based)";1
"TECHNO STATE CO. LTD.";"Global";"Scope 1";1
"Teck Resources Limited";"Global";"Scope 1+2 (location-based)";1
"Teck Resources Limited";"Global";"Scope 1+2 (market-based)";1
"TECO Electric & Machinery Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"Ted Baker Plc";"Global";"Scope 2 (market-based)";1
"Teijin Ltd.";"Global";"Scope 1+2 (market-based)";3
"TEKFEN HOLDİNG A.Ş.";"Global";"Scope 1+2 (location-based)";2
"Teknion Limited";"Global";"Scope 1";1
"Teknion Limited";"Global";"Scope 2 (location-based)";1
"Teknion Limited";"Global";"Scope 3: Waste generated in operations";1
"Telecom Italia";"Global";"Scope 1+2 (market-based)";1
"Telecom Italia";"Global";"Scope 2 (market-based)";1
"Telefónica";"Global";"Scope 1+2 (market-based)";3
"Telefónica";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"Telefonica Brasil S.A.";"Global";"Scope 1+2 (market-based)";3
"Telekom Austria AG";"Global";"Scope 1+2 (market-based)";2
"Telekom Austria AG";"Global";"Scope 3 (upstream & downstream)";1
"Telenor Group";"Global";"Scope 1+2 (market-based)";1
"Telia Company AB";"Global";"Scope 1+2 (market-based)";1
"Telia Company AB";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Telia Company AB";"Global";"Scope 3: Business travel";1
"Telus Corporation";"Global";"Scope 1+2 (location-based)";1
"Tennant Company";"Global";"Scope 1+2 (market-based)";1
"Teradyne Inc.";"Global";"Scope 1+2 (location-based)";1
"Terna";"Global";"Scope 1+2 (location-based)";1
"Terumo Corporation";"Global";"Scope 1+2 (market-based)";2
"Terveystalo Oyj";"Global";"Scope 1+2 (location-based)";1
"Tesco";"Global";"Scope 1+2 (market-based)";1
"Tesco";"Global";"Scope 3: Purchased goods & services";1
"Tessy Plastics";"Global";"Scope 1+2 (location-based)";1
"Tessy Plastics";"Global";"Scope 3 (upstream)";1
"TEST RITE INTERNATIONAL CO., LTD";"Global";"Scope 1+2 (location-based)";1
"TETRA PAK";"Global";"Scope 1+2 (market-based)";2
"Texas Instruments Incorporated";"Global";"Scope 1+2 (location-based)";1
"TEXO SRL";"Global";"Scope 1";1
"TEXO SRL";"Global";"Scope 1+2 (market-based)";1
"Thales";"Global";"Scope 1+2 (location-based)";1
"Thales";"Global";"Scope 3: Business travel";1
"Thales";"Global";"Scope 3: Purchased goods & services";1
"Thales";"Global";"Scope 3: Use of sold products";1
"The AES Corporation";"Global";"Scope 2 (location-based)";1
"The Allstate Corporation";"Global";"Scope 1+2 (location-based)";1
"The Bank of Yokohama, Ltd.";"Global";"Scope 1+2 (market-based)";1
"The Coca-Cola Company";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"The Dow Chemical Company";"Global";"Scope 1+2 (market-based)";1
"The Hachijuni Bank, Ltd.";"Global";"Scope 1+2 (market-based)";1
"The Hartford Financial Services Group, Inc.";"Global";"Scope 1+2 (location-based) +3 (upstream)";2
"The Home Depot, Inc.";"Global";"Scope 1+2 (location-based)";3
"The Kansai Electric Power Co., Inc.";"Global";"Scope 1";1
"The Lego Group";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"The Navigator Company";"Global";"Scope 1+2 (market-based)";2
"The Nisshin OilliO Group,Ltd.";"Global";"Scope 1+2 (location-based)";1
"The Southern Company";"Global";"Scope 1";2
"The Spar Group Ltd";"Global";"Scope 1";1
"The Spar Group Ltd";"Global";"Scope 2 (location-based)";1
