"company_name";"Scope_short";"Target year";"Base year";"count_branches";"sum_percent_alloc";"remaing";"perc_from_closest_number"
"EDP - Energias de Portugal S.A.";"S12L";2030;2015;5;0.999999999999999;0.999999999999999;0.000000000000000888178419700125
"EDP - Energias de Portugal S.A.";"S3";2030;2015;5;0;0;NA
"EDP - Energias do Brasil S.A.";"S1";2027;2017;1;1;0;0
"EDP - Energias do Brasil S.A.";"S2L";2030;2015;1;0;0;NA
"Eisai Co., Ltd.";"S12M3";2030;2016;6;0;0;NA
"EKOTEN TEKSTİL SANAYİ VE TİCARET A.Ş.";"S12L";2020;2012;1;1;0;0
"Elbit Systems Ltd";"S12M";2020;2013;6;1.00000456189045;0.00000456189044784061;0.00000456186963704308
"Electrolux";"S12M";2025;2015;56;1.99867990671341;0.998679906713407;0.000660482592614642
"Electrolux";"S3";2025;2015;56;0;0;NA
"Elekta";"S2M";2021;2017;8;0;0;NA
"Elia System Operator";"S12M";2022;2014;1;0;0;NA
"Elia System Operator";"S12M";2030;2017;1;0;0;NA
"Elia System Operator";"S3";2022;2014;2;0;0;NA
"Elisa Oyj";"S12M";2020;2016;4;0.991294215563878;0.991294215563878;0.00878224073079048
"Elisa Oyj";"S12M";2025;2016;4;0.991294215563878;0.991294215563878;0.00878224073079048
"Elisa Oyj";"S3";2025;2016;4;0;0;NA
"Elkem ASA";"S1";2021;2010;5;1.0000004578394;0.000000457839401502014;0.000000457839191891907
"Elkem ASA";"S1";2030;2010;5;1.0000004578394;0.000000457839401502014;0.000000457839191891907
"Emera Inc.";"S1";2020;2005;5;0.99976024170102;0.99976024170102;0.000239815796807985
"Emera Inc.";"S1";2023;1998;5;0.99976024170102;0.99976024170102;0.000239815796807985
"Emera Inc.";"S1";2030;2005;5;0.99976024170102;0.99976024170102;0.000239815796807985
"Emira Property Fund";"S12L";2023;2015;1;1;0;0
"Empresas CMPC";"S12M";2030;2018;8;1;1;0.000000000000000444089209850063
"ENAGAS";"S12M";2021;2018;1;1;0;0
"ENAGAS";"S12M";2025;2018;1;1;0;0
"ENAGAS";"S12M";2030;2018;1;1;0;0
"ENAGAS";"S12M";2040;2018;1;1;0;0
"ENCIRC";"S12L";2043;2019;1;0;0;NA
"Endesa";"S1";2050;2010;9;1.00000018120017;0.000000181200171756046;0.000000181200138893445
"Endesa";"S3";2030;2017;2;0;0;NA
"Eneco Groep";"S12L3";2025;2015;4;0;0;NA
"Eneco Groep";"S3";2025;2015;4;0;0;NA
"ENEL SpA";"S1";2050;2017;23;1.00014511493664;0.000145114936644264;0.000145093881354863
"ENEL SpA";"S3";2030;2017;23;0;0;NA
"ENEOS Holdings, Inc.";"S12M";2030;2009;1;0;0;NA
"ENEOS Holdings, Inc.";"S3";2030;2009;1;0;0;NA
"Energean Oil & Gas";"S12L";2030;2019;1;1;0;0
"ENGIE";"S1";2050;2012;15;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"ENGIE";"S12X3";2030;2017;15;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"ENGIE";"S3";2030;2017;15;0;0;NA
"ENGLEWOOD";"S12L";2020;2018;1;0;0;NA
"ENGLEWOOD";"S2L";2020;2019;1;0;0;NA
"Eni SpA";"S1";2025;2014;10;1.99999998136323;0.999999981363232;0.0000000093183840643718
"Eni SpA";"S12L3";2035;2018;5;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Eni SpA";"S12L3";2050;2018;5;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"ENTEGA AG";"S12M3";2020;2009;1;1;0;0
"Entegris Inc";"S2L";2020;2017;8;0.999998873061666;0.999998873061666;0.00000112693960363508
"Entergy Corporation";"S12L3";2020;2000;1;1;0;0
"Envases Universales";"S2M";2023;2017;3;0;0;NA
"EQUINIX, INC.";"S2M";2029;2015;25;1.00000327075293;0.00000327075292760881;0.00000327074222983281
"Equinor";"S1";2030;2012;12;1.00000006509315;0.0000000650931488710427;0.0000000650931446521952
"Equinor";"S12L";2030;2005;13;0.994037336989993;0.994037336989993;0.00599842962444663
"Equinor";"S12L";2040;2005;13;0.994037336989993;0.994037336989993;0.00599842962444663
"Equinor";"S3";2030;2005;13;0;0;NA
"Equinor";"S3";2050;2008;13;0;0;NA
"ERG S.p.A";"S2M";2023;2018;1;0;0;NA
"Ericsson";"S1";2022;2016;32;2;0.000000000000000888178419700125;0.000000000000000444089209850063
"Ericsson";"S12M";2022;2016;32;2.00000264988407;0.00000264988406861733;0.00000132494027882402
"Ericsson";"S12M";2030;2019;25;1.32411673490276;0.324116734902764;0.244779577479296
"Ericsson";"S12M3";2022;2016;16;1.00000132494203;0.00000132494203430866;0.00000132494027882402
"Ericsson";"S3";2022;2016;64;0;0;NA
"Ernst & Young LLP (USA)";"S12L";2020;2015;2;1;1;0.000000000000000444089209850063
"Ernst & Young LLP (USA)";"S3";2020;2015;2;0;0;NA
"ESB Group";"S12L";2030;2018;2;0;0;NA
"ESB Group";"S12L3";2025;2015;2;0;0;NA
"Espec Corp.";"S12M";2030;2018;4;0.999999999999999;0.999999999999999;0.000000000000000888178419700125
"Espersens";"S12L";2022;2018;5;1.06289347771342;0.062893477713422;0.0591719481134867
"Essity";"S12L";2030;2016;21;0.985777918352579;0.985777918352579;0.0144272674226555
"Essity";"S3";2030;2016;21;0;0;NA
"Estee Lauder Companies Inc.";"S12M";2030;2018;50;0.999999661396472;0.999999661396472;0.000000338603642902058
"ETİ SODA A.Ş.";"S12L";2025;2012;1;1;0;0
"ETİ SODA A.Ş.";"S12L";2040;2012;1;1;0;0
"Etsy, Inc.";"S2M3";2020;2016;9;0.999995399549155;0.999995399549155;0.00000460047200889768
"Eurazeo";"S12L";2030;2017;1;0;0;NA
"Eurazeo";"S3";2030;2017;1;0;0;NA
"EVER YIELD WORLDWIDE LIGHT LIMITED";"S2L";2025;2018;1;0;0;NA
"EVER YIELD WORLDWIDE LIGHT LIMITED";"S3";2025;2018;2;0;0;NA
"EVERIS SPAIN S L";"S12L3";2021;2017;1;0;0;NA
"Eversource Energy";"S12L";2030;2019;1;0;0;NA
"EVERSTAR MERCHANDISE CO";"S12L3";2030;2018;4;0;0;NA
"Evonik Industries AG";"S12M";2025;2008;26;0.99977471280141;0.99977471280141;0.000225337964349315
"Evonik Industries AG";"S3";2025;2020;26;0;0;NA
"Exelon Corporation";"S12X";2022;2015;2;0.9999997871117;0.9999997871117;0.000000212888345840767
"FACI";"S1";2030;2018;1;0;0;NA
"FamilyMart Co.,Ltd.";"S12M";2030;2018;1;0;0;NA
"FamilyMart Co.,Ltd.";"S3";2030;2018;1;0;0;NA
"Fancl Corporation";"S12M";2030;2013;3;0;0;NA
"Fancl Corporation";"S12M";2050;2013;3;0;0;NA
"Far EasTone Telecommunications";"S12L";2030;2016;1;1;0;0
"Farmer Brothers";"S12M";2025;2018;1;1;0;0
"Farmer Brothers";"S3";2025;2018;1;0;0;NA
"Faurecia";"S12L";2025;2019;37;0.995101351351351;0.995101351351351;0.00492276353760057
"Feng Tay Enterprises Co Ltd";"S12L";2030;2019;5;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"Ferrari";"S2M";2021;2019;1;1;0;0
"Ferrovial";"S12M";2030;2009;12;0.999543118745284;0.999543118745284;0.000457090090610457
"Ferrovial";"S3";2030;2012;15;0;0;NA
"Fifth Third Bancorp";"S12L";2022;2014;1;0;0;NA
"Fincantieri";"S2M";2022;2017;6;1;1;0.000000000000000444089209850063
"Fingerprint Cards";"S2M";2020;2017;1;1;0;0
"Fingerprint Cards";"S3";2020;2018;1;0;0;NA
"Finnair";"S1";2050;2005;1;1;0;0
"Finnair";"S2M";2025;2015;1;1;0;0
"FIRMENICH SA";"S12M";2030;2017;15;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"FIRMENICH SA";"S2M";2050;2015;15;0;0;NA
"FIRMENICH SA";"S3";2030;2017;15;0;0;NA
"First Financial Holding Co";"S12L";2020;2012;16;0.998002897756196;0.998002897756196;0.0020010986423924
"First Financial Holding Co";"S12L";2035;2012;16;0.998002897756196;0.998002897756196;0.0020010986423924
"First Financial Holding Co";"S12L";2050;2012;16;0.998002897756196;0.998002897756196;0.0020010986423924
"First Gen Corporation";"S2L";2022;2017;1;0;0;NA
"FirstEnergy Corporation";"S1";2045;2005;1;1;0;0
"Firstrand Limited";"S12L";2050;2015;8;0;0;NA
"Fisher & Paykel Healthcare Corporation";"S12L";2034;2019;19;0.991030450517679;0.991030450517679;0.00905073045700644
"Fiskars Corporation";"S12M";2030;2017;6;0;0;NA
"Fiskars Corporation";"S3";2030;2018;3;0;0;NA
"Fletcher Building";"S12L";2030;2018;2;1;0;0
"FLSmidth & Co. A/S";"S12L";2023;2017;26;0;0;NA
"Flughafen München GmbH";"S12L";2030;2016;1;1;0;0
"Flughafen München GmbH";"S12X3";2020;2005;1;1;0;0
"Fonterra Co-operative Group";"S12L";2030;2015;12;0.999309220002302;0.999309220002302;0.00069125750455501
"Fonterra Co-operative Group";"S12L";2030;2018;12;0.999309220002302;0.999309220002302;0.00069125750455501
"FOOD AGRO AND ALLIED INDUSTRIES LTD";"S12L";2050;1950;1;0;0;NA
"Ford Motor Company";"S12L";2023;2017;8;1.99647685662142;0.996476856621422;0.00176468030014609
"Ford Motor Company";"S12L";2035;2017;8;1.99647685662142;0.996476856621422;0.00176468030014609
"FORD OTOMOTİV SANAYİ A.Ş.";"S12L";2021;2015;1;1;0;0
"Formosa Chemicals & Fibre Corporation";"S12L";2020;2017;1;1;0;0
"Formosa Chemicals & Fibre Corporation";"S12L";2030;2005;1;1;0;0
"Formosa Petrochemical";"S12L";2020;2012;1;1;0;0
"Formosa Petrochemical";"S12L";2030;2005;1;1;0;0
"Formosa Petrochemical";"S12L";2050;2005;1;1;0;0
"Formosa Plastics Corp";"S12L";2027;2017;1;1;0;0
"Formosa Plastics Corp";"S12L";2037;2017;1;1;0;0
"Formosa Taffeta Co.";"S12L";2022;2016;1;1;0;0
"Fossil, Inc.";"S12L3";2030;2018;3;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"FP Corporation";"S12M";2021;2003;1;1;0;0
"Fredman Group Oy";"S12L";2025;2018;1;0.996434937611408;0.996434937611408;0.00357781753130615
"Fresh Del Monte Produce Inc";"S1";2025;2018;22;1.00000030869931;0.000000308699314555128;0.000000308699219297992
"Freshfields Bruckhaus Deringer";"S2M";2020;2015;17;1.00000062955404;0.000000629554035791458;0.000000629553639441838
"Freshfields Bruckhaus Deringer";"S3";2020;2015;17;0;0;NA
"Freshfields Bruckhaus Deringer";"SX";2020;2015;17;0;0;NA
"FRITZ";"S1";2020;2010;1;0;0;NA
"Frontera Energy Corp";"S1";2022;2018;1;1;0;0
"Fruit of the Loom";"S12M";2030;2018;9;0.999999897014541;0.999999897014541;0.000000102985469707662
"Fubon Financial Holdings";"S12L";2027;2017;1;0;0;NA
"Fubon Financial Holdings";"S2L";2047;2017;1;0;0;NA
"Fuji Electric Co., Ltd.";"S12M";2030;2013;5;0;0;NA
"Fuji Electric Co., Ltd.";"S12M";2050;2013;5;0;0;NA
"FUJI OIL HOLDINGS INC.";"S12L";2030;2016;11;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"FUJI OIL HOLDINGS INC.";"S3";2030;2016;11;0;0;NA
"FUJIAN GREEN PINE CO. LTD";"S3";2025;2020;1;0;0;NA
"FUJIFILM Holdings Corporation";"S12M";2030;2013;20;0;0;NA
"FUJIFILM Holdings Corporation";"S12M3";2030;2013;20;0;0;NA
"FUJIKIKO CO. LTD.";"S2X";2030;2018;1;0;0;NA
"Fujikura Ltd.";"S12M";2030;2013;4;0;0;NA
"Fujikura Ltd.";"S12M";2050;2013;4;0;0;NA
"FUJISAWA";"S12M";2025;2015;1;0;0;NA
"Fujitsu Limited";"S12L";2030;2013;15;0.868086211373669;0.868086211373669;0.151959317977864
"Fujitsu Limited";"S12L";2050;2013;15;0.868086211373669;0.868086211373669;0.151959317977864
"Fujitsu Limited";"S3";2030;2013;15;0;0;NA
"Furukawa Electric Co., Ltd.";"S12M";2031;2018;38;1.72441548208075;0.724415482080746;0.159813293711979
"Furukawa Electric Co., Ltd.";"S3";2031;2018;38;0;0;NA
"Fuyo General Lease Co Ltd";"S12L";2021;2014;1;0;0;NA
"Galenica";"S12L";2022;2016;1;1;0;0
"Galp Energia SA";"S2M";2021;2017;8;1;1;0.000000000000000222044604925031
"GANT AB";"S12L3";2030;2017;1;0;0;NA
"Gap Inc.";"S12M";2030;2017;4;0.99630992188739;0.99630992188739;0.00370374522178785
"Gap Inc.";"S3";2030;2017;4;0;0;NA
"Garan Manufacturing Corp";"S12L";2023;2008;3;0;0;NA
"Garan Manufacturing Corp";"S2L";2025;2016;6;1.9999804716106;0.999980471610602;0.0000097642900394046
"Gas Networks Ireland";"S12L3";2025;2010;2;0.463432882741276;0.463432882741276;1
"Gas Networks Ireland";"S12L3";2030;2010;2;0.463432882741276;0.463432882741276;1
"GEA Group AG";"S12M";2025;2015;11;0.0895708005552985;0.0895708005552985;1
"GEA Group AG";"S12M";2050;2015;11;0.0895708005552985;0.0895708005552985;1
"GEA Group AG";"S3";2050;2015;11;0;0;NA
"Geberit AG";"S12L";2021;2015;17;1.16595871614366;0.165958716143658;0.142336700129964
"Gefco";"S3";2020;2019;41;0;0;NA
"GENEL ENERGY PLC";"S1";2020;2019;5;1;1;0.000000000000000444089209850063
"General Electric Company";"S12M";2020;2011;103;1.00007559167514;0.0000755916751395969;0.0000755859614701704
"General Mills Inc.";"S12M3";2025;2010;29;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"General Mills Inc.";"S12M3";2050;2010;29;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"General Motors Company";"S12M";2030;2010;4;0.580771993241176;0.580771993241176;0.721846114546939
"General Motors Company";"S3";2021;2016;4;0;0;NA
"George Weston Limited";"S12L";2025;2015;3;1;0.000000000000000666133814775094;0.000000000000000666133814775094
"Gestamp";"S12L";2030;2018;20;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"GIGA-BYTE TECHNOLOGY CO.,LTD";"S12L";2020;2009;1;1;0;0
"GIGA-BYTE TECHNOLOGY CO.,LTD";"S12L";2030;2009;1;1;0;0
"GIGA-BYTE TECHNOLOGY CO.,LTD";"S12L";2030;2016;2;1.00000034143863;0.000000341438632034397;0.000000341438515460979
"Gigaset AG";"S12M";2024;2019;1;1;0;0
"Gilead Sciences, Inc.";"S12M";2025;2016;36;0.982871092425578;0.982871092425578;0.0174274202450602
"Girteka";"S1";2025;2018;1;0;0;NA
"Givaudan SA";"S12M";2030;2015;38;1.99638912077032;0.996389120770321;0.00180870512271958
"Givaudan SA";"S3";2030;2015;38;0;0;NA
"Gjensidige Forsikring ASA";"S12M";2030;2019;2;0;0;NA
"GlaxoSmithKline";"S12M";2025;2017;42;0.990391512734242;0.990391512734242;0.00970170598416309
"GlaxoSmithKline";"S12M";2030;2016;42;0.990391512734242;0.990391512734242;0.00970170598416309
"GlaxoSmithKline";"S3";2030;2017;42;0;0;NA
"Global Brands Group";"S2L";2030;2020;7;1.00005564387917;0.0000556438791727842;0.0000556407831038275
"GlobalWafers Co. Ltd";"S2L";2030;2019;8;1.00000019082149;0.000000190821486389936;0.000000190821449974621
"Glory Ltd.";"S3";2030;2006;6;0;0;NA
"Godrej Consumer Products Limited";"S12L";2021;2011;1;1;0;0
"Godrej Industries";"S12L";2021;2010;1;1;0;0
"Goldman Sachs Group Inc.";"S12M";2020;2013;12;2;0.000000000000000444089209850063;0.000000000000000222044604925031
"Goldman Sachs Group Inc.";"S12M";2036;2013;12;2;0.000000000000000444089209850063;0.000000000000000222044604925031
"Goodman Property Trust";"S1";2025;2019;2;2;0;0
"Goodman Property Trust";"S2L";2025;2019;1;1;0;0
"Goodman Property Trust";"S3";2025;2019;3;0;0;NA
"Goshi Giken";"S12M3";2050;2000;5;0;0;NA
"Grafobal a.s";"S2L";2020;2016;1;0;0;NA
"Grant Thornton UK";"S12M";2023;2018;1;0;0;NA
"Grant Thornton UK";"S3";2023;2018;1;0;0;NA
"Graphic Packaging International LLC";"S12M";2025;2016;12;0;0;NA
"Great-West Lifeco Inc.";"S12L";2025;2013;4;0.963870944327502;0.963870944327502;0.0374832916015595
"Great-West Lifeco Inc.";"S12L";2036;2013;4;0.963870944327502;0.963870944327502;0.0374832916015595
"GREAT KNIVES MANUFACTURE CO., LTD.";"S2L";2030;2018;1;0;0;NA
"Grieg Seafood";"S12L";2030;2018;3;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"Grieg Seafood";"S12L";2050;2018;3;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"Grieg Seafood";"S12L3";2030;2018;3;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"Grieg Seafood";"S12L3";2050;2018;3;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"GRIFOLS";"S12L";2030;2018;19;0.997919723285493;0.997919723285493;0.00208461328698695
"GRIFOLS";"S2L";2021;2016;20;0.999993633068861;0.999993633068861;0.00000636697167721856
"Grimaldi Group";"S1";2023;2016;40;0.964817655791177;0.964817655791177;0.0364652781773285
"Grimaldi Group";"S1";2025;2016;40;0.964817655791177;0.964817655791177;0.0364652781773285
"Grimaldi Group";"S1";2050;2016;40;0.964817655791177;0.964817655791177;0.0364652781773285
"Grimaldi Group";"S2L";2025;2016;40;0.999647058823529;0.999647058823529;0.000353065787925377
"GRONINGER";"S2L";2023;2018;1;0;0;NA
"Groupe BPCE";"S12L3";2020;2017;1;0;0;NA
"Groupe Fnac-Darty";"S1";2030;2018;5;1.00001761398279;0.0000176139827918753;0.0000176136725449361
"Groupe Fnac-Darty";"S12L3";2030;2018;5;0;0;NA
"Groupe Fnac-Darty";"S2M";2030;2018;5;0;0;NA
"Groupe Fnac-Darty";"S3";2030;2018;10;0;0;NA
"Groupe PSA";"S12M";2025;2012;13;0.985098590422644;0.985098590422644;0.0151268205256112
"Groupe PSA";"S12M";2034;2018;13;0.985098590422644;0.985098590422644;0.0151268205256112
"Groupe PSA";"S2M";2050;2012;13;0.954400009516105;0.954400009516105;0.047778698689467
"Growthpoint Properties Australia";"S12L";2021;2017;1;1;0;0
"Growthpoint Properties Australia";"S12L";2050;2017;1;1;0;0
"Grupo Aeroportuario del Sureste SAB de CV";"S12M";2022;2018;1;0;0;NA
"GRUPO AGUAVIENTO SA DE CV";"S3";2025;2018;1;0;0;NA
"Grupo CCR";"S12L";2027;2012;1;1;0;0
"Grupo CCR";"S12L";2034;2012;1;1;0;0
"Grupo Cooperativo Cajamar";"S1";2020;2014;1;1;0;0
"Grupo Cooperativo Cajamar";"S1";2020;2016;1;1;0;0
"Grupo Cooperativo Cajamar";"S12M";2040;2014;1;1;0;0
"Grupo Cooperativo Cajamar";"S2M";2020;2014;1;0;0;NA
"Grupo de Inversiones Suramericana SA";"S2L";2020;2017;3;1;0.00000000000000111022302462516;0.00000000000000111022302462516
"Grupo Financiero Banorte SAB de CV";"S12L";2020;2013;2;1;1;0.000000000000000222044604925031
"Grupo Financiero Banorte SAB de CV";"S12L";2050;2013;2;1;1;0.000000000000000222044604925031
"Grupo Logista";"S12M";2030;2013;5;0;0;NA
"Grupo Logista";"S12M";2050;2013;5;0;0;NA
"Gruppo Ferrovie dello Stato";"S12M";2050;2018;5;1;1;0.000000000000000222044604925031
"GS Engineering & Construction";"S12L";2050;2013;16;0.951930469664048;0.951930469664048;0.050496892228816
"GS Yuasa Corporation";"S12L";2021;2018;13;0.999999989225836;0.999999989225836;0.0000000107741646715453
"GS Yuasa Corporation";"S12L";2027;2018;13;0.999999989225836;0.999999989225836;0.0000000107741646715453
"H&M Hennes & Mauritz AB";"S12M";2030;2017;2;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"H&M Hennes & Mauritz AB";"S12M3";2040;2016;2;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"H&R Group";"S12L";2025;2015;1;1;0;0
"Haiyang Yingtong Wollen Sweater Co. Ltd.";"S2L";2022;2020;1;0;0;NA
"Hamamatsu Photonics K.K.";"S12M";2051;2018;1;1;0;0
"Hammerson";"S12L3";2020;2015;3;1;0;0
"Hammerson";"S12L3";2025;2015;3;1;0;0
"Hammerson";"S12M3";2030;2015;3;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Hana Financial Group";"S12L";2025;2015;1;0;0;NA
"Hana Financial Group";"S12L";2040;2015;1;0;0;NA
"Hanesbrands Inc.";"S12M";2020;2007;11;0;0;NA
"Hanesbrands Inc.";"S12M";2030;2007;11;0;0;NA
"Hankook Tire & Technology Co., Ltd.";"S12L";2030;2018;5;1;0;0
"Hankook Tire & Technology Co., Ltd.";"S12L";2050;2018;5;1;0;0
"HANLONG INDUSTRIAL CO. LIMITED";"S2L";2030;2018;1;1;0;0
"Hannover Rück SE";"S12M";2020;2007;1;0;0;NA
"Harris Tea Company";"S12L";2021;2016;1;0.999712937186651;0.999712937186651;0.000287145242070075
"Harris Tea Company";"S3";2023;2018;1;0;0;NA
"Hasbro, Inc.";"S12L";2025;2015;42;1.74097405676353;0.740974056763531;0.148782195938059
"HCP Packaging";"S12L";2030;2019;5;1.00000023319419;0.000000233194190180086;0.000000233194135779158
"HDFC Bank Ltd";"S12L";2022;2020;2;0;0;NA
"HELI  PRECISE  INDUSTRY  CO LTD";"S1";2030;2018;1;0;0;NA
"HELI  PRECISE  INDUSTRY  CO LTD";"S2L";2030;2018;1;0;0;NA
"Helical Plc";"S12L";2025;2019;1;0.99958864664747;0.99958864664747;0.000411522633744887
"Hellenic Telecommunication Organisation SA";"S12M";2030;2017;2;1;0;0
"Helvetia Group";"S12L3";2020;2012;6;1.04598790175643;0.0459879017564317;0.0439659977703456
"Hera";"S12M";2025;2015;2;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"Hera";"S12M3";2030;2019;2;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"Hera";"S2M";2025;2015;2;1;1;0.000000000000000444089209850063
"Hermes International";"S12L";2030;2018;45;0.759098114368183;0.759098114368183;0.317352765172293
"Hewlett Packard Enterprise Company";"S12M";2025;2016;3;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"Hewlett Packard Enterprise Company";"S3";2025;2016;6;0;0;NA
"Hikma Pharmaceuticals";"S1";2022;2017;2;1;0;0
"Hikma Pharmaceuticals";"S2L";2022;2017;2;1;0;0
"Hilton Food Group plc";"S12L";2020;2015;8;1.00000486030668;0.00000486030668467308;0.00000486028306223574
"Hilton Food Group plc";"S12M";2025;2015;8;0.999985314442268;0.999985314442268;0.0000146857734011352
"Hilton Food Group plc";"S12M";2030;2018;8;0.999985314442268;0.999985314442268;0.0000146857734011352
"Hindustan Zinc";"S12L";2026;2016;1;1;0;0
"Hindustan Zinc";"SX";2026;2016;1;0;0;NA
"Hitachi Capital Corporation";"S12L";2034;2016;14;1.00193798449613;0.00193798449612514;0.00193423597679032
"Hitachi Chemical Company, Ltd.";"S12L";2030;2010;3;1;1;0.000000000000000222044604925031
"Hitachi Chemical Company, Ltd.";"S12L";2050;2010;3;1;1;0.000000000000000222044604925031
"Hitachi Chemical Energy Technology Co. Ltd.";"S1";2020;2014;2;1;0;0
"Hitachi Construction Machinery Co., Ltd.";"S12L";2030;2010;22;0.975978562453192;0.975978562453192;0.0246126692439113
"Hitachi Construction Machinery Co., Ltd.";"S3";2030;2010;22;0;0;NA
"Hitachi High-Tech Corporation";"S12M";2031;2010;22;0.923835601703921;0.923835601703921;0.0824436708821372
"Hitachi High-Tech Corporation";"S12M";2051;2011;22;0.923835601703921;0.923835601703921;0.0824436708821372
"Hitachi Transport System, Ltd.";"S12M";2030;2013;1;1;0;0
"Hitachi Transport System, Ltd.";"S12M";2050;2013;1;1;0;0
"Hitachi, Ltd.";"S12M";2030;2010;24;0;0;NA
"Hitachi, Ltd.";"S12M";2050;2010;24;0;0;NA
"HK Electric Investments";"S1";2023;2005;1;1;0;0
"HK Electric Investments";"S1";2033;2005;1;1;0;0
"HNI Corporation";"S12L";2025;2018;3;0.999777563579743;0.999777563579743;0.000222485909226133
"Hochland AG";"S12L";2025;2018;2;0;0;NA
"Holmen";"S12M";2020;2005;3;0.561546690592864;0.561546690592864;0.780795821170685
"Honda Motor Co., Ltd.";"S12L3";2051;2001;16;2;0.00000000000000133226762955019;0.000000000000000666133814775094
"Honda Motor Co., Ltd.";"S12L3";2051;2019;7;0.982158119658119;0.982158119658119;0.0181659958664204
"Hongkong & Shanghai Hotels Ltd";"S12M";2020;2008;7;0;0;NA
"Hop Lun";"S12L";2030;2018;4;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"Hormel Foods";"S12L";2020;2011;3;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"HOROS INDUSTRIA DE TINTAS LTDA";"S12L";2020;2019;1;0;0;NA
"Hp Hood Llc";"S12L";2025;2017;1;1;0;0
"HP Inc";"S12M";2025;2015;4;0.769611675788377;0.769611675788377;0.29935658652218
"HSBC Holdings plc";"S12L";2020;2011;5;0.999999999999999;0.999999999999999;0.000000000000000888178419700125
"HSBC Holdings plc";"S2M";2030;2011;5;1;1;0.000000000000000444089209850063
"HUAI'AN CITY STAR TOOL MANUFACTURING CO., LTD.";"S1";2021;2018;1;1;0;0
"Huber + Suhner AG";"S1";2020;2013;11;1.00028384899234;0.0002838489923358;0.000283768444948596
"HUGO BOSS AG";"S12M";2030;2018;4;1.01386059146755;0.0138605914675549;0.0136711019090818
"HUGO BOSS AG";"S3";2030;2018;4;0;0;NA
"Humana Inc.";"S12L";2022;2017;4;0;0;NA
"Hunting";"S12L";2029;2019;12;1.0000055750683;0.00000557506829523824;0.00000557503721398955
"Huntington Bancshares Incorporated";"S1";2022;2017;1;0;0;NA
"Huntington Bancshares Incorporated";"S1";2037;2017;1;0;0;NA
"Huntington Bancshares Incorporated";"S2L";2027;2017;1;0;0;NA
"Huntington Bancshares Incorporated";"S2L";2037;2017;1;0;0;NA
"Husqvarna AB";"S3";2035;2015;15;0;0;NA
"HWACOM SYSTEMS";"S1";2023;2018;1;0;0;NA
"HWACOM SYSTEMS";"S2L";2022;2016;1;0;0;NA
"HWACOM SYSTEMS";"S3";2022;2016;1;0;0;NA
"HWACOM SYSTEMS";"S3";2022;2017;2;0;0;NA
"Hyosung Advanced Materials Corp";"S12L";2030;2017;1;1;0;0
"Hyosung Corporation";"S12L";2025;2017;1;1;0;0
"Hyprop Investments Ltd";"S2L";2020;2013;2;0.984497865648169;0.984497865648169;0.0157462345960748
"Hyundai E&C";"S12L3";2030;2015;23;1.00000335492789;0.00000335492788550162;0.00000335491662994958
"Hyundai E&C";"S12L3";2050;2015;23;1.00000335492789;0.00000335492788550162;0.00000335491662994958
"Hyundai Glovis Co Ltd";"S12L";2030;2016;1;1;0;0
"Hyundai Glovis Co Ltd";"S12L";2050;2016;1;1;0;0
"Hyundai Mobis Co Ltd";"S12L";2025;2018;14;0.998940641494544;0.998940641494544;0.00106048193601516
"Hyundai Motor Co";"S12L";2030;2016;8;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Hyundai Motor Co";"S12L";2050;2016;8;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Hyundai Steel Co";"S12L";2030;2015;2;0;0;NA
"Hyundai Steel Co";"S12L";2050;2015;2;0;0;NA
"HYUNDAI WIA CORPORATION";"S12L";2030;2018;4;0.97152195569684;0.97152195569684;0.0293128159751508
"HYUNDAI WIA CORPORATION";"S12L";2050;2018;4;0.97152195569684;0.97152195569684;0.0293128159751508
"Iberdrola SA";"S1";2030;2017;5;1;1;0.000000000000000444089209850063
"Iberdrola SA";"S1";2050;2017;5;1;1;0.000000000000000444089209850063
"Iberdrola SA";"S12L3";2030;2017;5;1;1;0.000000000000000222044604925031
