"account_id";"BY";"MRY";"TR";"TY";"source_year";"BY_EM";"MRY_EM";"TY_EM";"reduction_achieved";"Timelapsed";"reduction_required";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_remaining";"annual_ambition";"annual_progress";"annual_ambition_a";"annual_progress_a"
"1082";15459;2015;2020;30;2030;2021;1176029;626381;823220.3;549648;0.333333333333333;117602.9;TRUE;"2";31.424851647799;467.376229667806;15;10;-5.61740654258251;11.8374569518123;-3.1424851647799;9.34752459335612
"1083";15485;2019;2020;90;2025;2021;53155;69199;5315.5;-16044;0.166666666666667;7973.25;FALSE;"1";-92.3185306146043;-201.222838867463;6;5;92.3185306146043;-30.1834258301195;18.4637061229209;-30.1834258301195
"1084";15485;2020;2020;100;2050;2021;69199;69199;0;0;0;0;TRUE;"3";-100;NA;30;30;100;0;3.33333333333333;NA
"1085";15493;2011;2020;35;2025;2021;81089;52648;52707.85;28441;0.642857142857143;18245.025;TRUE;"1";0.113679531986022;155.883590184173;14;5;-0.0126246819274423;4.68576416430221;-0.0227359063972035;3.89708975460434
"1086";15493;2011;2020;65;2050;2021;81089;52648;28381.15;28441;0.230769230769231;12163.35;TRUE;"3";-46.0926340981614;233.82538527626;39;30;6.63521026703255;4.68576416430221;1.53642113660538;3.89708975460434
"1087";15591;2015;2020;65;2030;2021;425180;261814;148813;163366;0.333333333333333;92122.3333333333;TRUE;"2";-43.1607935404524;177.33593374028;15;10;10.6839308639591;9.24219001798301;4.31607935404524;7.68455712874547
"1088";15591;2015;2020;50;2030;2021;34729000;39366000;17364500;-4637000;0.333333333333333;5788166.66666667;FALSE;"2";-55.8896001625768;-80.1117221918282;15;10;15.0999005651568;-2.53822658526217;5.58896001625769;-2.67039073972761
"1089";15597;2015;2020;46;2025;2021;103393;57647;55832.22;45746;0.5;23780.39;TRUE;"1";-3.14809096743977;192.368586049262;10;5;0.63769971158264;11.0272293539536;0.629618193487952;8.84895495826603
"1090";15623;2015;2020;30;2023;2021;136039;79880;95227.3;56159;0.625;25507.3125;TRUE;"1";19.2129444166249;220.168236069558;8;3;-3.57732315052812;10.1009867052072;-6.40431480554164;8.25630885260844
"1091";15640;2020;2021;25;2025;2021;8254;8193;6190.5;61;0.2;412.7;FALSE;"1";-24.4415964848041;14.7807123818755;5;4;24.4415964848041;0.739035619093775;6.11039912120103;0.739035619093773
"1092";15640;2020;2021;50;2030;2021;8254;8193;4127;61;0.1;412.7;FALSE;"2";-49.6277309898694;14.7807123818755;10;9;49.6277309898694;0.739035619093775;5.51419233220771;0.739035619093773
"1093";15640;2020;2021;70;2050;2021;8254;8193;2476.2;61;0.0333333333333333;192.593333333333;FALSE;"3";-69.7766385939216;31.6729551040188;30;29;69.7766385939216;0.739035619093775;2.4060909859973;0.739035619093773
"1094";15653;2015;2020;50;2025;2021;409448.77;387126.71;204724.385;22322.06;0.5;102362.1925;FALSE;"1";-47.1169568744042;21.8069381427132;10;5;11.9633947162833;1.1149327611407;9.42339137488085;1.09034690713566
"1095";15653;2015;2020;50;2025;2021;431682.34;447500.95;215841.17;-15818.61;0.5;107920.585;FALSE;"1";-51.767438705996;-14.6576392261031;10;5;13.5692931098768;-0.722369933041156;10.3534877411992;-0.732881961305157
"1096";15669;2020;2020;6.7;2025;2021;22372793;22372793;20873815.869;0;0;0;TRUE;"1";-6.69999999999998;NA;5;5;100;0;1.34;NA
"1097";15669;2018;2020;50;2025;2021;22000092;21918596;11000046;81496;0.285714285714286;3142870.28571429;FALSE;"1";-49.8140939319289;2.59304370181725;7;5;29.1579884051341;0.185389253148571;9.96281878638577;0.185217407272661
"1098";15669;2018;2020;100;2030;2021;22000092;21918596;0;81496;0.166666666666667;3666682;FALSE;"2";-100;2.22260888727193;12;10;100;0.185389253148571;10;0.185217407272661
"1099";15670;2017;2020;35;2030;2021;13770144;13453373;8950593.6;316771;0.230769230769231;1112203.93846154;FALSE;"2";-33.4695202459636;28.481377294723;13;10;12.701479191085;0.772762549209061;3.34695202459636;0.766806311781005
"1100";15763;2015;2021;20;2030;2021;2563100;1504100;2050480;1059000;0.4;205048;TRUE;"2";36.3260421514527;516.4644375951;15;9;-5.30034749923858;8.50054089271043;-4.03622690571697;6.886192501268
"1101";15779;2016;2020;35;2030;2021;116829;87069;75938.85;29760;0.285714285714286;11682.9;TRUE;"2";-12.7831375116287;254.731273913155;14;10;3.36151456407285;7.08662744852609;1.27831375116287;6.36828184782888
"1102";15829;2018;2020;15;2030;2021;32600000;24912000;27710000;7688000;0.166666666666667;815000;TRUE;"2";11.2315350032113;943.312883435583;12;10;-5.46636193744965;12.5830806341756;-1.12315350032113;11.7914110429448
"1103";15831;2019;2020;50;2035;2021;4361.1;3624.58;2180.55;736.52;0.0625;136.284375;TRUE;"3";-39.8399262811139;540.428790901378;16;15;39.8399262811139;16.8883997156681;2.6559950854076;16.8883997156681
"1104";15854;2018;2020;85;2030;2021;3258000;938657;488700;2319343;0.166666666666667;461550;TRUE;"2";-47.9362536048844;502.51175387282;12;10;27.8447878562362;46.324274697013;4.79362536048844;35.5945825659914
"1105";15854;2018;2020;15;2030;2021;332270000;402257127;282429500;-69987127;0.166666666666667;8306750;FALSE;"2";-29.7888139095669;-842.533204923707;12;10;16.2078845651733;-10.0287826539459;2.97888139095669;-10.5316650615463
"1106";15867;2017;2020;10;2025;2021;36648;38111;32983.2;-1463;0.375;1374.3;FALSE;"1";-13.4549080318018;-106.454194862839;8;5;4.70265208151015;-1.31335296250181;2.69098160636037;-1.33067743578549
"1107";15911;2019;2020;38;2034;2021;2047582;1854077;1269500.84;193505;0.0666666666666667;51872.0773333333;TRUE;"2";-31.5292277505195;373.042704182684;15;14;31.5292277505195;9.450415172628;2.25208769646568;9.45041517262801
"1108";15911;2019;2020;20;2034;2021;975253;869202;780202.4;106051;0.0666666666666667;13003.3733333333;TRUE;"2";-10.2392309267581;815.565294339007;15;14;10.2392309267581;10.8742039245201;0.731373637625579;10.8742039245201
"1109";15913;2020;2020;100;2030;2021;108100;108100;0;0;0;0;TRUE;"2";-100;NA;10;10;100;0;10;NA
"1110";15916;2011;2020;25;2025;2021;197448;148118;148086;49330;0.642857142857143;31732.7142857143;TRUE;"1";-0.0216043964946899;155.454713252209;14;5;0.00240071902456451;3.14359520459125;0.00432087929893733;2.77597702236088
"1111";15921;2018;2021;30;2030;2021;1041481.8;902485.38;729037.26;138996.42;0.25;78111.135;TRUE;"2";-19.2189395910214;177.946998209666;12;9;6.86708779341908;4.66270401025214;2.13543773233571;4.44867495524166
"1112";15949;2019;2020;25;2025;2021;145811;112054;109358.25;33757;0.166666666666667;6075.45833333333;TRUE;"1";-2.4057597229907;555.628862020012;6;5;2.4057597229907;23.1512025841672;0.48115194459814;23.1512025841672
"1113";15980;2018;2020;15;2023;2021;121465;86648;103245.25;34817;0.4;7287.9;TRUE;"1";19.1547987258794;477.737071035552;5;3;-9.15804996695362;15.5394910399737;-6.38493290862647;14.3321121310666
"1114";15980;2018;2020;70;2025;2021;121465;86648;36439.5;34817;0.285714285714286;24293;TRUE;"1";-57.945365155572;143.321121310666;7;5;35.1504550174575;15.5394910399737;11.5890730311144;14.3321121310666
"1115";15981;2018;2020;50;2030;2021;10696;8684;5348;2012;0.166666666666667;891.333333333333;TRUE;"2";-38.41547673883;225.729244577412;12;10;21.5241927335756;9.89493376144215;3.841547673883;9.4053851907255
"1116";15981;2018;2020;37;2025;2021;10696;8684;6738.48;2012;0.285714285714286;1130.72;TRUE;"1";-22.4035006909258;177.939719824537;7;5;11.9111248175604;9.89493376144215;4.48070013818517;9.4053851907255
"1117";15994;2010;2020;55;2030;2021;405783;290350;182602.35;115433;0.5;111590.325;TRUE;"2";-37.1095746512829;103.443555702522;20;10;4.53186178334969;3.29191173999402;3.71095746512829;2.84469778181935
"1118";15994;2010;2020;100;2030;2021;58830;16781;0;42049;0.5;29415;TRUE;"2";-100;142.950875403706;20;10;100;11.7891719484068;10;7.14754377018528
"1119";15994;2010;2020;100;2050;2021;94738;16781;0;77957;0.25;23684.5;TRUE;"3";-100;329.147754860774;40;30;100;15.8935383719454;3.33333333333333;8.22869387151935
"1120";15994;2014;2020;20;2025;2021;858163;885406.01;686530.4;-27243.01;0.545454545454545;93617.7818181818;FALSE;"1";-22.4615157062239;-29.1002515450639;11;5;4.1513019914924;-0.522229724338641;4.49230314124477;-0.529095482637525
"1121";16012;2015;2020;25;2025;2021;7.2e+07;6.3e+07;5.4e+07;9e+06;0.5;9e+06;TRUE;"1";-14.2857142857143;100;10;5;3.03597339044209;2.63528193848319;2.85714285714286;2.5
"1122";16012;2015;2020;100;2030;2021;7.2e+07;6.3e+07;0;9e+06;0.333333333333333;2.4e+07;FALSE;"2";-100;37.5;15;10;100;2.63528193848319;10;2.5
"1123";16012;2016;2020;100;2050;2021;8.1e+07;7.2e+07;0;9e+06;0.117647058823529;9529411.76470588;FALSE;"3";-100;94.4444444444445;34;30;100;2.90164565853531;3.33333333333333;2.77777777777778
"1124";16012;2016;2020;100;2050;2021;653160000;1339550000;0;-686390000;0.117647058823529;76842352.9411765;FALSE;"3";-100;-893.244381162349;34;30;100;-19.6698749157616;3.33333333333333;-26.2718935635985
"1125";16036;2012;2020;100;2040;2021;179800000;70366000;0;109434000;0.285714285714286;51371428.5714286;TRUE;"3";-100;213.025027808676;28;20;100;11.0652175435694;5;7.60803670745273
"1126";16036;2019;2020;30;2030;2021;187200000;18878813;131040000;168321187;0.0909090909090909;5105454.54545455;TRUE;"2";594.111435925553;3296.88934650997;11;10;-594.111435925553;89.9151639957265;-59.4111435925553;89.9151639957265
"1127";16049;2015;2020;6.1;2025;2021;36322000;30126354.58;34106358;6195645.42;0.5;1107821;TRUE;"1";13.2110355716327;559.264124799945;10;5;-2.51271897798737;3.67137396603753;-2.64220711432654;3.41151116127967
"1128";16072;2018;2020;10;2024;2021;749903.46;681840.55;674913.114;68062.9099999999;0.333333333333333;24996.782;TRUE;"1";-1.01599061540123;272.286688742575;6;4;0.509292200427702;4.64603991342878;0.253997653850306;4.53811147904291
"1129";16072;2018;2020;30;2024;2021;118889.38;82903.2;83222.566;35986.18;0.333333333333333;11888.938;TRUE;"1";0.385227590732318;302.686244978315;6;4;-0.192428651436694;16.4946854971682;-0.0963068976830793;15.1343122489158
"1130";16072;2018;2020;15;2024;2021;9599291;8924111;8159397.35;675180;0.333333333333333;479964.55;TRUE;"1";-8.56907371501767;140.67288927901;6;4;4.38047987728535;3.58093780996961;2.14226842875442;3.51682223197526
"1131";16096;2014;2020;10;2025;2021;34420;34309;30978;111;0.545454545454545;1877.45454545455;FALSE;"1";-9.70882275787694;5.91226031377106;11;5;1.68776879061023;0.0538201843960584;1.94176455157539;0.0537478210342824
"1132";16102;2017;2020;33;2030;2021;36206.2;28985.5;24258.154;7220.7;0.230769230769231;2757.24138461538;TRUE;"2";-16.309347777337;261.881315153959;13;10;5.76208891333757;7.14628516344823;1.6309347777337;6.6477564616005
"1133";16109;2020;2020;42;2030;2021;410091.2;410091.2;237852.896;0;0;0;TRUE;"2";-42;NA;10;10;100;0;4.2;NA
"1134";16109;2020;2020;25;2030;2021;3714204.05;3714204.05;2785653.0375;0;0;0;TRUE;"2";-25;NA;10;10;100;0;2.5;NA
"1135";16109;2020;2020;100;2050;2021;410091.2;410091.2;0;0;0;0;TRUE;"3";-100;NA;30;30;100;0;3.33333333333333;NA
"1136";16119;2018;2020;8;2025;2021;219790;146655;202206.8;73135;0.285714285714286;5023.77142857143;TRUE;"1";37.8792403941223;1455.77881159288;7;5;-17.4219912938468;18.3145938768621;-7.57584807882445;16.6374721324901
"1137";16119;2018;2020;18;2025;2021;383186;268333;314212.52;114853;0.285714285714286;19706.7085714286;TRUE;"1";17.0979790037006;582.811683563016;7;5;-8.21181959642885;16.3179662636755;-3.41959580074013;14.9865861487633
"1138";16137;2018;2020;35;2030;2021;16173;16699;10512.45;-526;0.166666666666667;943.425;FALSE;"2";-37.0474279897;-55.7542994938654;12;10;20.6573431184082;-1.61315571181821;3.70474279897;-1.62616706857108
"1139";16137;2020;2020;35;2030;2021;708667;708667;460633.55;0;0;0;TRUE;"2";-35;NA;10;10;100;0;3.5;NA
"1140";16151;2017;2020;33;2030;2021;12954951;10446727;8679817.17;2508224;0.230769230769231;986569.345384615;TRUE;"2";-16.9135254515601;254.236968920027;13;10;5.98941022111182;6.92176122483676;1.69135254515601;6.4537076725853
"1141";16151;2017;2020;16;2030;2021;13280000;132653611;11155200;-119373611;0.230769230769231;490338.461538462;FALSE;"2";-91.5907302365105;-24345.1453156376;13;10;56.1887045605581;-115.364276860408;9.15907302365105;-299.632557730924
"1142";16158;2018;2021;50;2030;2021;143180;84922;71590;58258;0.25;17897.5;TRUE;"2";-15.6991121264219;325.509149322531;12;9;5.5335961558832;15.9806562242149;1.74434579182465;13.5628812217721
"1143";16158;2018;2021;50;2030;2021;60816;69000;30408;-8184;0.25;7602;FALSE;"2";-55.9304347826087;-107.655880031571;12;9;23.9008880703767;-4.29826391641954;6.21449275362319;-4.48566166798211
"1144";16168;2009;2020;15;2025;2021;468663;444851;398363.55;23812;0.6875;48330.871875;FALSE;"1";-10.4501170054693;49.2687159908596;16;5;0.99838601403085;0.472919700402508;2.09002340109385;0.461894212414309
"1145";16169;2018;2020;95;2050;2021;8710000;7646000;435500;1064000;0.0625;517156.25;TRUE;"3";-94.3042113523411;205.740528128588;32;30;76.134148563986;6.30680059771408;3.1434737117447;6.10792192881745
"1146";16169;2018;2020;30;2030;2021;8710000;7646000;6097000;1064000;0.166666666666667;435500;TRUE;"2";-20.2589589327753;244.316877152698;12;10;10.7021606827888;6.30680059771408;2.02589589327753;6.10792192881745
"1147";16186;2014;2020;37;2036;2021;245416;58666;154612.08;186750;0.272727272727273;24764.7054545455;TRUE;"3";163.546313026284;754.097400200344;22;16;-17.5284000871388;21.2203704815678;-10.2216445641428;12.6825471851876
"1148";16188;2017;2020;50;2030;2021;21124;15153;10562;5971;0.230769230769231;2437.38461538462;TRUE;"2";-30.2976308321784;244.975699046898;13;10;11.3356203199916;10.4825941546558;3.02976308321784;9.42214227103453
"1149";16188;2017;2020;100;2050;2021;21124;15153;0;5971;0.0909090909090909;1920.36363636364;TRUE;"3";-100;310.930694944139;33;30;100;10.4825941546558;3.33333333333333;9.42214227103453
"1150";16194;2014;2020;45;2030;2021;991154;1204128;545134.7;-212974;0.375;167257.2375;FALSE;"2";-54.7278445480879;-127.33320434041;16;10;12.372881911982;-3.29720871402859;5.47278445480879;-3.58124637207403
"1151";16194;2014;2020;57;2040;2021;991154;1204128;426196.22;-212974;0.230769230769231;130374.872307692;FALSE;"3";-64.605405737596;-163.355097673552;26;20;15.89480481302;-3.29720871402859;3.2302702868798;-3.58124637207403
"1152";16270;2016;2020;10;2025;2021;3029;1288;2726.1;1741;0.444444444444444;134.622222222222;TRUE;"1";111.653726708075;1293.24859689667;9;5;-20.6164327333221;19.2478400867005;-22.3307453416149;14.3694288544074
"1153";16301;2019;2021;50;2030;2021;34160;31320;17080;2840;0.181818181818182;3105.45454545455;FALSE;"2";-45.4661558109834;91.4519906323185;11;9;26.1529660791873;4.24709786654546;5.05179509010927;4.15690866510539
"1154";16321;2019;2020;25;2030;2021;8550;10187;6412.5;-1637;0.0909090909090909;194.318181818182;FALSE;"2";-37.0521252576814;-842.432748538012;11;10;37.0521252576814;-19.1461988304094;3.70521252576814;-19.1461988304094
"1155";16332;2020;2021;30;2030;2021;23544;22423;16480.8;1121;0.1;706.32;TRUE;"2";-26.5004682691879;158.709933174765;10;9;26.5004682691879;4.76129799524295;2.94449647435421;4.76129799524295
"1156";16339;2017;2020;100;2023;2021;302653;222337;0;80316;0.5;151326.5;FALSE;"1";-100;53.074643238296;6;3;100;9.76903832106847;33.3333333333333;8.84577387304933
"1157";16339;2016;2020;40;2025;2021;313284;222337;187970.4;90947;0.444444444444444;55694.9333333333;TRUE;"1";-15.4569864664901;163.294925690428;9;5;4.11085835430071;8.21570391720499;3.09139729329801;7.2575522529079
"1158";16366;2017;2020;10;2030;2021;64940000;66018000;58446000;-1078000;0.230769230769231;1498615.38461538;FALSE;"2";-11.4695992002181;-71.9330664202854;13;10;3.97946012421;-0.550297452458093;1.14695992002181;-0.553331280156041
"1159";16418;2019;2020;30;2025;2021;2017000;1636000;1411900;381000;0.166666666666667;100850;TRUE;"1";-13.69804400978;377.788795240456;6;5;13.69804400978;18.8894397620228;2.73960880195599;18.8894397620228
"1160";16418;2019;2020;50;2030;2021;2017000;1636000;1008500;381000;0.0909090909090909;91681.8181818182;TRUE;"2";-38.3557457212714;415.567674764502;11;10;38.3557457212714;18.8894397620228;3.83557457212714;18.8894397620228
"1161";16418;2019;2020;30;2030;2021;1559736;38493000;1091815.2;-36933264;0.0909090909090909;42538.2545454545;FALSE;"2";-97.1636006546645;-86823.6470787364;11;10;97.1636006546645;-2367.9176476019;9.71636006546645;-2367.9176476019
"1162";16418;2020;2020;11;2021;2021;1636000;1636000;1456040;0;0;0;TRUE;"1";-11;NA;1;1;100;0;11;NA
"1163";16423;2017;2020;100;2030;2021;698162;287356;0;410806;0.230769230769231;161114.307692308;TRUE;"2";-100;254.977975503298;13;10;100;25.6145455110229;10;19.6136904233306
"1164";16423;2017;2020;35;2030;2021;15357597;66144376;9982438.05;-50786779;0.230769230769231;1240421.29615385;FALSE;"2";-84.9081076069113;-4094.31691937842;13;10;46.7587920876648;-62.7008738733382;8.49081076069113;-110.23160936788
"1165";16423;2017;2020;100;2040;2021;698162;287356;0;410806;0.130434782608696;91064.6086956522;TRUE;"3";-100;451.114879736604;23;20;100;25.6145455110229;5;19.6136904233306
"1166";16423;2017;2020;100;2050;2021;698162;287356;0;410806;0.0909090909090909;63469.2727272727;TRUE;"3";-100;647.25178396991;33;30;100;25.6145455110229;3.33333333333333;19.6136904233306
"1167";16525;2019;2020;50;2025;2021;1449;706.5;724.5;742.5;0.166666666666667;120.75;TRUE;"1";2.54777070063694;614.906832298137;6;5;-2.54777070063694;51.2422360248447;-0.509554140127389;51.2422360248447
"1168";16525;2018;2020;50;2030;2021;1457;706.5;728.5;750.5;0.166666666666667;121.416666666667;TRUE;"2";3.11394196744514;618.11942347289;12;10;-1.54503531312851;30.3652040687087;-0.311394196744515;25.7549759780371
"1169";16525;2018;2020;50;2030;2021;1457;706.5;728.5;750.5;0.166666666666667;121.416666666667;TRUE;"2";3.11394196744514;618.11942347289;12;10;-1.54503531312851;30.3652040687087;-0.311394196744515;25.7549759780371
"1170";16558;2018;2021;40;2030;2021;11062494;7633849;6637496.4;3428645;0.25;1106249.4;TRUE;"2";-13.0517724413988;309.934179399329;12;9;4.55491308439717;11.6316310710102;1.4501969379332;10.331139313311
"1171";16558;2018;2021;50;2034;2021;9073590;2350011;4536795;6723579;0.1875;850649.0625;TRUE;"2";93.0542027250085;790.405737971409;16;13;-24.5163610751534;36.2573304318577;-7.15801559423142;24.7001793116065
"1172";16580;2017;2020;20;2025;2021;1139059;1199080;911247.2;-60021;0.375;85429.425;FALSE;"1";-24.0044700937385;-70.2579936596787;8;5;8.7437365029977;-1.72647127427592;4.80089401874771;-1.75644984149197
"1173";16580;2017;2020;20;2025;2021;13882600;8670300;11106080;5212300;0.375;1041195;TRUE;"1";28.0933762384231;500.607475064709;8;5;-8.60310054898592;14.5219830713918;-5.61867524768463;12.5151868766177
"1174";16580;2017;2020;60;2040;2021;1139059;1199080;455623.6;-60021;0.130434782608696;89143.747826087;FALSE;"3";-62.0022350468693;-67.3305772571921;23;20;27.5698556630857;-1.72647127427592;3.10011175234346;-1.75644984149197
"1175";16580;2017;2020;60;2040;2021;13882600;8670300;5553040;5212300;0.130434782608696;1086464.34782609;TRUE;"3";-35.9533118807884;479.748830270346;23;20;13.8016619707658;14.5219830713918;1.79766559403942;12.5151868766177
"1176";16601;2018;2021;100;2050;2021;457258.75;974510.9;0;-517252.15;0.09375;42868.0078125;FALSE;"3";-100;-1206.61578737786;32;29;100;-28.6890393039075;3.44827586206897;-37.7067433555582
"1177";16601;2018;2021;40;2030;2021;457258.75;974510.9;274355.25;-517252.15;0.25;45725.875;FALSE;"2";-71.846877238623;-1131.20230066674;12;9;34.4596346461233;-28.6890393039075;7.982986359847;-37.7067433555582
"1178";16601;2013;2021;35;2030;2021;58233.81;187270.38;37851.9765;-129036.57;0.470588235294118;9591.45105882353;FALSE;"2";-79.7875261960808;-1345.32897273447;17;9;18.1153619352943;-15.7208821957691;8.86528068845342;-27.6979494386508
"1179";16606;2019;2020;46.2;2030;2021;455327;465170;244965.926;-9843;0.0909090909090909;19123.734;FALSE;"2";-47.3384083238386;-51.4700737837077;11;10;47.3384083238386;-2.16174309891572;4.73384083238386;-2.16174309891572
"1180";16606;2019;2020;15;2030;2021;3341515;3159286;2840287.75;182229;0.0909090909090909;45566.1136363636;TRUE;"2";-10.0971627766527;399.922190982234;11;10;10.0971627766527;5.45348442248501;1.00971627766527;5.45348442248501
"1181";16630;2020;2020;100;2030;2021;3489;3489;0;0;0;0;TRUE;"2";-100;NA;10;10;100;0;10;NA
"1182";16645;2016;2021;27;2030;2021;3530597.41;3897160.863;2577336.1093;-366563.453;0.357142857142857;340450.464535714;FALSE;"2";-33.8663144811531;-107.670128604435;14;9;7.93712246210094;-1.99526880123975;3.76292383123923;-2.07649533737125
"1183";16650;2013;2021;45;2030;2021;1090079;2792332.113;599543.45;-1702253.113;0.470588235294118;230840.258823529;FALSE;"2";-78.5289347492456;-737.41604764935;17;9;17.4947282710223;-12.4769774527499;8.72543719436062;-19.519836555424
"1184";16652;2015;2020;40;2030;2021;8239049;6732749;4943429.4;1506300;0.333333333333333;1098539.86666667;TRUE;"2";-26.5763598197408;137.118373734639;15;10;5.99148716877871;3.95758594028334;2.65763598197408;3.65648996625703
"1185";16652;2019;2020;50;2030;2021;5438245.79;6883288;2719122.895;-1445042.21;0.0909090909090909;247192.990454545;FALSE;"2";-60.4967437800075;-584.580577039347;11;10;60.4967437800075;-26.5718444108794;6.04967437800075;-26.5718444108794
"1186";16652;2019;2020;100;2050;2021;5438245.79;6883288;0;-1445042.21;0.032258064516129;175427.283548387;FALSE;"3";-100;-823.727176737262;31;30;100;-26.5718444108794;3.33333333333333;-26.5718444108794
"1187";16656;2017;2021;19;2025;2021;621419.68;470080;503349.9408;151339.68;0.5;59034.8696;TRUE;"1";7.07750612661677;256.356422950412;8;4;-1.72426531874446;6.73972477678808;-1.76937653165419;6.08846504507228
"1188";16672;2019;2020;22;2025;2021;262996;225456;205136.88;37540;0.166666666666667;9643.18666666667;TRUE;"1";-9.01245475835639;389.290400545325;6;5;9.01245475835639;14.2739813533286;1.80249095167128;14.2739813533286
"1189";16672;2019;2020;38;2030;2021;262996;225456;163057.52;37540;0.0909090909090909;9085.31636363636;TRUE;"2";-27.6765666027961;413.194197070037;11;10;27.6765666027961;14.2739813533286;2.76765666027961;14.2739813533286
"1190";16672;2019;2020;25;2021;2021;27291;22582;20468.25;4709;0.5;3411.375;TRUE;"1";-9.36033123726863;138.038181085339;2;1;9.36033123726863;17.2547726356674;9.36033123726862;17.2547726356674
"1191";16725;2019;2021;27.5;2030;2021;1531;1722;1109.975;-191;0.181818181818182;76.55;FALSE;"2";-35.5415214866434;-249.510124101894;11;9;19.7139622889779;-6.05447006378124;3.94905794296038;-6.23775310254735
"1192";16732;2016;2021;14;2026;2021;40953788;60251063;35220257.68;-19297275;0.5;2866765.16;FALSE;"2";-41.5441721252287;-673.137628057402;10;5;10.1815485622642;-8.02745062127916;8.30883442504575;-9.42392679280364
"1193";16735;2019;2021;25.2;2025;2021;9450.233;7861.47;7068.774284;1588.763;0.333333333333333;793.819572;TRUE;"1";-10.0833014181826;200.1415757484;6;4;5.17558406095115;8.7924851576722;2.52082535454565;8.40594618143278
"1194";16735;2019;2021;100;2040;2021;9450.233;7861.47;0;1588.763;0.0952380952380952;900.02219047619;TRUE;"3";-100;176.524869810088;21;19;100;8.7924851576722;5.26315789473684;8.40594618143278
"1195";16760;2018;2020;50;2030;2021;1099;974.83;549.5;124.17;0.166666666666667;91.5833333333333;TRUE;"2";-43.6311972343896;135.58143767061;12;10;24.9208399317025;5.81850135998975;4.36311972343896;5.64922656960874
"1196";16794;2019;2021;33;2032;2021;1077090;917293;721650.3;159797;0.153846153846154;54683.0307692308;TRUE;"2";-21.3282669768547;292.224110024851;13;11;11.3029126616069;7.71565315731206;1.93893336153225;7.41799663909237
"1197";16794;2019;2021;33;2032;2021;27488548;29765866;18417327.16;-2277318;0.153846153846154;1395572.43692308;FALSE;"2";-38.12601602117;-163.181640719487;13;11;21.3399822153402;-4.05988966695541;3.46600145647;-4.14230318749466
"1198";16835;2017;2021;30;2030;2021;37723;33830;26406.1;3893;0.307692307692308;3482.12307692308;TRUE;"2";-21.9447236180905;111.799609433679;13;9;6.00590592499026;2.68630936548556;2.43830262423227;2.57999098693105
"1199";16837;2017;2021;33;2030;2021;207242;211248;138852.14;-4006;0.307692307692308;21043.0338461538;FALSE;"2";-34.2705540407483;-19.0371789034222;13;9;9.9590656723374;-0.479787466512405;3.80783933786092;-0.483251464471487
"1200";16837;2017;2021;20;2030;2021;48878;4673950;39102.4;-4625072;0.307692307692308;3007.87692307692;FALSE;"2";-99.1633971266274;-153765.33409714;13;9;69.7566540059411;-212.710640280663;11.0181552362919;-2365.62052457138
"1201";16837;2017;2021;63;2050;2021;207242;211248;76679.54;-4006;0.121212121212121;15825.7527272727;FALSE;"3";-63.7016492463834;-25.3131719485065;33;29;22.3803422907306;-0.479787466512405;2.19660859470288;-0.483251464471487
"1202";16837;2017;2021;43;2050;2021;48878;4673950;27860.46;-4625072;0.121212121212121;2547.58060606061;FALSE;"3";-99.403920452722;-181547.621653153;33;29;72.2139984799535;-212.710640280663;3.42772139492145;-2365.62052457138
"1203";16848;2020;2021;42;2030;2021;2569711;2430883;1490432.38;138828;0.1;107927.862;TRUE;"2";-38.6876135132789;128.630362380383;10;9;38.6876135132789;5.4024752199761;4.29862372369766;5.4024752199761
"1204";16852;2019;2020;34.87;2026;2021;83709;74619;54519.6717;9090;0.142857142857143;4169.90404285714;TRUE;"2";-26.9359389699674;217.990627759667;7;6;26.9359389699674;10.8590474142565;4.48932316166124;10.8590474142565
"1205";16876;2019;2021;10;2024;2021;85612;75339;77050.8;10273;0.4;3424.48;TRUE;"1";2.2721299725242;299.987151333925;5;3;-1.12968405593097;6.19141086945024;-0.757376657508065;5.9997430266785
"1206";16876;2019;2021;46.2;2030;2021;85612;75339;46059.256;10273;0.181818181818182;7191.408;TRUE;"2";-38.8639934164244;142.851024444726;11;9;21.8104824266222;6.19141086945024;4.31822149071382;5.9997430266785
"1207";16876;2019;2021;100;2050;2021;85612;75339;0;10273;0.0645161290322581;5523.35483870968;TRUE;"3";-100;185.992033827034;31;29;100;6.19141086945024;3.44827586206897;5.9997430266785
"1208";16876;2019;2021;10;2024;2021;100659;86432;90593.1;14227;0.4;4026.36;TRUE;"1";4.81430488707886;353.346446914831;5;3;-2.37885762552679;7.33601448059406;-1.60476829569296;7.06692893829663
"1209";16876;2019;2021;20;2030;2021;100659;86432;80527.2;14227;0.181818181818182;3660.32727272727;TRUE;"2";-6.83172898926322;388.681091606314;11;9;3.47628736381056;7.33601448059406;0.759080998807025;7.06692893829663
"1210";16876;2019;2021;100;2050;2021;100659;86432;0;14227;0.0645161290322581;6494.12903225806;TRUE;"3";-100;219.074797087195;31;29;100;7.33601448059406;3.44827586206897;7.06692893829663
"1211";16891;2012;2020;18;2025;2021;111684;90878.16;91580.88;20805.84;0.615384615384615;12371.1507692308;TRUE;"1";0.773255092312608;168.180312309731;13;5;-0.0963314687172367;2.54400257711264;-0.154651018462522;2.32865047813474
